0,0,0.01090496
0.02,0,0.01851515
0.04,0,0.02089911
0.06,0,0.01647012
0.08,0,0.01882212
0.1,0,0.01961654
0.12,0,0.02139977
0.14,0,0.01684478
0.16,0,0.01601518
0.18,0,0.03436455
0.2,0,0.04005148
0.22,0,0.02840006
0.24,0,0.01868422
0.26,0,0.03023488
0.28,0,0.03289063
0.3,0,0.04387328
0.32,0,0.03777823
0.34,0,0.03261926
0.36,0,0.03858922
0.38,0,0.02529115
0.4,0,0.03346717
0.42,0,0.04293799
0.44,0,0.03268862
0.46,0,0.02084843
0.48,0,0.03242111
0.5,0,0.03002425
0.52,0,0.03301207
0.54,0,0.005337916
0.56,0,0.01176592
0.58,0,0.01431512
0.6,0,0.02024271
0.62,0,0.0103066
0.64,0,-0.007826816
0.66,0,-0.003398769
0.68,0,0.008164123
0.7,0,0.01223989
0.72,0,0.003003646
0.74,0,0.005074158
0.76,0,0.00490512
0.78,0,0.008946992
0.8,0,0.02615009
0.82,0,0.02648686
0.84,0,0.02699834
0.86,0,0.02096037
0.88,0,0.0349235
0.9,0,0.02355256
0.92,0,0.03650866
0.94,0,0.01917934
0.96,0,0.01785508
0.98,0,0.01868081
1,0,0.02720603
1.02,0,0.03800278
1.04,0,0.02090112
1.06,0,0.009443298
1.08,0,0.0112986
1.1,0,0.02458015
1.12,0,0.03610204
1.14,0,0.01315054
1.16,0,0.01549269
1.18,0,0.02246078
1.2,0,0.01218594
1.22,0,0.01286616
1.24,0,0.02020467
1.26,0,0.030997
1.28,0,0.03228826
1.3,0,0.0181482
1.32,0,0.02570815
1.34,0,0.03895217
1.36,0,0.06383208
1.38,0,0.06367506
1.4,0,0.04866625
1.42,0,0.04685149
1.44,0,0.0466412
1.46,0,0.06470211
1.48,0,0.0669548
1.5,0,0.03987256
1.52,0,0.03082749
1.54,0,0.03998036
1.56,0,0.02811925
1.58,0,0.03125073
1.6,0,0.01716467
1.62,0,0.02264385
1.64,0,0.01052376
1.66,0,0.004788779
1.68,0,0.003128469
1.7,0,0.006159745
1.72,0,0.01519485
1.74,0,0.01798465
1.76,0,0.01415573
1.78,0,0.01623951
1.8,0,0.01464951
1.82,0,0.03063552
1.84,0,0.03997994
1.86,0,0.03471703
1.88,0,0.02881675
1.9,0,0.03949924
1.92,0,0.03502808
1.94,0,0.04235399
1.96,0,0.02088005
1.98,0,0.01373932
2,0,0.02367288
2.02,5,0.01808045
2.04,5,0.01271486
2.06,5,-0.03959567
2.08,5,0.1567437
2.1,5,0.5129646
2.12,5,0.7526655
2.14,5,0.9804529
2.16,5,1.131693
2.18,5,1.162338
2.2,5,1.218578
2.22,5,1.241729
2.24,5,1.280395
2.26,5,1.296521
2.28,5,1.326719
2.3,5,1.3551
2.32,5,1.381893
2.34,5,1.385067
2.36,5,1.401181
2.38,5,1.410524
2.4,5,1.402262
2.42,5,1.389215
2.44,5,1.397715
2.46,5,1.405704
2.48,5,1.40418
2.5,5,1.403161
2.52,5,1.405287
2.54,5,1.394447
2.56,5,1.391529
2.58,5,1.391368
2.6,5,1.380571
2.62,5,1.372708
2.64,5,1.377123
2.66,5,1.376951
2.68,5,1.37535
2.7,5,1.380283
2.72,5,1.385409
2.74,5,1.385473
2.76,5,1.373482
2.78,5,1.367948
2.8,5,1.378142
2.82,5,1.376044
2.84,5,1.381516
2.86,5,1.37775
2.88,5,1.371818
2.9,5,1.367075
2.92,5,1.360164
2.94,5,1.362767
2.96,5,1.371234
2.98,5,1.366204
3,5,1.369916
3.02,5,1.349686
3.04,5,1.357644
3.06,5,1.347421
3.08,5,1.345612
3.1,5,1.346678
3.12,5,1.353348
3.14,5,1.374219
3.16,5,1.374931
3.18,5,1.379477
3.2,5,1.384287
3.22,5,1.371505
3.24,5,1.376202
3.26,5,1.363889
3.28,5,1.371215
3.3,5,1.390712
3.32,5,1.398889
3.34,5,1.39881
3.36,5,1.401117
3.38,5,1.398495
3.4,5,1.397926
3.42,5,1.38702
3.44,5,1.385663
3.46,5,1.389681
3.48,5,1.393105
3.5,5,1.398146
3.52,5,1.390726
3.54,5,1.392702
3.56,5,1.38892
3.58,5,1.389555
3.6,5,1.390273
3.62,5,1.372068
3.64,5,1.380148
3.66,5,1.361227
3.68,5,1.376878
3.7,5,1.375588
3.72,5,1.381124
3.74,5,1.386769
