Tiempo,Control,Plataforma
4.88,20,4.89052
4.9,20,4.916612
4.92,20,4.912505
4.94,20,4.893797
4.96,20,4.868194
4.98,20,4.855756
5,20,4.852159
5.02,20,4.866771
5.04,20,4.87588
5.06,20,4.886249
5.08,20,4.887313
5.1,20,4.854681
5.12,20,4.853447
5.14,20,4.841366
5.16,20,4.838336
5.18,20,4.831941
5.2,20,4.835215
5.22,20,4.85184
5.24,20,4.869226
5.26,20,4.866636
5.28,20,4.851445
5.3,20,4.836792
5.32,20,4.826549
5.34,20,4.819634
5.36,20,4.827477
5.38,20,4.840223
5.4,20,4.844866
5.42,20,4.857434
5.44,20,4.859369
5.46,20,4.857718
5.48,20,4.861914
5.5,20,4.851989
5.52,20,4.84064
5.54,20,4.840631
5.56,20,4.849071
5.58,20,4.839723
5.6,20,4.85583
5.62,20,4.866385
5.64,20,4.871838
5.66,20,4.84946
5.68,20,4.843122
5.7,20,4.828789
5.72,20,4.833706
5.74,20,4.833444
5.76,20,4.83886
5.78,20,4.848212
5.8,20,4.849429
5.82,20,4.840748
5.84,20,4.828131
5.86,20,4.822539
5.88,20,4.810894
5.9,20,4.809398
5.92,20,4.809535
5.94,20,4.813731
5.96,20,4.821333
5.98,20,4.821751
6,20,4.823382
6.02,30,4.809222
6.04,30,4.808014
6.06,30,4.909362
6.08,30,5.744324
6.1,30,6.418055
6.12,30,7.019349
6.14,30,7.497056
6.16,30,7.83673
6.18,30,8.030487
6.2,30,8.143712
6.22,30,8.160901
6.24,30,8.215557
6.26,30,8.224701
6.28,30,8.23223
6.3,30,8.232646
6.32,30,8.205895
6.34,30,8.196873
6.36,30,8.190297
6.38,30,8.177741
6.4,30,8.163376
6.42,30,8.145484
6.44,30,8.134093
6.46,30,8.126816
6.48,30,8.120443
6.5,30,8.111408
6.52,30,8.105337
6.54,30,8.092059
6.56,30,8.078675
6.58,30,8.068682
6.6,30,8.0597
6.62,30,8.049742
6.64,30,8.039533
6.66,30,8.03063
6.68,30,8.028364
6.7,30,8.025553
6.72,30,8.019212
6.74,30,8.011711
6.76,30,8.010034
6.78,30,8.010351
6.8,30,8.004097
6.82,30,8.012959
6.84,30,8.014596
6.86,30,8.008652
6.88,30,8.000594
6.9,30,7.981811
6.92,30,7.986035
6.94,30,7.989638
6.96,30,7.982694
6.98,30,7.984563
7,30,7.982472
7.02,30,7.982306
7.04,30,7.979645
7.06,30,7.980772
7.08,30,7.988883
7.1,30,7.993769
7.12,30,7.981777
7.14,30,7.978449
7.16,30,7.974958
7.18,30,7.975379
7.2,30,7.976891
7.22,30,7.979623
7.24,30,7.98175
7.26,30,7.982194
7.28,30,7.984564
7.3,30,7.977354
7.32,30,7.978688
7.34,30,7.988185
7.36,30,7.983254
7.38,30,7.96711
7.4,30,7.969695
7.42,30,7.971313
7.44,30,7.969378
7.46,30,7.974966
7.48,30,7.973457
7.5,30,7.977097
7.52,30,7.979094
7.54,30,7.977174
7.56,30,7.980646
7.58,30,7.974716
7.6,30,7.979799
7.62,30,7.978381
7.64,30,7.971556
7.66,30,7.963222
7.68,30,7.963727
7.7,30,7.968387
7.72,30,7.965153
7.74,30,7.962619
7.76,30,7.98091
7.78,30,7.974798
7.8,30,7.972758
7.82,30,7.965098
7.84,30,7.969946
7.86,30,7.957491
7.88,30,7.957196
7.9,30,7.948656
7.92,30,7.945285
7.94,30,7.965247
7.96,30,7.96525
7.98,30,7.964241
8,30,7.975636
8.02,20,7.96854
8.04,20,7.970857
8.06,20,7.65284
8.08,20,6.870265
8.1,20,6.082624
8.12,20,5.685386
8.14,20,5.122826
8.16,20,5.138799
8.18,20,5.043605
8.2,20,5.048629
8.22,20,5.017386
8.24,20,4.991935
8.26,20,5.008612
8.28,20,5.039546
8.3,20,5.059639
8.32,20,5.073805
8.34,20,5.092955
8.36,20,5.104941
8.38,20,5.126939
8.4,20,5.137159
8.42,20,5.146367
8.44,20,5.153728
8.46,20,5.159568
8.48,20,5.162317
8.5,20,5.179558
8.52,20,5.168469
8.54,20,5.179205
8.56,20,5.186231
8.58,20,5.188645
8.6,20,5.189945
8.62,20,5.195592
8.64,20,5.198451
8.66,20,5.202934
8.68,20,5.202451
8.7,20,5.201206
8.72,20,5.2021
8.74,20,5.20261
8.76,20,5.206973
8.78,20,5.207935
8.8,20,5.214069
8.82,20,5.212963
8.84,20,5.213768
8.86,20,5.218973
8.88,20,5.223051
8.9,20,5.225309
8.92,20,5.225064
8.94,20,5.225893
8.96,20,5.226381
8.98,20,5.219579
9,20,5.227791
9.02,20,5.221461
9.04,20,5.219813
9.06,20,5.229658
9.08,20,5.234737
9.1,20,5.233656
9.12,20,5.227747
9.14,20,5.232783
9.16,20,5.23066
9.18,20,5.227813
9.2,20,5.222069
9.22,20,5.228185
9.24,20,5.226768
9.26,20,5.230031
9.28,20,5.239078
9.3,20,5.25154
9.32,20,5.255762
9.34,20,5.253328
9.36,20,5.24914
9.38,20,5.246358
9.4,20,5.246586
9.42,20,5.243415
9.44,20,5.243656
9.46,20,5.238856
9.48,20,5.243986
9.5,20,5.243719
9.52,20,5.240858
9.54,20,5.243209
9.56,20,5.240952
9.58,20,5.252799
9.6,20,5.255588
9.62,20,5.256418
9.64,20,5.25072
9.66,20,5.24764
9.68,20,5.254752
9.7,20,5.251135
9.72,20,5.261808
9.74,20,5.261817
9.76,20,5.259624
9.78,20,5.258532
9.8,20,5.259745
9.82,20,5.262359
9.84,20,5.266217
9.86,20,5.266226
9.88,20,5.268242
9.9,20,5.265392
9.92,20,5.260047
9.94,20,5.261942
9.96,20,5.253221
9.98,20,5.251908
10,20,5.246764
10.02,10,5.24774
10.04,10,5.260609
10.06,10,5.052867
10.08,10,4.213642
10.1,10,3.300206
10.12,10,2.903673
10.14,10,2.226734
10.16,10,2.07921
10.18,10,1.890567
10.2,10,1.89789
10.22,10,1.842443
10.24,10,1.866403
10.26,10,1.846367
10.28,10,1.91562
10.3,10,1.95245
10.32,10,1.97155
10.34,10,2.007344
10.36,10,2.012111
10.38,10,2.024838
10.4,10,2.04326
10.42,10,2.063414
10.44,10,2.072657
10.46,10,2.083369
10.48,10,2.089103
10.5,10,2.095962
10.52,10,2.100694
10.54,10,2.103844
10.56,10,2.105201
10.58,10,2.106525
10.6,10,2.099981
10.62,10,2.093319
10.64,10,2.095148
10.66,10,2.096455
10.68,10,2.099236
10.7,10,2.092421
10.72,10,2.08823
10.74,10,2.084356
10.76,10,2.080682
10.78,10,2.086092
10.8,10,2.08577
10.82,10,2.078967
10.84,10,2.077464
10.86,10,2.078458
10.88,10,2.074913
10.9,10,2.078231
10.92,10,2.087232
10.94,10,2.087504
10.96,10,2.088457
10.98,10,2.090325
11,10,2.094566
11.02,10,2.100141
11.04,10,2.103551
11.06,10,2.108159
11.08,10,2.10638
11.1,10,2.114411
11.12,10,2.099476
11.14,10,2.097269
11.16,10,2.101407
11.18,10,2.098745
11.2,10,2.093663
11.22,10,2.083694
11.24,10,2.08672
11.26,10,2.08255
11.28,10,2.084448
11.3,10,2.087178
11.32,10,2.082455
11.34,10,2.078799
11.36,10,2.081743
11.38,10,2.09021
11.4,10,2.093472
11.42,10,2.096049
11.44,10,2.093709
11.46,10,2.092747
11.48,10,2.09954
11.5,10,2.098982
11.52,10,2.085406
11.54,10,2.07379
11.56,10,2.074314
11.58,10,2.080786
11.6,10,2.084243
11.62,10,2.091497
11.64,10,2.085384
11.66,10,2.089553
11.68,10,2.088228
11.7,10,2.081197
11.72,10,2.078901
11.74,10,2.073075
11.76,10,2.071331
11.78,10,2.068307
11.8,10,2.080239
11.82,10,2.075457
11.84,10,2.075168
11.86,10,2.077397
11.88,10,2.067576
11.9,10,2.067061
11.92,10,2.067879
11.94,10,2.065711
11.96,10,2.063342
11.98,10,2.060595
12,10,2.058348
12.02,0,2.069484
12.04,0,2.071355
12.06,0,2.080039
12.08,0,1.625841
12.1,0,0.6206209
12.12,0,0.2928176
12.14,0,-0.3420438
12.16,0,-0.830788
12.18,0,-0.9143578
12.2,0,-1.037126
12.22,0,-1.063215
12.24,0,-1.115971
12.26,0,-1.170466
12.28,0,-1.21295
12.3,0,-1.209586
12.32,0,-1.208826
12.34,0,-1.221617
12.36,0,-1.21626
12.38,0,-1.217041
12.4,0,-1.216584
12.42,0,-1.212167
12.44,0,-1.210339
12.46,0,-1.212708
12.48,0,-1.195768
12.5,0,-1.195736
12.52,0,-1.18694
12.54,0,-1.18375
12.56,0,-1.187511
12.58,0,-1.188066
12.6,0,-1.190394
12.62,0,-1.183476
12.64,0,-1.171192
12.66,0,-1.158022
12.68,0,-1.161543
12.7,0,-1.156082
12.72,0,-1.155675
12.74,0,-1.151503
12.76,0,-1.141765
12.78,0,-1.133915
12.8,0,-1.136299
12.82,0,-1.137276
12.84,0,-1.13018
12.86,0,-1.096982
12.88,0,-1.105039
12.9,0,-1.122206
12.92,0,-1.111023
12.94,0,-1.120747
12.96,0,-1.12708
12.98,0,-1.114532
13,0,-1.119348
13.02,0,-1.110655
13.04,0,-1.104417
13.06,0,-1.107867
13.08,0,-1.103528
13.1,0,-1.093648
13.12,0,-1.096145
13.14,0,-1.093506
13.16,0,-1.083778
13.18,0,-1.086095
13.2,0,-1.087639
13.22,0,-1.090626
13.24,0,-1.09043
13.26,0,-1.085868
13.28,0,-1.081369
13.3,0,-1.084446
13.32,0,-1.089698
13.34,0,-1.097471
13.36,0,-1.087782
13.38,0,-1.086605
13.4,0,-1.07911
13.42,0,-1.079704
13.44,0,-1.074164
13.46,0,-1.066649
13.48,0,-1.067831
13.5,0,-1.074185
13.52,0,-1.08068
13.54,0,-1.079148
13.56,0,-1.070113
13.58,0,-1.072833
13.6,0,-1.068634
13.62,0,-1.062101
13.64,0,-1.06711
13.66,0,-1.071193
13.68,0,-1.072682
13.7,0,-1.067958
13.72,0,-1.06613
13.74,0,-1.070007
13.76,0,-1.067182
13.78,0,-1.072744
13.8,0,-1.065054
13.82,0,-1.064591
13.84,0,-1.070925
13.86,0,-1.068013
13.88,0,-1.064132
13.9,0,-1.064635
13.92,0,-1.079719
13.94,0,-1.076782
13.96,0,-1.079896
13.98,0,-1.077235
14,0,-1.07566
14.02,-10,-1.060118
14.04,-10,-1.049567
14.06,-10,-1.354232
14.08,-10,-2.282976
14.1,-10,-2.824727
14.12,-10,-3.414625
14.14,-10,-3.847553
14.16,-10,-4.252655
14.18,-10,-4.431397
14.2,-10,-4.521989
14.22,-10,-4.589922
14.24,-10,-4.620059
14.26,-10,-4.680666
14.28,-10,-4.691793
14.3,-10,-4.679376
14.32,-10,-4.666439
14.34,-10,-4.664478
14.36,-10,-4.65255
14.38,-10,-4.649856
14.4,-10,-4.635721
14.42,-10,-4.630328
14.44,-10,-4.599394
14.46,-10,-4.586925
14.48,-10,-4.578018
14.5,-10,-4.569384
14.52,-10,-4.55861
14.54,-10,-4.54134
14.56,-10,-4.539354
14.58,-10,-4.532244
14.6,-10,-4.52723
14.62,-10,-4.519401
14.64,-10,-4.522078
14.66,-10,-4.508926
14.68,-10,-4.509293
14.7,-10,-4.513929
14.72,-10,-4.506025
14.74,-10,-4.502177
14.76,-10,-4.497568
14.78,-10,-4.489781
14.8,-10,-4.49358
14.82,-10,-4.503818
14.84,-10,-4.501693
14.86,-10,-4.498276
14.88,-10,-4.484095
14.9,-10,-4.480903
14.92,-10,-4.480146
14.94,-10,-4.47057
14.96,-10,-4.468149
14.98,-10,-4.461222
15,-10,-4.449919
15.02,-10,-4.440578
15.04,-10,-4.445207
15.06,-10,-4.444664
15.08,-10,-4.446473
15.1,-10,-4.442648
15.12,-10,-4.434722
15.14,-10,-4.433908
15.16,-10,-4.430849
15.18,-10,-4.431929
15.2,-10,-4.416933
15.22,-10,-4.405916
15.24,-10,-4.406781
15.26,-10,-4.409958
15.28,-10,-4.401676
15.3,-10,-4.40433
15.32,-10,-4.397574
15.34,-10,-4.409317
15.36,-10,-4.409145
15.38,-10,-4.405318
15.4,-10,-4.407772
15.42,-10,-4.405196
15.44,-10,-4.408664
15.46,-10,-4.405055
15.48,-10,-4.414622
15.5,-10,-4.423422
15.52,-10,-4.435159
15.54,-10,-4.439624
15.56,-10,-4.437409
15.58,-10,-4.44346
15.6,-10,-4.448335
15.62,-10,-4.44092
15.64,-10,-4.430651
15.66,-10,-4.427518
15.68,-10,-4.425816
15.7,-10,-4.419184
15.72,-10,-4.424022
15.74,-10,-4.419879
15.76,-10,-4.416545
15.78,-10,-4.414145
15.8,-10,-4.410683
15.82,-10,-4.419876
15.84,-10,-4.415594
15.86,-10,-4.424822
15.88,-10,-4.416067
15.9,-10,-4.422384
15.92,-10,-4.425781
15.94,-10,-4.428063
15.96,-10,-4.426411
15.98,-10,-4.425248
16,-10,-4.425839
16.02,-20,-4.424638
16.04,-20,-4.424063
16.06,-20,-4.439061
16.08,-20,-5.097781
16.1,-20,-6.025074
16.12,-20,-6.572961
16.14,-20,-7.139983
16.16,-20,-7.632516
16.18,-20,-7.874045
16.2,-20,-8.033424
16.22,-20,-8.016509
16.24,-20,-8.076239
16.26,-20,-8.087707
16.28,-20,-8.034068
16.3,-20,-8.034975
16.32,-20,-7.99864
16.34,-20,-7.983664
16.36,-20,-7.960077
16.38,-20,-7.950725
16.4,-20,-7.927556
16.42,-20,-7.914793
16.44,-20,-7.898301
16.46,-20,-7.879475
16.48,-20,-7.858158
16.5,-20,-7.850229
16.52,-20,-7.827068
16.54,-20,-7.811552
16.56,-20,-7.79674
16.58,-20,-7.792096
16.6,-20,-7.777059
16.62,-20,-7.769806
16.64,-20,-7.758338
16.66,-20,-7.747564
16.68,-20,-7.751054
16.7,-20,-7.761084
16.72,-20,-7.746173
16.74,-20,-7.730841
16.76,-20,-7.727593
16.78,-20,-7.723686
16.8,-20,-7.710505
16.82,-20,-7.696842
16.84,-20,-7.68979
16.86,-20,-7.685585
16.88,-20,-7.679189
16.9,-20,-7.670331
16.92,-20,-7.669301
16.94,-20,-7.663578
16.96,-20,-7.656928
16.98,-20,-7.659844
17,-20,-7.668283
17.02,-20,-7.674916
17.04,-20,-7.666634
17.06,-20,-7.665456
17.08,-20,-7.664312
17.1,-20,-7.666405
17.12,-20,-7.650772
17.14,-20,-7.650767
17.16,-20,-7.656712
17.18,-20,-7.65879
17.2,-20,-7.647492
17.22,-20,-7.64839
17.24,-20,-7.648741
17.26,-20,-7.65081
17.28,-20,-7.652094
17.3,-20,-7.650699
17.32,-20,-7.648673
17.34,-20,-7.642306
17.36,-20,-7.647788
17.38,-20,-7.655118
17.4,-20,-7.652416
17.42,-20,-7.645736
17.44,-20,-7.649088
17.46,-20,-7.65099
17.48,-20,-7.652271
17.5,-20,-7.651813
17.52,-20,-7.642417
17.54,-20,-7.640255
17.56,-20,-7.637178
17.58,-20,-7.633786
17.6,-20,-7.639313
17.62,-20,-7.639431
17.64,-20,-7.648679
17.66,-20,-7.648339
17.68,-20,-7.642385
17.7,-20,-7.645607
17.72,-20,-7.648161
17.74,-20,-7.639782
17.76,-20,-7.641397
17.78,-20,-7.634193
17.8,-20,-7.631358
17.82,-20,-7.642049
17.84,-20,-7.634424
17.86,-20,-7.639889
17.88,-20,-7.64166
17.9,-20,-7.632382
17.92,-20,-7.632294
17.94,-20,-7.636771
17.96,-20,-7.638203
17.98,-20,-7.632816
18,-20,-7.638941
18.02,-30,-7.637122
18.04,-30,-7.647758
18.06,-30,-8.015607
18.08,-30,-8.971945
18.1,-30,-9.45635
18.12,-30,-10.09944
18.14,-30,-10.53873
18.16,-30,-10.83482
18.18,-30,-11.00388
18.2,-30,-11.08025
18.22,-30,-11.23324
18.24,-30,-11.28139
18.26,-30,-11.34851
18.28,-30,-11.36999
18.3,-30,-11.35957
18.32,-30,-11.34772
18.34,-30,-11.34743
18.36,-30,-11.33331
18.38,-30,-11.31978
18.4,-30,-11.31009
18.42,-30,-11.30546
18.44,-30,-11.29805
18.46,-30,-11.29964
18.48,-30,-11.29373
18.5,-30,-11.27713
18.52,-30,-11.28219
18.54,-30,-11.27245
18.56,-30,-11.25859
18.58,-30,-11.2442
18.6,-30,-11.23248
18.62,-30,-11.22977
18.64,-30,-11.22447
18.66,-30,-11.21474
18.68,-30,-11.2148
18.7,-30,-11.21301
18.72,-30,-11.2053
18.74,-30,-11.19468
18.76,-30,-11.19384
18.78,-30,-11.19926
18.8,-30,-11.18178
18.82,-30,-11.17422
18.84,-30,-11.17406
18.86,-30,-11.1621
18.88,-30,-11.15786
18.9,-30,-11.16549
18.92,-30,-11.16245
18.94,-30,-11.15403
18.96,-30,-11.1467
18.98,-30,-11.13574
19,-30,-11.1416
19.02,-30,-11.13146
19.04,-30,-11.12397
19.06,-30,-11.12694
19.08,-30,-11.12452
19.1,-30,-11.12265
19.12,-30,-11.12442
19.14,-30,-11.13134
19.16,-30,-11.13102
19.18,-30,-11.12976
19.2,-30,-11.12442
19.22,-30,-11.12732
19.24,-30,-11.12312
19.26,-30,-11.13024
19.28,-30,-11.13399
19.3,-30,-11.12972
19.32,-30,-11.12666
19.34,-30,-11.12481
19.36,-30,-11.12983
19.38,-30,-11.12357
19.4,-30,-11.11798
19.42,-30,-11.12686
19.44,-30,-11.1285
19.46,-30,-11.12847
19.48,-30,-11.11831
19.5,-30,-11.12703
19.52,-30,-11.12782
19.54,-30,-11.12125
19.56,-30,-11.13091
19.58,-30,-11.13733
19.6,-30,-11.1282
19.62,-30,-11.12811
19.64,-30,-11.14164
19.66,-30,-11.13902
19.68,-30,-11.13213
19.7,-30,-11.13596
19.72,-30,-11.14281
19.74,-30,-11.15427
19.76,-30,-11.14853
19.78,-30,-11.15078
19.8,-30,-11.15425
19.82,-30,-11.15149
19.84,-30,-11.14265
19.86,-30,-11.14008
19.88,-30,-11.13884
19.9,-30,-11.1329
19.92,-30,-11.1226
19.94,-30,-11.1206
19.96,-30,-11.11533
19.98,-30,-11.12018
20,-30,-11.12015
20.02,-20,-11.11803
20.04,-20,-11.11011
20.06,-20,-11.1122
20.08,-20,-10.34639
20.1,-20,-9.766991
20.12,-20,-9.153664
20.14,-20,-8.610226
20.16,-20,-8.183959
20.18,-20,-8.040063
20.2,-20,-7.924067
20.22,-20,-7.857663
20.24,-20,-7.869852
20.26,-20,-7.786325
20.28,-20,-7.8072
20.3,-20,-7.828835
20.32,-20,-7.822968
20.34,-20,-7.823256
20.36,-20,-7.819679
20.38,-20,-7.81148
20.4,-20,-7.826078
20.42,-20,-7.835095
20.44,-20,-7.844071
20.46,-20,-7.846835
20.48,-20,-7.848042
20.5,-20,-7.851586
20.52,-20,-7.861502
20.54,-20,-7.873331
20.56,-20,-7.879065
20.58,-20,-7.883603
20.6,-20,-7.896235
20.62,-20,-7.90437
20.64,-20,-7.918826
20.66,-20,-7.921906
20.68,-20,-7.921158
20.7,-20,-7.917196
20.72,-20,-7.920052
20.74,-20,-7.926632
20.76,-20,-7.934754
20.78,-20,-7.940271
20.8,-20,-7.940506
20.82,-20,-7.939955
20.84,-20,-7.949933
20.86,-20,-7.946846
20.88,-20,-7.952061
20.9,-20,-7.948776
20.92,-20,-7.957546
20.94,-20,-7.963096
20.96,-20,-7.955196
20.98,-20,-7.95363
21,-20,-7.951618
21.02,-20,-7.952875
21.04,-20,-7.957401
21.06,-20,-7.958054
21.08,-20,-7.958322
21.1,-20,-7.952878
21.12,-20,-7.949711
21.14,-20,-7.958806
21.16,-20,-7.955329
21.18,-20,-7.96398
21.2,-20,-7.965361
21.22,-20,-7.970219
21.24,-20,-7.970483
21.26,-20,-7.969317
21.28,-20,-7.972061
21.3,-20,-7.972996
21.32,-20,-7.976222
21.34,-20,-7.972796
21.36,-20,-7.972686
21.38,-20,-7.983123
21.4,-20,-7.996694
21.42,-20,-7.997409
21.44,-20,-7.9811
21.46,-20,-7.974884
21.48,-20,-7.964927
21.5,-20,-7.964235
21.52,-20,-7.966448
21.54,-20,-7.968069
21.56,-20,-7.966626
21.58,-20,-7.964019
21.6,-20,-7.96771
21.62,-20,-7.96064
21.64,-20,-7.954787
21.66,-20,-7.958369
21.68,-20,-7.963346
21.7,-20,-7.960804
21.72,-20,-7.978837
21.74,-20,-7.983727
21.76,-20,-7.979986
21.78,-20,-7.974427
21.8,-20,-7.973545
21.82,-20,-7.968775
21.84,-20,-7.979143
21.86,-20,-7.987767
21.88,-20,-7.991697
21.9,-20,-7.992918
21.92,-20,-7.994908
21.94,-20,-7.995904
21.96,-20,-7.993809
21.98,-20,-7.991459
22,-20,-7.989926
22.02,-10,-7.990602
22.04,-10,-7.989511
22.06,-10,-8.032605
22.08,-10,-7.311083
22.1,-10,-6.571774
22.12,-10,-6.001821
22.14,-10,-5.462507
22.16,-10,-4.951295
22.18,-10,-4.647827
22.2,-10,-4.489012
22.22,-10,-4.409386
22.24,-10,-4.425225
22.26,-10,-4.456851
22.28,-10,-4.409091
22.3,-10,-4.443258
22.32,-10,-4.458218
22.34,-10,-4.459911
22.36,-10,-4.487891
22.38,-10,-4.500525
22.4,-10,-4.526172
22.42,-10,-4.547958
22.44,-10,-4.553332
22.46,-10,-4.559549
22.48,-10,-4.568816
22.5,-10,-4.577489
22.52,-10,-4.583261
22.54,-10,-4.594676
22.56,-10,-4.599671
22.58,-10,-4.599401
22.6,-10,-4.600703
22.62,-10,-4.607642
22.64,-10,-4.611258
22.66,-10,-4.61956
22.68,-10,-4.624047
22.7,-10,-4.627051
22.72,-10,-4.631003
22.74,-10,-4.638001
22.76,-10,-4.641146
22.78,-10,-4.639706
22.8,-10,-4.643875
22.82,-10,-4.644378
22.84,-10,-4.64312
22.86,-10,-4.635925
22.88,-10,-4.642173
22.9,-10,-4.642992
22.92,-10,-4.632195
22.94,-10,-4.63814
22.96,-10,-4.635507
22.98,-10,-4.643033
23,-10,-4.633376
23.02,-10,-4.62747
23.04,-10,-4.629809
23.06,-10,-4.632369
23.08,-10,-4.636051
23.1,-10,-4.632243
23.12,-10,-4.634552
23.14,-10,-4.63693
23.16,-10,-4.63469
23.18,-10,-4.641957
23.2,-10,-4.646718
23.22,-10,-4.642994
23.24,-10,-4.641266
23.26,-10,-4.634604
23.28,-10,-4.6392
23.3,-10,-4.646136
23.32,-10,-4.645923
23.34,-10,-4.643901
23.36,-10,-4.650552
