Tiempo,ControlPWM,Plataforma,Posicion,Error
0.88,0,-0.6738391,15.25,-15.25
0.9,0,-0.6864405,15.25,-15.25
0.92,0,-0.7492222,10.47579,-10.47579
0.94,0,-0.754675,15.25,-15.25
0.96,0,-0.7751677,15.25,-15.25
0.98,0,-0.7909635,15.25,-15.25
1,0,-0.8141334,13.04003,-13.04003
1.02,0,-0.8253232,13.64735,-13.64735
1.04,0,-0.8079743,12.97255,-12.97255
1.06,0,-0.8243488,13.04003,-13.04003
1.08,0,-0.8514503,13.30995,-13.30995
1.1,0,-0.8563107,13.30995,-13.30995
1.12,0,-0.8846506,10.13839,-10.13839
1.14,0,-0.9195524,11.42051,-11.42051
1.16,0,-0.9232118,10.47579,-10.47579
1.18,0,-0.913667,11.75791,-11.75791
1.2,0,-0.9180099,13.30995,-13.30995
1.22,0,-0.93229,13.71483,-13.71483
1.24,0,-0.9183901,12.70263,-12.70263
1.26,0,-0.9318029,13.04003,-13.04003
1.28,0,-0.9391626,13.04003,-13.04003
1.3,0,-0.9350145,13.04003,-13.04003
1.32,0,-0.9375109,13.04003,-13.04003
1.34,0,-0.9447624,12.97255,-12.97255
1.36,0,-0.9559582,13.30995,-13.30995
1.38,0,-0.9885886,13.30995,-13.30995
1.4,0,-1.001053,13.71483,-13.71483
1.42,0,-0.996544,13.64735,-13.64735
1.44,0,-1.043691,12.70263,-12.70263
1.46,0,-1.049275,12.77011,-12.77011
1.48,0,-1.054522,12.97255,-12.97255
1.5,0,-1.051913,13.10751,-13.10751
1.52,0,-1.049462,12.97255,-12.97255
1.54,0,-1.062827,13.37743,-13.37743
1.56,0,-1.043741,13.37743,-13.37743
1.58,0,-1.046783,13.24247,-13.24247
1.6,0,-1.049306,13.30995,-13.30995
1.62,0,-1.044456,13.37743,-13.37743
1.64,0,-1.046007,13.30995,-13.30995
1.66,0,-1.045693,13.30995,-13.30995
1.68,0,-1.047746,13.37743,-13.37743
1.7,0,-1.044709,13.30995,-13.30995
1.72,0,-1.035864,13.30995,-13.30995
1.74,0,-1.028159,13.30995,-13.30995
1.76,0,-1.025355,13.30995,-13.30995
1.78,0,-1.029705,13.37743,-13.37743
1.8,0,-1.034054,13.30995,-13.30995
1.82,0,-1.029979,13.30995,-13.30995
1.84,0,-1.032522,13.30995,-13.30995
1.86,0,-1.029987,13.44491,-13.44491
1.88,0,-1.031097,13.30995,-13.30995
1.9,0,-1.039135,13.37743,-13.37743
1.92,0,-1.039905,13.30995,-13.30995
1.94,0,-1.025395,13.30995,-13.30995
1.96,0,-1.019014,13.17499,-13.17499
1.98,0,-1.02957,13.30995,-13.30995
2,150,-1.03538,13.37743,-13.37743
2.02,150,-1.05247,13.30995,-13.30995
2.04,150,-0.719494,13.04003,-13.04003
2.06,150,0.3427805,13.04003,-13.04003
2.08,150,1.33379,13.10751,-13.10751
2.1,150,2.003348,13.04003,-13.04003
2.12,150,2.734168,13.04003,-13.04003
2.14,150,3.315634,12.97255,-12.97255
2.16,150,3.741138,13.30995,-13.30995
2.18,150,3.767293,13.64735,-13.64735
2.2,150,3.81094,12.70263,-12.70263
2.22,150,3.780749,12.97255,-12.97255
2.24,150,3.757639,13.30995,-13.30995
2.26,150,3.826646,13.71483,-13.71483
2.28,150,3.784018,13.04003,-13.04003
2.3,150,3.803598,12.02783,-12.02783
2.32,150,3.809126,12.43271,-12.43271
2.34,150,3.716496,12.70263,-12.70263
2.36,150,3.727542,12.02783,-12.02783
2.38,150,3.716779,11.42051,-11.42051
2.4,150,3.705455,11.75791,-11.75791
2.42,150,3.755002,12.36523,-12.36523
2.44,150,3.690026,11.75791,-11.75791
2.46,150,3.641956,11.08311,-11.08311
2.48,150,3.645996,10.47579,-10.47579
2.5,150,3.65673,11.08311,-11.08311
2.52,150,3.656898,10.40831,-10.40831
2.54,150,3.57219,11.15059,-11.15059
2.56,150,3.50901,10.47579,-10.47579
2.58,150,3.445979,10.20587,-10.20587
2.6,150,3.433421,9.463591,-9.463591
2.62,150,3.441075,10.13839,-10.13839
2.64,150,3.46856,8.51887,-8.51887
2.66,150,3.510435,9.19367,-9.19367
2.68,150,3.569332,8.85627,-8.85627
2.7,150,3.630632,8.51887,-8.51887
2.72,150,3.730062,6.96683,-6.96683
2.74,150,3.76495,7.64163,-7.64163
2.76,150,3.773396,7.30423,-7.30423
2.78,150,3.709774,5.61723,-5.61723
2.8,150,3.797244,6.561951,-6.561951
2.82,150,3.734296,6.29203,-6.29203
2.84,150,3.763058,5.887151,-5.887151
2.86,150,3.661205,5.887151,-5.887151
2.88,150,3.605181,5.54975,-5.54975
2.9,150,3.726602,5.27983,-5.27983
2.92,150,3.675129,4.94243,-4.94243
2.94,150,3.619324,4.60503,-4.60503
2.96,150,3.576277,3.25543,-3.25543
2.98,150,3.436759,4.20015,-4.20015
3,150,3.459653,3.93023,-3.93023
3.02,150,3.374701,2.58063,-2.58063
3.04,150,3.369214,2.243231,-2.243231
3.06,150,3.452205,1.09607,-1.09607
3.08,150,3.539753,1.97331,-1.97331
3.1,150,3.46509,0.5562305,-0.5562305
3.12,150,3.472028,0.5562305,-0.5562305
3.14,150,3.490501,0.2188301,-0.2188301
3.16,150,3.585899,0.2188301,-0.2188301
3.18,150,3.626942,-1.13077,1.13077
3.2,150,3.634326,-1.06329,1.06329
3.22,150,3.733063,-1.13077,1.13077
3.24,150,3.811919,-2.412889,2.412889
3.26,150,3.834573,-2.345409,2.345409
3.28,150,3.817909,-2.345409,2.345409
3.3,150,3.79972,-3.425089,3.425089
3.32,150,3.884937,-3.425089,3.425089
3.34,150,3.849705,-3.425089,3.425089
3.36,150,3.759375,-3.357609,3.357609
3.38,150,3.758636,-4.36981,4.36981
3.4,150,3.747583,-5.38201,5.38201
3.42,150,3.701848,-6.259249,6.259249
3.44,150,3.72269,-6.259249,6.259249
3.46,150,3.72991,-7.33893,7.33893
3.48,150,3.78664,-7.27145,7.27145
3.5,150,3.771913,-7.878769,7.878769
3.52,150,3.696021,-8.68853,8.68853
3.54,150,3.656231,-9.295849,9.295849
3.56,150,3.68046,-10.24057,10.24057
3.58,150,3.755954,-9.90317,9.90317
3.6,150,3.825232,-10.51049,10.51049
3.62,150,3.887964,-11.11781,11.11781
3.64,150,3.854354,-11.65765,11.65765
3.66,150,3.946756,-12.26497,12.26497
3.68,150,3.963312,-12.87229,12.87229
3.7,150,4.002313,-14.28937,14.28937
3.72,150,4.080791,-14.82921,14.82921
3.74,150,4.041285,-14.28937,14.28937
3.76,150,4.091784,-14.49181,14.49181
3.78,150,4.133953,-14.28937,14.28937
3.8,150,4.128605,-14.69425,14.69425
3.82,150,4.075561,-14.55929,14.55929
3.84,150,4.059666,-15.03165,15.03165
3.86,150,4.09169,-14.76173,14.76173
3.88,150,4.073712,-15.30157,15.30157
3.9,150,4.112566,-15.30157,15.30157
3.92,150,4.128269,-16.44873,16.44873
3.94,150,4.129543,-15.57149,15.57149
3.96,150,4.125303,-15.23409,15.23409
3.98,150,4.16643,-15.30157,15.30157
4,150,4.177704,-15.23409,15.23409
4.02,150,4.165377,-15.23409,15.23409
4.04,150,4.167994,-15.84141,15.84141
4.06,150,4.155226,-15.77393,15.77393
4.08,150,4.149412,-15.77393,15.77393
4.1,150,4.16032,-15.84141,15.84141
4.12,150,4.147576,-15.77393,15.77393
4.14,150,4.138072,-15.77393,15.77393
4.16,150,4.137401,-15.84141,15.84141
4.18,150,4.129158,-15.84141,15.84141
4.2,150,4.12977,-15.84141,15.84141
4.22,150,4.113976,-15.84141,15.84141
4.24,150,4.104533,-15.84141,15.84141
4.26,150,4.102325,-15.90889,15.90889
4.28,150,4.100993,-16.31377,16.31377
4.3,150,4.100928,-16.31377,16.31377
4.32,150,4.105238,-16.31377,16.31377
4.34,150,4.10399,-16.31377,16.31377
4.36,150,4.106487,-16.38125,16.38125
4.38,150,4.101082,-16.31377,16.31377
4.4,150,4.100479,-16.31377,16.31377
4.42,150,4.086702,-16.31377,16.31377
4.44,150,4.087972,-16.31377,16.31377
4.46,150,4.093471,-16.31377,16.31377
4.48,150,4.100685,-15.57149,15.57149
4.5,150,4.09677,-15.57149,15.57149
4.52,150,4.109641,-15.57149,15.57149
4.54,150,4.108901,-15.57149,15.57149
4.56,150,4.105632,-15.57149,15.57149
4.58,150,4.099526,-15.57149,15.57149
4.6,150,4.096216,-15.57149,15.57149
4.62,150,4.100993,-15.57149,15.57149
4.64,150,4.086683,-15.57149,15.57149
4.66,150,4.089443,-15.57149,15.57149
4.68,150,4.091002,-15.57149,15.57149
4.7,150,4.076981,-15.43653,15.43653
4.72,150,4.070447,-16.04385,16.04385
4.74,150,4.091479,-16.11133,16.11133
4.76,150,4.099747,-16.04385,16.04385
4.78,150,4.108866,-16.04385,16.04385
4.8,150,4.116124,-16.04385,16.04385
4.82,150,4.115842,-16.65117,16.65117
4.84,150,4.124129,-16.58369,16.58369
4.86,150,4.13241,-15.77393,15.77393
4.88,150,4.138442,-16.58369,16.58369
4.9,150,4.141748,-16.65117,16.65117
4.92,150,4.133794,-15.77393,15.77393
4.94,150,4.131414,-15.90889,15.90889
4.96,150,4.128994,-15.77393,15.77393
4.98,150,4.128089,-16.65117,16.65117
5,0,4.131647,-15.84141,15.84141
5.02,0,4.140659,-15.90889,15.90889
5.04,0,4.060651,-15.84141,15.84141
5.06,0,3.754107,-15.84141,15.84141
5.08,0,2.692521,-16.31377,16.31377
5.1,0,0.7874113,-16.38125,16.38125
5.12,0,-0.3895777,-16.92109,16.92109
5.14,0,-1.385961,-16.38125,16.38125
5.16,0,-0.4155589,-16.58369,16.58369
5.18,0,0.1927813,-16.11133,16.11133
5.2,0,0.7230565,-16.78613,16.78613
5.22,0,0.1436676,-16.85361,16.85361
5.24,0,-0.5886993,-16.51621,16.51621
5.26,0,-1.177045,-16.58369,16.58369
5.28,0,-1.691434,-17.46093,17.46093
5.3,0,-0.7885419,-17.66337,17.66337
5.32,0,-0.1570657,-16.04385,16.04385
5.34,0,0.7985491,-16.65117,16.65117
5.36,0,0.1296411,-16.65117,16.65117
5.38,0,-0.9687179,-16.38125,16.38125
5.4,0,-1.551915,-16.85361,16.85361
5.42,0,-1.686944,-17.39345,17.39345
5.44,0,-1.45729,-16.58369,16.58369
5.46,0,-1.439295,-16.58369,16.58369
5.48,0,-1.412072,-17.12353,17.12353
5.5,0,-1.414678,-17.12353,17.12353
5.52,0,-1.316108,-17.12353,17.12353
5.54,0,-1.276054,-17.12353,17.12353
5.56,0,-1.309402,-17.05605,17.05605
5.58,0,-1.23974,-17.12353,17.12353
5.6,0,-1.20083,-17.12353,17.12353
5.62,0,-1.207384,-17.12353,17.12353
5.64,0,-1.168619,-17.12353,17.12353
5.66,0,-1.129452,-17.12353,17.12353
5.68,0,-1.127685,-17.19101,17.19101
5.7,0,-1.094639,-16.98857,16.98857
5.72,0,-1.076089,-17.19101,17.19101
5.74,0,-1.078454,-17.19101,17.19101
5.76,0,-1.04591,-17.19101,17.19101
5.78,0,-1.039771,-17.12353,17.12353
5.8,0,-1.043824,-17.19101,17.19101
5.82,0,-1.012214,-17.12353,17.12353
5.84,0,-0.9957535,-17.05605,17.05605
5.86,0,-1.005539,-17.12353,17.12353
5.88,0,-0.9960731,-17.12353,17.12353
5.9,0,-0.9874101,-17.12353,17.12353
5.92,0,-0.9798011,-17.19101,17.19101
5.94,0,-0.9628159,-17.12353,17.12353
5.96,0,-0.9546421,-17.05605,17.05605
5.98,0,-0.9487857,-17.19101,17.19101
6,0,-0.9322106,-17.12353,17.12353
6.02,0,-0.9261833,-17.12353,17.12353
6.04,0,-0.9226804,-17.12353,17.12353
6.06,0,-0.9276479,-17.12353,17.12353
6.08,0,-0.9274533,-17.19101,17.19101
6.1,0,-0.9212428,-17.19101,17.19101
6.12,0,-0.9120141,-17.12353,17.12353
6.14,0,-0.9198138,-17.19101,17.19101
6.16,0,-0.9234343,-17.12353,17.12353
6.18,0,-0.9207642,-17.12353,17.12353
6.2,0,-0.9201651,-17.19101,17.19101
6.22,0,-0.9139726,-17.19101,17.19101
6.24,0,-0.9151127,-17.12353,17.12353
6.26,0,-0.9241804,-17.12353,17.12353
6.28,0,-0.9135545,-17.12353,17.12353
6.3,0,-0.907768,-17.12353,17.12353
6.32,0,-0.906899,-17.12353,17.12353
6.34,0,-0.9059473,-17.12353,17.12353
6.36,0,-0.8995684,-17.12353,17.12353
6.38,0,-0.899314,-17.19101,17.19101
6.4,0,-0.8804849,-16.92109,16.92109
6.42,0,-0.8881116,-17.12353,17.12353
6.44,0,-0.8875548,-17.19101,17.19101
6.46,0,-0.8691844,-17.19101,17.19101
6.48,0,-0.8766991,-17.12353,17.12353
6.5,0,-0.8766597,-17.12353,17.12353
6.52,0,-0.8700889,-17.12353,17.12353
6.54,0,-0.8680084,-17.12353,17.12353
6.56,0,-0.8572522,-17.12353,17.12353
6.58,0,-0.8507713,-17.19101,17.19101
6.6,0,-0.8561775,-17.12353,17.12353
6.62,0,-0.8605041,-17.19101,17.19101
6.64,0,-0.8511689,-17.12353,17.12353
6.66,0,-0.8591494,-17.12353,17.12353
6.68,0,-0.8571573,-17.19101,17.19101
6.7,0,-0.8516545,-17.12353,17.12353
6.72,0,-0.8546534,-17.12353,17.12353
6.74,0,-0.8550665,-17.12353,17.12353
6.76,0,-0.8474653,-17.19101,17.19101
6.78,0,-0.8490862,-17.05605,17.05605
6.8,0,-0.8536652,-17.12353,17.12353
6.82,0,-0.8560955,-17.12353,17.12353
6.84,0,-0.8464002,-17.12353,17.12353
6.86,0,-0.8462418,-17.12353,17.12353
6.88,0,-0.8480065,-17.12353,17.12353
6.9,0,-0.8522509,-17.12353,17.12353
6.92,0,-0.8432915,-17.12353,17.12353
6.94,0,-0.845578,-17.12353,17.12353
6.96,0,-0.8404434,-17.12353,17.12353
6.98,0,-0.8346143,-17.19101,17.19101
7,-150,-0.8346,-17.12353,17.12353
7.02,-150,-0.8427531,-17.19101,17.19101
7.04,-150,-0.8853117,-17.19101,17.19101
7.06,-150,-1.227156,-16.31377,16.31377
7.08,-150,-2.273339,-16.38125,16.38125
7.1,-150,-4.119334,-16.38125,16.38125
7.12,-150,-5.200222,-15.77393,15.77393
7.14,-150,-5.825094,-8.148689,8.148689
7.16,-150,-5.993435,-8.148689,8.148689
7.18,-150,-5.357053,-15.77393,15.77393
7.2,-150,-4.746418,-16.85361,16.85361
7.22,-150,-4.104454,-15.03165,15.03165
7.24,-150,-4.782687,-8.148689,8.148689
7.26,-150,-6.825455,-4.707209,4.707209
7.28,-150,-7.495269,-4.707209,4.707209
7.3,-150,-6.813924,-4.707209,4.707209
7.32,-150,-5.894602,-8.081209,8.081209
7.34,-150,-5.232043,-15.03165,15.03165
7.36,-150,-5.584643,-14.55929,14.55929
7.38,-150,-5.866345,-5.989328,5.989328
7.4,-150,-6.438519,-4.639729,4.639729
7.42,-150,-7.170325,-5.989328,5.989328
7.44,-150,-5.930284,-7.27145,7.27145
7.46,-150,-5.019697,-13.68205,13.68205
7.48,-150,-4.012834,-14.01945,14.01945
7.5,-150,-4.931306,-14.22189,14.22189
7.52,-150,-6.914387,-5.989328,5.989328
7.54,-150,-7.627066,-4.639729,4.639729
7.56,-150,-7.354259,-5.989328,5.989328
7.58,-150,-6.02868,-14.22189,14.22189
7.6,-150,-5.189953,-13.07473,13.07473
7.62,-150,-5.593311,-12.80481,12.80481
7.64,-150,-6.093657,-7.27145,7.27145
7.66,-150,-6.608742,-5.92185,5.92185
7.68,-150,-7.431036,-7.27145,7.27145
7.7,-150,-5.7715,-11.32025,11.32025
7.72,-150,-5.087447,-11.86009,11.86009
7.74,-150,-5.358119,-9.83569,9.83569
7.76,-150,-5.491938,-10.17309,10.17309
7.78,-150,-6.172807,-9.90317,9.90317
7.8,-150,-7.084435,-7.20397,7.20397
7.82,-150,-5.572862,-10.37553,10.37553
7.84,-150,-4.638834,-9.295849,9.295849
7.86,-150,-4.646198,-8.081209,8.081209
7.88,-150,-5.93034,-8.68853,8.68853
7.9,-150,-6.835412,-8.48609,8.48609
7.92,-150,-7.477805,-8.41861,8.41861
7.94,-150,-6.158378,-8.35113,8.35113
7.96,-150,-5.405138,-9.295849,9.295849
7.98,-150,-5.057967,-5.989328,5.989328
8,-150,-5.558609,-6.93405,6.93405
8.02,-150,-5.896118,-5.65193,5.65193
8.04,-150,-6.163883,-6.596649,6.596649
8.06,-150,-6.516272,-6.259249,6.259249
8.08,-150,-6.727939,-4.977129,4.977129
8.1,-150,-6.607292,-4.977129,4.977129
8.12,-150,-6.221235,-4.03241,4.03241
8.14,-150,-5.908693,-3.695009,3.695009
8.16,-150,-5.539252,-3.762489,3.762489
8.18,-150,-5.32502,-3.762489,3.762489
8.2,-150,-5.174595,-2.412889,2.412889
8.22,-150,-5.120113,-1.40069,1.40069
8.24,-150,-5.154777,-1.46817,1.46817
8.26,-150,-5.26518,-1.46817,1.46817
8.28,-150,-5.308692,-0.4559698,0.4559698
8.3,-150,-5.299247,-0.4559698,0.4559698
8.32,-150,-5.367313,-0.3884897,0.3884897
8.34,-150,-5.329123,0.8261509,-0.8261509
8.36,-150,-5.319107,0.89363,-0.89363
8.38,-150,-5.249197,0.8261509,-0.8261509
8.4,-150,-5.210301,2.243231,-2.243231
8.42,-150,-5.272462,1.23103,-1.23103
8.44,-150,-5.233675,2.58063,-2.58063
8.46,-150,-5.357809,2.58063,-2.58063
8.48,-150,-5.294261,3.525351,-3.525351
8.5,-150,-5.42387,3.525351,-3.525351
8.52,-150,-5.307942,4.94243,-4.94243
8.54,-150,-5.288595,4.94243,-4.94243
8.56,-150,-5.446268,4.94243,-4.94243
8.58,-150,-5.466051,6.22455,-6.22455
8.6,-150,-5.364058,6.15707,-6.15707
8.62,-150,-5.514677,6.35951,-6.35951
8.64,-150,-5.436522,7.236751,-7.236751
8.66,-150,-5.309075,7.30423,-7.30423
8.68,-150,-5.483189,8.181471,-8.181471
8.7,-150,-5.437501,8.181471,-8.181471
8.72,-150,-5.455441,8.24895,-8.24895
8.74,-150,-5.420865,10.47579,-10.47579
8.76,-150,-5.279203,10.47579,-10.47579
8.78,-150,-5.129158,10.54327,-10.54327
8.8,-150,-5.138794,10.40831,-10.40831
8.82,-150,-5.107466,11.48799,-11.48799
8.84,-150,-5.27545,12.70263,-12.70263
8.86,-150,-5.123991,12.77011,-12.77011
8.88,-150,-5.2141,12.70263,-12.70263
8.9,-150,-5.187385,13.57987,-13.57987
8.92,-150,-5.293741,12.70263,-12.70263
8.94,-150,-5.399178,11.75791,-11.75791
8.96,-150,-5.304665,12.97255,-12.97255
8.98,-150,-5.351812,12.97255,-12.97255
9,-150,-5.43174,13.04003,-13.04003
9.02,-150,-5.354314,12.63515,-12.63515
9.04,-150,-5.361135,13.64735,-13.64735
9.06,-150,-5.34088,13.30995,-13.30995
9.08,-150,-5.419301,11.15059,-11.15059
9.1,-150,-5.396068,13.30995,-13.30995
9.12,-150,-5.380165,11.75791,-11.75791
9.14,-150,-5.376848,11.69043,-11.69043
9.16,-150,-5.378234,11.75791,-11.75791
9.18,-150,-5.371479,11.62295,-11.62295
9.2,-150,-5.351275,13.04003,-13.04003
9.22,-150,-5.371085,13.04003,-13.04003
9.24,-150,-5.374077,13.04003,-13.04003
9.26,-150,-5.382775,13.04003,-13.04003
9.28,-150,-5.39405,13.04003,-13.04003
9.3,-150,-5.407462,12.97255,-12.97255
9.32,-150,-5.40849,13.04003,-13.04003
9.34,-150,-5.410501,13.04003,-13.04003
9.36,-150,-5.411472,13.04003,-13.04003
9.38,-150,-5.413091,13.04003,-13.04003
9.4,-150,-5.430352,12.97255,-12.97255
9.42,-150,-5.441004,12.97255,-12.97255
9.44,-150,-5.451558,12.97255,-12.97255
9.46,-150,-5.447687,12.97255,-12.97255
9.48,-150,-5.447444,13.04003,-13.04003
9.5,-150,-5.446233,13.04003,-13.04003
9.52,-150,-5.443243,12.97255,-12.97255
9.54,-150,-5.451738,11.69043,-11.69043
9.56,-150,-5.440269,13.30995,-13.30995
9.58,-150,-5.44094,13.37743,-13.37743
9.6,-150,-5.444627,13.37743,-13.37743
9.62,-150,-5.449509,11.75791,-11.75791
9.64,-150,-5.461811,13.04003,-13.04003
9.66,-150,-5.466418,13.04003,-13.04003
9.68,-150,-5.478061,12.97255,-12.97255
9.7,-150,-5.473005,13.04003,-13.04003
9.72,-150,-5.483272,12.97255,-12.97255
9.74,-150,-5.472477,12.97255,-12.97255
9.76,-150,-5.479347,12.97255,-12.97255
9.78,-150,-5.47101,12.97255,-12.97255
9.8,-150,-5.468863,13.04003,-13.04003
9.82,-150,-5.47958,12.97255,-12.97255
9.84,-150,-5.48464,13.04003,-13.04003
9.86,-150,-5.481451,12.97255,-12.97255
9.88,-150,-5.496171,12.97255,-12.97255
9.9,-150,-5.503359,13.04003,-13.04003
9.92,-150,-5.503259,12.97255,-12.97255
9.94,-150,-5.499773,12.97255,-12.97255
9.96,-150,-5.496361,12.97255,-12.97255
9.98,-150,-5.501891,13.04003,-13.04003
10,0,-5.491522,12.97255,-12.97255
10.02,0,-5.488356,13.04003,-13.04003
10.04,0,-5.419044,12.97255,-12.97255
10.06,0,-4.934388,13.04003,-13.04003
10.08,0,-4.053906,13.10751,-13.10751
10.1,0,-3.173932,13.04003,-13.04003
10.12,0,-2.47482,12.97255,-12.97255
10.14,0,-1.922788,12.97255,-12.97255
10.16,0,-1.518617,12.97255,-12.97255
10.18,0,-1.293249,13.04003,-13.04003
10.2,0,-1.086596,11.75791,-11.75791
10.22,0,-1.053884,13.37743,-13.37743
10.24,0,-1.026873,13.30995,-13.30995
10.26,0,-1.019327,13.30995,-13.30995
10.28,0,-0.9612783,12.29775,-12.29775
10.3,0,-0.9829175,11.42051,-11.42051
10.32,0,-0.9586913,11.42051,-11.42051
10.34,0,-0.979721,11.42051,-11.42051
10.36,0,-0.9971734,11.42051,-11.42051
10.38,0,-1.012945,11.35303,-11.35303
10.4,0,-1.015604,11.42051,-11.42051
10.42,0,-1.03363,12.43271,-12.43271
10.44,0,-1.043307,12.43271,-12.43271
10.46,0,-1.055092,13.30995,-13.30995
10.48,0,-1.063531,13.30995,-13.30995
10.5,0,-1.068981,13.37743,-13.37743
10.52,0,-1.076107,13.30995,-13.30995
10.54,0,-1.073648,11.69043,-11.69043
10.56,0,-1.081024,12.97255,-12.97255
10.58,0,-1.085781,12.97255,-12.97255
10.6,0,-1.093166,12.97255,-12.97255
10.62,0,-1.105511,12.97255,-12.97255
10.64,0,-1.096434,12.97255,-12.97255
10.66,0,-1.095219,11.82539,-11.82539
10.68,0,-1.103689,13.30995,-13.30995
10.7,0,-1.119981,13.30995,-13.30995
10.72,0,-1.126128,13.37743,-13.37743
10.74,0,-1.124558,13.30995,-13.30995
10.76,0,-1.12573,13.30995,-13.30995
10.78,0,-1.128851,13.30995,-13.30995
10.8,0,-1.123929,13.37743,-13.37743
10.82,0,-1.13127,13.30995,-13.30995
10.84,0,-1.132293,13.37743,-13.37743
10.86,0,-1.140769,13.37743,-13.37743
10.88,0,-1.154998,13.30995,-13.30995
10.9,0,-1.162146,13.37743,-13.37743
10.92,0,-1.165026,13.30995,-13.30995
10.94,0,-1.165373,13.30995,-13.30995
10.96,0,-1.161072,13.30995,-13.30995
10.98,0,-1.160854,13.37743,-13.37743
11,0,-1.15979,13.30995,-13.30995
11.02,0,-1.166988,13.30995,-13.30995
11.04,0,-1.169248,13.30995,-13.30995
11.06,0,-1.174052,13.30995,-13.30995
11.08,0,-1.184259,13.30995,-13.30995
11.1,0,-1.187617,13.30995,-13.30995
11.12,0,-1.177709,13.37743,-13.37743
11.14,0,-1.171676,13.30995,-13.30995
11.16,0,-1.173314,13.30995,-13.30995
11.18,0,-1.175422,13.30995,-13.30995
11.2,0,-1.173043,13.30995,-13.30995
11.22,0,-1.166501,13.30995,-13.30995
11.24,0,-1.15779,13.37743,-13.37743
11.26,0,-1.166288,13.30995,-13.30995
11.28,0,-1.167765,13.37743,-13.37743
11.3,0,-1.174347,13.37743,-13.37743
11.32,0,-1.177858,13.24247,-13.24247
11.34,0,-1.181976,13.30995,-13.30995
11.36,0,-1.177367,13.30995,-13.30995
11.38,0,-1.18588,13.17499,-13.17499
11.4,0,-1.185377,13.37743,-13.37743
11.42,0,-1.177667,13.37743,-13.37743
11.44,0,-1.171081,13.30995,-13.30995
11.46,0,-1.172543,13.37743,-13.37743
11.48,0,-1.171593,13.30995,-13.30995
11.5,0,-1.176971,13.37743,-13.37743
11.52,0,-1.177135,13.30995,-13.30995
11.54,0,-1.174018,13.30995,-13.30995
11.56,0,-1.181316,13.37743,-13.37743
11.58,0,-1.192778,13.30995,-13.30995
11.6,0,-1.193824,13.37743,-13.37743
11.62,0,-1.195707,13.37743,-13.37743
11.64,0,-1.199432,13.30995,-13.30995
11.66,0,-1.19682,13.37743,-13.37743
11.68,0,-1.194374,13.37743,-13.37743
11.7,0,-1.196217,13.30995,-13.30995
11.72,0,-1.199434,13.44491,-13.44491
11.74,0,-1.200633,13.30995,-13.30995
11.76,0,-1.216243,13.30995,-13.30995
11.78,0,-1.207225,13.44491,-13.44491
11.8,0,-1.203187,13.30995,-13.30995
11.82,0,-1.201774,13.37743,-13.37743
11.84,0,-1.197849,13.30995,-13.30995
11.86,0,-1.19887,13.30995,-13.30995
11.88,0,-1.20121,13.30995,-13.30995
11.9,0,-1.203717,13.37743,-13.37743
11.92,0,-1.208611,13.30995,-13.30995
11.94,0,-1.208565,13.30995,-13.30995
11.96,0,-1.206463,13.30995,-13.30995
11.98,0,-1.202443,13.30995,-13.30995
12,0,-1.196708,13.30995,-13.30995
12.02,0,-1.203631,13.30995,-13.30995
12.04,0,-1.198142,13.30995,-13.30995
