Tiempo,ControlPWM,Plataforma,Posicion,Error
2.36,1482,-0.723054,0.4215097,-0.4215097
2.38,1479,-0.725367,0.2865496,-0.2865496
2.4,1482,-0.7205233,0.4215097,-0.4215097
2.42,1480,-0.7244892,0.3540297,-0.3540297
2.44,1479,-0.7295814,0.2865496,-0.2865496
2.46,1480,-0.7302817,0.3540297,-0.3540297
2.48,1479,-0.7367302,0.2865496,-0.2865496
2.5,1479,-0.7389116,0.2865496,-0.2865496
2.52,1480,-0.7432867,0.3540297,-0.3540297
2.54,1480,-0.7377281,0.3540297,-0.3540297
2.56,1480,-0.7368971,0.3540297,-0.3540297
2.58,1480,-0.7344462,0.3540297,-0.3540297
2.6,1480,-0.7347813,0.3540297,-0.3540297
2.62,1480,-0.7390811,0.3540297,-0.3540297
2.64,1480,-0.7376167,0.3540297,-0.3540297
2.66,1482,-0.7438716,0.4215097,-0.4215097
2.68,1482,-0.7440768,0.4215097,-0.4215097
2.7,1480,-0.7530122,0.3540297,-0.3540297
2.72,1480,-0.7509022,0.3540297,-0.3540297
2.74,1480,-0.7520915,0.3540297,-0.3540297
2.76,1480,-0.7578227,0.3540297,-0.3540297
2.78,1479,-0.7539071,0.2865496,-0.2865496
2.8,1479,-0.7490085,0.2865496,-0.2865496
2.82,1479,-0.7433758,0.2865496,-0.2865496
2.84,1480,-0.7462661,0.3540297,-0.3540297
2.86,1482,-0.7352178,0.4215097,-0.4215097
2.88,1482,-0.740103,0.4215097,-0.4215097
2.9,1480,-0.7374206,0.3540297,-0.3540297
2.92,1482,-0.7351995,0.4215097,-0.4215097
2.94,1479,-0.7391963,0.2865496,-0.2865496
2.96,1482,-0.7388746,0.4215097,-0.4215097
2.98,1482,-0.7316642,0.4215097,-0.4215097
3,1482,-0.7467564,0.4215097,-0.4215097
3.02,1480,-0.7296003,0.3540297,-0.3540297
3.04,1480,-0.7385543,0.3540297,-0.3540297
3.06,1479,-0.7323623,0.2865496,-0.2865496
3.08,1482,-0.7407148,0.4215097,-0.4215097
3.1,1480,-0.7497913,0.3540297,-0.3540297
3.12,1480,-0.7528294,0.3540297,-0.3540297
3.14,1480,-0.7600502,0.3540297,-0.3540297
3.16,1480,-0.7556503,0.3540297,-0.3540297
3.18,1480,-0.7402619,0.3540297,-0.3540297
3.2,1479,-0.7347278,0.2865496,-0.2865496
3.22,1479,-0.7344325,0.2865496,-0.2865496
3.24,1480,-0.7370806,0.3540297,-0.3540297
3.26,1479,-0.7403916,0.2865496,-0.2865496
3.28,1482,-0.7504338,0.4215097,-0.4215097
3.3,1480,-0.7472803,0.3540297,-0.3540297
3.32,1479,-0.7537096,0.2865496,-0.2865496
3.34,1480,-0.7512053,0.3540297,-0.3540297
3.36,1480,-0.7585341,0.3540297,-0.3540297
3.38,1480,-0.7749262,0.3540297,-0.3540297
3.4,1482,-0.7616302,0.4215097,-0.4215097
3.42,1480,-0.7588863,0.3540297,-0.3540297
3.44,1479,-0.7511333,0.2865496,-0.2865496
3.46,1479,-0.7477298,0.2865496,-0.2865496
3.48,1479,-0.7441924,0.2865496,-0.2865496
3.5,1480,-0.7426891,0.3540297,-0.3540297
3.52,1479,-0.7468096,0.2865496,-0.2865496
3.54,1482,-0.7459306,0.4215097,-0.4215097
3.56,1480,-0.7471264,0.3540297,-0.3540297
3.58,1480,-0.7512484,0.3540297,-0.3540297
3.6,1480,-0.747509,0.3540297,-0.3540297
3.62,1482,-0.7355387,0.4215097,-0.4215097
3.64,1480,-0.7419283,0.3540297,-0.3540297
3.66,1482,-0.7493215,0.4215097,-0.4215097
3.68,1482,-0.7479967,0.4215097,-0.4215097
3.7,1480,-0.7479556,0.3540297,-0.3540297
3.72,1480,-0.7485192,0.3540297,-0.3540297
3.74,1449,-0.7477312,-0.9280891,0.9280891
3.76,1472,-0.7451184,0.01663017,-0.01663017
3.78,1472,-0.837542,0.01663017,-0.01663017
3.8,1464,-0.9886644,-0.3207703,0.3207703
3.82,1480,-0.9990768,0.3540297,-0.3540297
3.84,1472,-1.034832,0.01663017,-0.01663017
3.86,1479,-1.0211,0.2865496,-0.2865496
3.88,1479,-1.013814,0.2865496,-0.2865496
3.9,1448,-0.9706051,-0.9955692,0.9955692
3.92,1506,-1.010376,1.36623,-1.36623
3.94,1529,-1.177654,2.31095,-2.31095
3.96,1556,-1.219915,3.39063,-3.39063
3.98,1573,-0.710676,4.06543,-4.06543
4,1580,-0.3618171,4.33535,-4.33535
4.02,1622,0.3045869,6.022349,-6.022349
4.04,1630,0.8756658,6.35975,-6.35975
4.06,1639,1.315483,6.69715,-6.69715
4.08,1664,1.853604,7.70935,-7.70935
4.1,1683,2.429822,8.45163,-8.45163
4.12,1683,3.02228,8.45163,-8.45163
4.14,1713,3.637056,9.666269,-9.666269
4.16,1713,4.310343,9.666269,-9.666269
4.18,1722,4.826445,10.00367,-10.00367
4.2,1737,5.377724,10.61099,-10.61099
4.22,1745,5.713181,10.94839,-10.94839
4.24,1762,6.12627,11.62319,-11.62319
4.26,1754,6.368601,11.28579,-11.28579
4.28,1771,6.700253,11.96059,-11.96059
4.3,1771,7.028705,11.96059,-11.96059
4.32,1767,7.343977,11.82563,-11.82563
4.34,1745,7.592084,10.94839,-10.94839
4.36,1754,7.807328,11.28579,-11.28579
4.38,1762,7.890092,11.62319,-11.62319
4.4,1744,7.827585,10.88091,-10.88091
4.42,1730,7.791265,10.34107,-10.34107
4.44,1722,7.698988,10.00367,-10.00367
4.46,1738,7.574253,10.67847,-10.67847
4.48,1705,7.446079,9.32887,-9.32887
4.5,1705,7.282717,9.32887,-9.32887
4.52,1673,7.094381,8.04675,-8.04675
4.54,1674,6.755569,8.114229,-8.114229
4.56,1651,6.482908,7.16951,-7.16951
4.58,1657,6.09459,7.439429,-7.439429
4.6,1630,5.74507,6.35975,-6.35975
4.62,1614,5.210407,5.68495,-5.68495
4.64,1597,4.962168,5.01015,-5.01015
4.66,1583,4.507836,4.47031,-4.47031
4.68,1566,4.010634,3.79551,-3.79551
4.7,1546,3.44962,2.98575,-2.98575
4.72,1506,2.896883,1.36623,-1.36623
4.74,1523,2.386439,2.04103,-2.04103
4.76,1479,1.934177,0.2865496,-0.2865496
4.78,1471,1.379105,-0.05084991,0.05084991
4.8,1464,0.9152292,-0.3207703,0.3207703
4.82,1458,0.5116836,-0.5906906,0.5906906
4.84,1449,-0.0695098,-0.9280891,0.9280891
