Tiempo,ControlPWM,Plataforma,Posicion,Error
1.86,1419.63,1.062412,1.16379,-1.16379
1.88,1422.666,1.054716,1.09631,-1.09631
1.9,1422.666,1.065259,1.09631,-1.09631
1.92,1419.63,1.082972,1.16379,-1.16379
1.94,1419.63,1.086879,1.16379,-1.16379
1.96,1422.666,1.087091,1.09631,-1.09631
1.98,1419.63,1.089189,1.16379,-1.16379
2,1419.63,1.087687,1.16379,-1.16379
2.02,1422.666,1.084155,1.09631,-1.09631
2.04,1419.63,1.086569,1.16379,-1.16379
2.06,1422.666,1.074605,1.09631,-1.09631
2.08,1419.63,1.07602,1.16379,-1.16379
2.1,1425.703,1.081745,1.02883,-1.02883
2.12,1419.63,1.077342,1.16379,-1.16379
2.14,1419.63,1.080754,1.16379,-1.16379
2.16,1422.666,1.080327,1.09631,-1.09631
2.18,1419.63,1.070807,1.16379,-1.16379
2.2,1422.666,1.07163,1.09631,-1.09631
2.22,1419.63,1.07903,1.16379,-1.16379
2.24,1422.666,1.080478,1.09631,-1.09631
2.26,1422.666,1.073255,1.09631,-1.09631
2.28,1419.63,1.07147,1.16379,-1.16379
2.3,1419.63,1.070963,1.16379,-1.16379
2.32,1422.666,1.068401,1.09631,-1.09631
2.34,1422.666,1.079709,1.09631,-1.09631
2.36,1419.63,1.076275,1.16379,-1.16379
2.38,1419.63,1.088511,1.16379,-1.16379
2.4,1419.63,1.085566,1.16379,-1.16379
2.42,1422.666,1.085937,1.09631,-1.09631
2.44,1419.63,1.090452,1.16379,-1.16379
2.46,1422.666,1.093286,1.09631,-1.09631
2.48,1419.63,1.086705,1.16379,-1.16379
2.5,1422.666,1.084876,1.09631,-1.09631
2.52,1416.593,1.081015,1.23127,-1.23127
2.54,1419.63,1.080109,1.16379,-1.16379
2.56,1422.666,1.080977,1.09631,-1.09631
2.58,1422.666,1.073281,1.09631,-1.09631
2.6,1419.63,1.072137,1.16379,-1.16379
2.62,1422.666,1.067537,1.09631,-1.09631
2.64,1419.63,1.057098,1.16379,-1.16379
2.66,1422.666,1.057215,1.09631,-1.09631
2.68,1419.63,1.059722,1.16379,-1.16379
2.7,1419.63,1.068332,1.16379,-1.16379
2.72,1419.63,1.071627,1.16379,-1.16379
2.74,1422.666,1.073871,1.09631,-1.09631
2.76,1425.703,1.082591,1.02883,-1.02883
2.78,1422.666,1.085957,1.09631,-1.09631
2.8,1419.63,1.086377,1.16379,-1.16379
2.82,1419.63,1.094365,1.16379,-1.16379
2.84,1419.63,1.090822,1.16379,-1.16379
2.86,1419.63,1.093985,1.16379,-1.16379
2.88,1419.63,1.080529,1.16379,-1.16379
2.9,1422.666,1.087203,1.09631,-1.09631
2.92,1419.63,1.085706,1.16379,-1.16379
2.94,1419.63,1.090966,1.16379,-1.16379
2.96,1419.63,1.079015,1.16379,-1.16379
2.98,1425.703,1.094156,1.02883,-1.02883
3,1419.63,1.097804,1.16379,-1.16379
3.02,1422.666,1.090943,1.09631,-1.09631
3.04,1422.666,1.084625,1.09631,-1.09631
3.06,1422.666,1.062497,1.09631,-1.09631
3.08,1422.666,1.063029,1.09631,-1.09631
3.1,1419.63,1.079981,1.16379,-1.16379
3.12,1419.63,1.09022,1.16379,-1.16379
3.14,1419.63,1.08835,1.16379,-1.16379
3.16,1419.63,1.077546,1.16379,-1.16379
3.18,1422.666,1.075219,1.09631,-1.09631
3.2,1419.63,1.079984,1.16379,-1.16379
3.22,1422.666,1.090898,1.09631,-1.09631
3.24,1422.666,1.076062,1.09631,-1.09631
3.26,1422.666,1.066056,1.09631,-1.09631
3.28,1419.63,1.072385,1.16379,-1.16379
3.3,1419.63,1.077477,1.16379,-1.16379
3.32,1419.63,1.076412,1.16379,-1.16379
3.34,1422.666,1.084303,1.09631,-1.09631
3.36,1422.666,1.062391,1.09631,-1.09631
3.38,1419.63,1.070645,1.16379,-1.16379
3.4,1419.63,1.079008,1.16379,-1.16379
3.42,1419.63,1.068403,1.16379,-1.16379
3.44,1419.63,1.069491,1.16379,-1.16379
3.46,1422.666,1.072865,1.09631,-1.09631
3.48,1422.666,1.078028,1.09631,-1.09631
3.5,1419.63,1.081939,1.16379,-1.16379
3.52,1422.666,1.086735,1.09631,-1.09631
3.54,1422.666,1.084421,1.09631,-1.09631
3.56,1419.63,1.083637,1.16379,-1.16379
3.58,1419.63,1.079042,1.16379,-1.16379
3.6,1419.63,1.076643,1.16379,-1.16379
3.62,1422.666,1.07672,1.09631,-1.09631
3.64,1422.666,1.073194,1.09631,-1.09631
3.66,1419.63,1.075975,1.16379,-1.16379
3.68,1416.593,1.075181,1.23127,-1.23127
3.7,1422.666,1.076897,1.09631,-1.09631
3.72,1419.63,1.062228,1.16379,-1.16379
3.74,1419.63,1.071376,1.16379,-1.16379
3.76,1419.63,1.075342,1.16379,-1.16379
3.78,1419.63,1.072965,1.16379,-1.16379
3.8,1419.63,1.069038,1.16379,-1.16379
3.82,1422.666,1.062984,1.09631,-1.09631
3.84,1422.666,1.082756,1.09631,-1.09631
3.86,1419.63,1.078799,1.16379,-1.16379
3.88,1419.63,1.076487,1.16379,-1.16379
3.9,1422.666,1.077721,1.09631,-1.09631
3.92,1419.63,1.074566,1.16379,-1.16379
3.94,1422.666,1.07879,1.09631,-1.09631
3.96,1419.63,1.076836,1.16379,-1.16379
3.98,1419.63,1.080332,1.16379,-1.16379
4,1419.63,1.079844,1.16379,-1.16379
4.02,1419.63,1.079771,1.16379,-1.16379
4.04,1422.666,1.0878,1.09631,-1.09631
4.06,1422.666,1.086472,1.09631,-1.09631
4.08,1419.63,1.089873,1.16379,-1.16379
4.1,1419.63,1.091497,1.16379,-1.16379
4.12,1422.666,1.086153,1.09631,-1.09631
4.14,1422.666,1.081506,1.09631,-1.09631
4.16,1419.63,1.090198,1.16379,-1.16379
4.18,1422.666,1.089076,1.09631,-1.09631
4.2,1419.63,1.08764,1.16379,-1.16379
4.22,1419.63,1.090502,1.16379,-1.16379
4.24,1422.666,1.077172,1.09631,-1.09631
4.26,1419.63,1.077186,1.16379,-1.16379
4.28,1419.63,1.070543,1.16379,-1.16379
4.3,1419.63,1.073092,1.16379,-1.16379
4.32,1419.63,1.07013,1.16379,-1.16379
4.34,1422.666,1.063987,1.09631,-1.09631
4.36,1422.666,1.060687,1.09631,-1.09631
4.38,1422.666,1.064719,1.09631,-1.09631
4.4,1422.666,1.064535,1.09631,-1.09631
4.42,1422.666,1.062646,1.09631,-1.09631
4.44,1422.666,1.058021,1.09631,-1.09631
4.46,1419.63,1.051502,1.16379,-1.16379
4.48,1419.63,1.055184,1.16379,-1.16379
4.5,1419.63,1.048012,1.16379,-1.16379
4.52,1419.63,1.05251,1.16379,-1.16379
4.54,1422.666,1.059162,1.09631,-1.09631
4.56,1419.63,1.060198,1.16379,-1.16379
4.58,1422.666,1.059982,1.09631,-1.09631
4.6,1419.63,1.066009,1.16379,-1.16379
4.62,1419.63,1.065789,1.16379,-1.16379
4.64,1419.63,1.064756,1.16379,-1.16379
4.66,1419.63,1.06167,1.16379,-1.16379
4.68,1419.63,1.063744,1.16379,-1.16379
4.7,1422.666,1.063519,1.09631,-1.09631
4.72,1419.63,1.065116,1.16379,-1.16379
4.74,1422.666,1.065708,1.09631,-1.09631
4.76,1419.63,1.076604,1.16379,-1.16379
4.78,1419.63,1.081059,1.16379,-1.16379
4.8,1419.63,1.085271,1.16379,-1.16379
4.82,1422.666,1.072961,1.09631,-1.09631
4.84,1419.63,1.071411,1.16379,-1.16379
4.86,1422.666,1.077106,1.09631,-1.09631
4.88,1419.63,1.077049,1.16379,-1.16379
4.9,1422.666,1.074397,1.09631,-1.09631
4.92,1419.63,1.06995,1.16379,-1.16379
4.94,1419.63,1.068122,1.16379,-1.16379
4.96,1419.63,1.064184,1.16379,-1.16379
4.98,1425.703,1.072132,1.02883,-1.02883
5,1194.629,1.073919,1.16379,-6.16379
5.02,1197.666,1.078979,1.09631,-6.09631
5.04,1188.556,1.542771,1.29875,-6.29875
5.06,1209.812,2.695911,0.8263903,-5.82639
5.08,1170.337,3.999254,1.703629,-6.703629
5.1,1170.337,5.334687,1.703629,-6.703629
5.12,1209.812,6.39153,0.8263903,-5.82639
5.14,1200.703,7.408971,1.02883,-6.02883
5.16,1234.105,7.93554,0.2865496,-5.28655
5.18,1261.435,7.910818,-0.3207703,-4.67923
5.2,1228.032,7.853026,0.4215097,-5.42151
5.22,1246.252,7.565523,0.01663017,-5.01663
5.24,1246.252,7.407278,0.01663017,-5.01663
5.26,1261.435,7.402988,-0.3207703,-4.67923
5.28,1258.398,7.348082,-0.2532902,-4.74671
5.3,1316.094,7.230294,-1.53541,-3.46459
5.32,1303.947,7.019742,-1.26549,-3.73451
5.34,1303.947,6.70089,-1.26549,-3.73451
5.36,1392.008,6.139349,-3.22241,-1.77759
5.38,1392.008,5.857069,-3.22241,-1.77759
5.4,1422.374,5.2415,-3.897209,-1.102791
5.42,1443.631,4.441871,-4.36957,-0.6304302
5.44,1434.521,3.651822,-4.16713,-0.8328705
5.46,1519.546,3.005698,-6.05657,1.05657
5.48,1531.692,2.342693,-6.32649,1.32649
5.5,1562.058,1.537017,-7.001289,2.001289
5.52,1559.021,0.8378953,-6.933809,1.933809
5.54,1625.827,0.2512801,-8.418369,3.418369
5.56,1613.68,-0.701188,-8.148449,3.148449
5.58,1680.485,-1.893576,-9.633009,4.633009
5.6,1707.815,-3.230418,-10.24033,5.24033
5.62,1707.815,-4.322175,-10.24033,5.24033
5.64,1747.291,-5.185799,-11.11757,6.117569
5.66,1710.851,-6.327268,-10.30781,5.30781
5.68,1750.327,-7.29552,-11.18505,6.185049
5.7,1756.4,-8.027743,-11.32001,6.320009
5.72,1853.572,-8.58335,-13.47937,8.47937
5.74,1838.389,-8.757604,-13.14197,8.14197
5.76,1801.949,-9.157553,-12.33221,7.332211
5.78,1826.242,-9.921777,-12.87205,7.872049
5.8,1838.389,-11.05096,-13.14197,8.14197
5.82,1801.949,-11.71607,-12.33221,7.332211
5.84,1814.096,-11.92517,-12.60213,7.602129
5.86,1759.437,-11.84016,-11.38749,6.387489
5.88,1814.096,-11.7592,-12.60213,7.602129
5.9,1759.437,-12.07794,-11.38749,6.387489
5.92,1747.291,-12.34442,-11.11757,6.117569
5.94,1707.815,-12.06285,-10.24033,5.24033
5.96,1668.339,-11.6386,-9.363091,4.363091
5.98,1671.376,-11.09587,-9.430571,4.430571
6,1644.046,-10.73158,-8.82325,3.82325
6.02,1616.717,-10.14266,-8.215929,3.215929
6.04,1616.717,-9.564625,-8.215929,3.215929
6.06,1562.058,-8.96906,-7.001289,2.001289
6.08,1534.729,-7.699015,-6.39397,1.39397
6.1,1522.582,-6.588459,-6.12405,1.12405
6.12,1473.997,-5.594143,-5.044371,0.04437065
6.14,1464.887,-4.828973,-4.84193,-0.1580696
6.16,1437.557,-3.779658,-4.23461,-0.7653904
6.18,1404.155,-2.643212,-3.492331,-1.507669
6.2,1373.789,-1.721142,-2.81753,-2.18247
6.22,1328.24,-0.9128549,-1.80533,-3.19467
6.24,1288.764,-0.008456349,-0.9280891,-4.071911
6.26,1303.947,0.8241264,-1.26549,-3.73451
6.28,1276.618,1.85068,-0.6581707,-4.341829
6.3,1258.398,2.801685,-0.2532902,-4.74671
6.32,1243.215,3.707721,0.08411026,-5.08411
6.34,1237.142,4.552151,0.2190704,-5.21907
6.36,1234.105,5.262,0.2865496,-5.28655
6.38,1197.666,5.992775,1.09631,-6.09631
6.4,1212.849,6.457876,0.7589102,-5.75891
6.42,1215.886,6.899048,0.6914301,-5.69143
6.44,1261.435,7.230437,-0.3207703,-4.67923
6.46,1197.666,7.428705,1.09631,-6.09631
6.48,1231.069,7.479334,0.3540297,-5.35403
6.5,1212.849,7.202622,0.7589102,-5.75891
6.52,1285.727,7.32783,-0.8606091,-4.139391
6.54,1258.398,7.30725,-0.2532902,-4.74671
6.56,1276.618,7.295197,-0.6581707,-4.341829
6.58,1291.801,6.894753,-0.9955692,-4.004431
6.6,1246.252,6.66329,0.01663017,-5.01663
6.62,1303.947,6.382835,-1.26549,-3.73451
6.64,1300.91,6.22611,-1.198009,-3.801991
6.66,1361.642,6.260347,-2.547609,-2.452391
6.68,1364.679,5.946576,-2.615089,-2.384911
6.7,1407.192,5.752349,-3.559811,-1.440189
6.72,1407.192,5.296676,-3.559811,-1.440189
6.74,1404.155,4.485189,-3.492331,-1.507669
6.76,1492.216,3.759864,-5.449249,0.4492493
6.78,1477.033,2.940478,-5.111851,0.1118507
6.8,1477.033,2.359156,-5.111851,0.1118507
6.82,1522.582,1.622092,-6.12405,1.12405
6.84,1549.912,0.8932972,-6.731369,1.731369
6.86,1568.131,0.3712645,-7.13625,2.13625
6.88,1574.204,-0.5631659,-7.27121,2.27121
6.9,1641.01,-1.087112,-8.75577,3.75577
6.92,1644.046,-1.401834,-8.82325,3.82325
6.94,1644.046,-2.050944,-8.82325,3.82325
6.96,1680.485,-3.044821,-9.633009,4.633009
6.98,1719.961,-4.43251,-10.51025,5.51025
7,1695.668,-5.716333,-9.970409,4.970409
7.02,1747.291,-6.513289,-11.11757,6.117569
7.04,1722.998,-6.516085,-10.57773,5.57773
7.06,1707.815,-6.307077,-10.24033,5.24033
7.08,1735.144,-6.365256,-10.84765,5.847651
7.1,1762.474,-7.306313,-11.45497,6.454969
7.12,1750.327,-8.302876,-11.18505,6.185049
7.14,1747.291,-9.161157,-11.11757,6.117569
7.16,1759.437,-9.310653,-11.38749,6.387489
7.18,1774.62,-8.95526,-11.72489,6.72489
7.2,1747.291,-8.535229,-11.11757,6.117569
7.22,1801.949,-8.455066,-12.33221,7.332211
7.24,1765.51,-9.266584,-11.52245,6.522449
7.26,1710.851,-10.14118,-10.30781,5.30781
7.28,1722.998,-10.6447,-10.57773,5.57773
7.3,1759.437,-10.0587,-11.38749,6.387489
7.32,1668.339,-9.24365,-9.363091,4.363091
7.34,1671.376,-8.249054,-9.430571,4.430571
7.36,1659.229,-7.741448,-9.16065,4.16065
7.38,1616.717,-8.451217,-8.215929,3.215929
7.4,1616.717,-8.850506,-8.215929,3.215929
7.42,1574.204,-8.451501,-7.27121,2.27121
7.44,1540.802,-7.114166,-6.528931,1.528931
7.46,1549.912,-6.047076,-6.731369,1.731369
7.48,1522.582,-4.892622,-6.12405,1.12405
7.5,1525.619,-4.041847,-6.19153,1.19153
7.52,1477.033,-3.51892,-5.111851,0.1118507
7.54,1434.521,-3.112832,-4.16713,-0.8328705
7.56,1434.521,-2.491872,-4.16713,-0.8328705
7.58,1388.972,-1.737491,-3.15493,-1.84507
7.6,1388.972,-0.9303036,-3.15493,-1.84507
7.62,1388.972,0.03448975,-3.15493,-1.84507
7.64,1334.313,0.8030804,-1.94029,-3.05971
7.66,1331.276,1.546957,-1.87281,-3.12719
7.68,1276.618,2.110752,-0.6581707,-4.341829
7.7,1319.13,2.880812,-1.60289,-3.39711
7.72,1246.252,3.540087,0.01663017,-5.01663
7.74,1276.618,4.116567,-0.6581707,-4.341829
7.76,1249.288,4.730655,-0.05084991,-4.94915
7.78,1255.361,5.162798,-0.1858101,-4.81419
7.8,1273.581,5.744681,-0.5906906,-4.409309
7.82,1276.618,6.153796,-0.6581707,-4.341829
7.84,1261.435,6.466191,-0.3207703,-4.67923
7.86,1258.398,6.49794,-0.2532902,-4.74671
7.88,1246.252,6.473695,0.01663017,-5.01663
7.9,1273.581,6.471516,-0.5906906,-4.409309
7.92,1258.398,6.50384,-0.2532902,-4.74671
7.94,1291.801,6.563256,-0.9955692,-4.004431
7.96,1270.544,6.450191,-0.5232105,-4.476789
7.98,1300.91,6.421536,-1.198009,-3.801991
8,1319.13,6.273254,-1.60289,-3.39711
8.02,1285.727,6.287585,-0.8606091,-4.139391
8.04,1346.459,6.173123,-2.210211,-2.789789
8.06,1361.642,5.844273,-2.547609,-2.452391
8.08,1373.789,5.711708,-2.81753,-2.18247
8.1,1385.935,5.420504,-3.08745,-1.91255
8.12,1449.704,4.816596,-4.50453,-0.49547
8.14,1404.155,4.416004,-3.492331,-1.507669
8.16,1464.887,3.863,-4.84193,-0.1580696
8.18,1461.85,3.133528,-4.77445,-0.2255497
8.2,1464.887,2.101207,-4.84193,-0.1580696
8.22,1519.546,1.263622,-6.05657,1.05657
8.24,1519.546,0.7468868,-6.05657,1.05657
8.26,1534.729,0.4362857,-6.39397,1.39397
8.28,1571.168,0.08117557,-7.20373,2.20373
8.3,1589.387,-0.2337838,-7.60861,2.60861
8.32,1601.534,-0.6064996,-7.878531,2.878531
8.34,1574.204,-1.30628,-7.27121,2.27121
8.36,1613.68,-2.600603,-8.148449,3.148449
8.38,1622.79,-3.683703,-8.350889,3.350889
8.4,1616.717,-4.387013,-8.215929,3.215929
8.42,1641.01,-4.259242,-8.75577,3.75577
8.44,1628.863,-3.861886,-8.485849,3.485849
8.46,1710.851,-3.449636,-10.30781,5.30781
8.48,1616.717,-3.921994,-8.215929,3.215929
8.5,1680.485,-5.940036,-9.633009,4.633009
8.52,1680.485,-7.017178,-9.633009,4.633009
8.54,1653.156,-7.847941,-9.02569,4.02569
8.56,1613.68,-6.847246,-8.148449,3.148449
8.58,1625.827,-6.401065,-8.418369,3.418369
8.6,1683.522,-6.504143,-9.700489,4.700489
8.62,1641.01,-7.889706,-8.75577,3.75577
8.64,1616.717,-8.291421,-8.215929,3.215929
8.66,1586.351,-7.054105,-7.54113,2.54113
8.68,1577.241,-6.276206,-7.33869,2.33869
8.7,1625.827,-5.694256,-8.418369,3.418369
8.72,1601.534,-5.450362,-7.878531,2.878531
8.74,1534.729,-5.705313,-6.39397,1.39397
8.76,1601.534,-5.777829,-7.878531,2.878531
8.78,1537.765,-5.629733,-6.461451,1.461451
8.8,1562.058,-4.574574,-7.001289,2.001289
8.82,1549.912,-3.788312,-6.731369,1.731369
8.84,1522.582,-3.114466,-6.12405,1.12405
8.86,1546.875,-2.696284,-6.663889,1.663889
8.88,1562.058,-2.845023,-7.001289,2.001289
8.9,1531.692,-3.005359,-6.32649,1.32649
8.92,1504.363,-3.075422,-5.71917,0.7191696
8.94,1480.07,-3.236236,-5.179329,0.1793289
8.96,1504.363,-2.829089,-5.71917,0.7191696
8.98,1480.07,-2.21618,-5.179329,0.1793289
9,1446.667,-1.744651,-4.43705,-0.5629501
9.02,1461.85,-1.340388,-4.77445,-0.2255497
9.04,1480.07,-0.9779747,-5.179329,0.1793289
9.06,1446.667,-0.597962,-4.43705,-0.5629501
9.08,1407.192,-0.2342161,-3.559811,-1.440189
9.1,1464.887,-0.1361679,-4.84193,-0.1580696
9.12,1419.338,-0.01517105,-3.829729,-1.170271
9.14,1434.521,0.4778707,-4.16713,-0.8328705
9.16,1434.521,0.6478294,-4.16713,-0.8328705
9.18,1434.521,0.5403754,-4.16713,-0.8328705
9.2,1434.521,0.8223099,-4.16713,-0.8328705
9.22,1419.338,0.8844133,-3.829729,-1.170271
9.24,1422.374,0.9562258,-3.897209,-1.102791
9.26,1467.923,0.9813091,-4.90941,-0.09058952
9.28,1407.192,0.9898545,-3.559811,-1.440189
9.3,1452.74,1.10422,-4.57201,-0.42799
9.32,1431.484,1.244576,-4.099649,-0.9003506
9.34,1434.521,1.245179,-4.16713,-0.8328705
9.36,1434.521,1.04463,-4.16713,-0.8328705
9.38,1480.07,1.14535,-5.179329,0.1793289
9.4,1477.033,1.121775,-5.111851,0.1118507
9.42,1480.07,1.082495,-5.179329,0.1793289
9.44,1464.887,0.7880273,-4.84193,-0.1580696
9.46,1464.887,0.3996168,-4.84193,-0.1580696
9.48,1464.887,0.2131689,-4.84193,-0.1580696
9.5,1461.85,0.2206151,-4.77445,-0.2255497
9.52,1464.887,0.156233,-4.84193,-0.1580696
9.54,1467.923,0.1705265,-4.90941,-0.09058952
9.56,1464.887,0.1576401,-4.84193,-0.1580696
9.58,1461.85,0.1769759,-4.77445,-0.2255497
9.6,1467.923,0.1710813,-4.90941,-0.09058952
9.62,1464.887,0.158911,-4.84193,-0.1580696
9.64,1464.887,0.1464217,-4.84193,-0.1580696
9.66,1464.887,0.152816,-4.84193,-0.1580696
9.68,1464.887,0.1577383,-4.84193,-0.1580696
9.7,1467.923,0.1496283,-4.90941,-0.09058952
9.72,1464.887,0.1413715,-4.84193,-0.1580696
9.74,1461.85,0.1377321,-4.77445,-0.2255497
9.76,1461.85,0.1317902,-4.77445,-0.2255497
9.78,1464.887,0.1360855,-4.84193,-0.1580696
9.8,1480.07,0.143434,-5.179329,0.1793289
9.82,1480.07,0.1497142,-5.179329,0.1793289
9.84,1467.923,0.1083727,-4.90941,-0.09058952
9.86,1464.887,0.001927532,-4.84193,-0.1580696
9.88,1464.887,-0.05935408,-4.84193,-0.1580696
9.9,1464.887,-0.04321548,-4.84193,-0.1580696
9.92,1464.887,-0.05541772,-4.84193,-0.1580696
9.94,1464.887,-0.0449054,-4.84193,-0.1580696
9.96,1461.85,-0.04393306,-4.77445,-0.2255497
9.98,1464.887,-0.04080038,-4.84193,-0.1580696
10,1734.887,-0.0292191,-4.84193,5.84193
10.02,1734.887,-0.02882117,-4.84193,5.84193
10.04,1731.85,-0.03430519,-4.77445,5.77445
10.06,1728.814,-0.3420325,-4.70697,5.70697
10.08,1731.85,-1.305969,-4.77445,5.77445
10.1,1734.887,-3.357414,-4.84193,5.84193
10.12,1731.85,-5.129374,-4.77445,5.77445
10.14,1731.85,-6.756908,-4.77445,5.77445
10.16,1689.338,-8.529378,-3.829729,4.829729
10.18,1719.704,-8.646725,-4.50453,5.50453
10.2,1692.374,-8.700218,-3.897209,4.897209
10.22,1704.521,-8.945107,-4.16713,5.16713
10.24,1692.374,-9.269399,-3.897209,4.897209
10.26,1662.008,-9.3666,-3.22241,4.22241
10.28,1646.825,-9.143534,-2.88501,3.88501
10.3,1634.679,-9.120841,-2.615089,3.615089
10.32,1616.459,-8.875152,-2.210211,3.210211
10.34,1662.008,-8.002063,-3.22241,4.22241
10.36,1604.313,-7.394998,-1.94029,2.94029
10.38,1589.13,-7.003645,-1.60289,2.60289
10.4,1589.13,-6.837843,-1.60289,2.60289
10.42,1528.398,-6.20398,-0.2532902,1.25329
10.44,1534.471,-5.743927,-0.3882504,1.38825
10.46,1531.435,-5.146754,-0.3207703,1.32077
10.48,1528.398,-4.262838,-0.2532902,1.25329
10.5,1470.703,-3.5403,1.02883,-0.02882957
10.52,1470.703,-2.998021,1.02883,-0.02882957
10.54,1455.52,-2.597366,1.36623,-0.36623
10.56,1437.3,-1.915733,1.77111,-0.7711096
10.58,1425.154,-1.434237,2.04103,-1.04103
10.6,1409.971,-0.7303866,2.37843,-1.37843
10.62,1394.788,-0.2607746,2.71583,-1.71583
10.64,1364.422,0.2716394,3.39063,-2.39063
10.66,1394.788,0.8106797,2.71583,-1.71583
10.68,1364.422,1.386173,3.39063,-2.39063
10.7,1379.605,1.752427,3.05323,-2.05323
10.72,1349.239,2.079293,3.72803,-2.72803
10.74,1349.239,2.333578,3.72803,-2.72803
10.76,1352.275,2.384094,3.66055,-2.66055
10.78,1352.275,2.727905,3.66055,-2.66055
