Tiempo,ControlPWM,Plataforma,Posicion,Error
5.62,1472,-0.8912034,-43.50821,0
5.64,1472,-0.901448,-43.50821,0
5.66,1472,-0.9045576,-43.50821,0
5.68,1472,-0.8914757,-43.77813,0
5.7,1472,-0.8909221,-42.63097,0
5.72,1472,-0.8805851,-43.37325,0
5.74,1472,-0.8778569,-43.77813,0
5.76,1472,-0.8805756,-42.63097,0
5.78,1472,-0.8778534,-43.50821,0
5.8,1472,-0.8884291,-43.03585,0
5.82,1472,-0.8912303,-43.03585,0
5.84,1472,-0.8936198,-43.03585,0
5.86,1472,-0.9021919,-43.37325,0
5.88,1472,-0.9043969,-43.44073,0
5.9,1472,-0.8988618,-43.44073,0
5.92,1472,-0.90655,-43.57569,0
5.94,1472,-0.9020367,-43.10333,0
5.96,1472,-0.8993394,-43.10333,0
5.98,1472,-0.8993955,-43.44073,0
6,1772,-0.8906308,-43.37325,0
6.02,1772,-0.8991915,-43.37325,0
6.04,1772,-0.7595386,-43.03585,0
6.06,1772,0.1920799,-43.71065,0
6.08,1772,1.506491,-42.29357,0
6.1,1772,2.937893,-27.92033,0
6.12,1772,4.467568,-25.82845,0
6.14,1772,5.906546,-27.04309,0
6.16,1772,7.1035,-27.51545,0
6.18,1772,8.130589,-27.58293,0
6.2,1772,8.444085,-27.51545,0
6.22,1772,8.552358,-27.58293,0
6.24,1772,8.577835,-27.58293,0
6.26,1772,8.658093,-28.05529,0
6.28,1772,8.638741,-27.98781,0
6.3,1772,8.681064,-28.05529,0
6.32,1772,8.651686,-27.98781,0
6.34,1772,8.695531,-27.92033,0
6.36,1772,8.658397,-27.98781,0
6.38,1772,8.65988,-27.98781,0
6.4,1772,8.633386,-27.98781,0
6.42,1772,8.60187,-28.05529,0
6.44,1772,8.571974,-27.92033,0
6.46,1772,8.549633,-28.05529,0
6.48,1772,8.52476,-28.05529,0
6.5,1772,8.486902,-27.92033,0
6.52,1772,8.465408,-27.98781,0
6.54,1772,8.451454,-28.46017,0
6.56,1772,8.431078,-27.98781,0
6.58,1772,8.408783,-28.05529,0
6.6,1772,8.398889,-28.05529,0
6.62,1772,8.383328,-28.39269,0
6.64,1772,8.370067,-27.98781,0
6.66,1772,8.356985,-28.05529,0
6.68,1772,8.334547,-27.98781,0
6.7,1772,8.319222,-28.05529,0
6.72,1772,8.312099,-28.39269,0
6.74,1772,8.298557,-27.98781,0
6.76,1772,8.296721,-28.32521,0
6.78,1772,8.297709,-27.92033,0
6.8,1772,8.284813,-28.32521,0
6.82,1772,8.283765,-27.92033,0
6.84,1772,8.283472,-27.98781,0
6.86,1772,8.278993,-27.98781,0
6.88,1772,8.379351,-41.34885,0
6.9,1772,8.374695,-27.92033,0
6.92,1772,8.417147,-27.92033,0
6.94,1772,8.388802,-27.98781,0
6.96,1772,8.37484,-27.92033,0
6.98,1772,8.373178,-28.05529,0
7,1772,8.3538,-28.05529,0
7.02,1772,8.356097,-27.92033,0
7.04,1772,8.350644,-41.41633,0
7.06,1772,8.351375,-28.39269,0
7.08,1772,8.336207,-27.98781,0
7.1,1772,8.336475,-27.98781,0
7.12,1772,8.334542,-27.98781,0
