Tiempo,ControlPWM,ReferenciaPosicion,ReferenciaTheta,ThetaMedido,ThetaObservado,OmegaMedido,OmegaObservado,PosicionMedido,PosicionObservado,VelocidadObservado,TiempoTranscurrido
11.08,54.6367,0,0,2.013133,1.970818,0.06031401,-1.167732,3.93023,3.82802,-4.750983,7692
11.1,53.86533,0,0,2.009013,1.970736,0.1824515,-1.476333,3.93023,3.815123,-4.810395,7708
11.12,60.39198,0,0,2.019824,1.974233,0.1824515,-1.784089,3.99771,3.867876,-4.538764,7692
11.14,54.59707,0,0,2.028881,1.977516,0.06031401,-1.36141,3.93023,3.828842,-4.7169,7708
11.16,59.66631,0,0,2.032845,1.986371,0.2435202,-1.672553,3.99771,3.87262,-4.507943,7704
11.18,53.81399,0,0,2.019861,1.978324,-0.09235785,-1.34025,3.93023,3.82699,-4.808395,7680
11.2,59.32851,0,0,2.02318,1.9809,0.1671843,-1.711408,3.99771,3.869573,-4.593944,7692
11.22,53.78707,0,0,2.01906,1.974755,0.1671843,-1.39631,3.93023,3.825784,-4.836648,7696
11.24,53.36874,0,0,2.02448,1.976341,0.1061156,-1.76011,3.93023,3.814696,-4.843212,7696
11.26,60.12898,0,0,2.022718,1.972912,0.1519171,-2.034351,3.99771,3.866243,-4.616603,7712
11.28,54.6004,0,0,2.024673,1.970264,0.01451245,-1.543146,3.93023,3.826557,-4.802072,7704
11.3,53.83488,0,0,2.030517,1.976278,0.1977187,-1.79068,3.93023,3.816616,-4.796993,7708
11.32,60.26012,0,0,2.028949,1.976272,0.04504682,-2.024784,3.99771,3.868094,-4.574237,7704
11.34,60.53095,0,0,2.029888,1.977679,0.1671843,-1.533074,3.99771,3.882488,-4.534083,7712
11.36,59.35209,0,0,2.035705,1.989325,0.1519171,-1.194861,3.99771,3.886769,-4.512059,7696
11.38,52.20311,0,0,2.029514,1.991881,0.06031401,-1.08231,3.93023,3.830656,-4.820906,7708
11.4,57.86635,0,0,2.026687,1.990776,0.1213828,-1.718086,3.99771,3.868415,-4.668129,7724
11.42,52.84206,0,0,2.025254,1.980599,0.07558119,-1.570483,3.93023,3.823814,-4.907963,7700
11.44,52.90089,0,0,2.02649,1.976023,0.1671843,-1.980339,3.93023,3.812362,-4.925176,7700
11.46,53.91684,0,0,2.033297,1.971697,0.1519171,-2.26467,3.93023,3.811119,-4.884686,7704
11.48,54.83181,0,0,2.027733,1.963269,0.07558119,-2.333929,3.93023,3.811024,-4.878031,7692
11.5,55.53843,0,0,2.017191,1.953796,0.1671843,-2.254562,3.93023,3.810868,-4.875291,7724
11.52,56.04829,0,0,2.008412,1.947118,0.1213828,-2.101684,3.93023,3.811169,-4.853484,7696
11.54,56.23032,0,0,2.018602,1.953134,0.1824515,-1.973726,3.93023,3.814252,-4.752122,7688
11.56,56.17076,0,0,2.014565,1.955539,0.1061156,-1.860679,3.93023,3.814853,-4.737144,7708
11.58,62.11979,0,0,2.010832,1.959142,0.1977187,-1.775469,3.99771,3.86937,-4.490251,7688
11.6,49.80056,0,0,2.004713,1.956921,0.1061156,-1.11307,3.86275,3.773941,-4.953579,7696
11.62,60.91193,0,0,2.007719,1.965211,0.06031401,-1.913734,3.99771,3.857414,-4.518078,7704
11.64,55.9716,0,0,2.013573,1.964162,0.1366499,-1.348239,3.93023,3.826373,-4.683936,7716
11.66,61.0047,0,0,2.005863,1.967697,0.07558119,-1.443403,3.99771,3.871069,-4.502412,7708
11.68,60.81026,0,0,2.011623,1.974321,0.1671843,-1.014905,3.99771,3.883702,-4.463202,7708
11.7,53.48531,0,0,2.018464,1.984284,0.2740546,-0.7770479,3.93023,3.832216,-4.703392,7716
11.72,52.7021,0,0,2.010157,1.981938,0.1061156,-1.340832,3.93023,3.815066,-4.8276,7720
11.74,59.72282,0,0,2.007397,1.972888,0.1061156,-1.78128,3.99771,3.864398,-4.634238,7716
11.76,48.55128,0,0,2.008609,1.962233,0.1977187,-1.376575,3.86275,3.769547,-5.071411,7708
11.78,54.43256,0,0,2.009526,1.959941,0.1366499,-2.229917,3.93023,3.799211,-4.867712,7708
11.8,56.27003,0,0,2.013772,1.95233,0.1366499,-2.214021,3.93023,3.809264,-4.796257,7712
11.82,56.74382,0,0,2.005596,1.946487,-0.04655629,-1.991444,3.93023,3.812228,-4.777069,7712
11.84,56.72857,0,0,2.00764,1.949311,0.06031401,-1.798353,3.93023,3.814488,-4.720562,7720
11.86,62.60177,0,0,1.998482,1.95137,0.2129859,-1.640266,3.99771,3.868813,-4.489562,7716
11.88,56.09091,0,0,2.008332,1.961455,0.06031401,-0.9747874,3.93023,3.830541,-4.638946,7700
11.9,54.58391,0,0,2.012312,1.97341,0.2740546,-1.205296,3.93023,3.819358,-4.671165,7704
11.92,54.64951,0,0,2.006495,1.97009,0.1213828,-1.499876,3.93023,3.814053,-4.742304,7696
11.94,55.16376,0,0,2.008102,1.965037,0.04504682,-1.692937,3.93023,3.812768,-4.75249,7696
11.96,55.61849,0,0,2.01057,1.961753,0.1824515,-1.774566,3.93023,3.813226,-4.739978,7700
11.98,55.94211,0,0,2.005137,1.956504,0.1366499,-1.766485,3.93023,3.813,-4.75264,7688
12,56.16703,0,0,2.003132,1.953732,0.1671843,-1.720669,3.93023,3.813295,-4.74171,7704
12.02,56.18178,0,0,2.01434,1.959828,0.1824515,-1.697496,3.93023,3.815578,-4.675442,7692
12.04,62.04946,0,0,2.015153,1.965994,0.1519171,-1.678874,3.99771,3.87078,-4.430003,7704
12.06,61.67867,0,0,2.006485,1.968006,0.1213828,-1.050735,3.99771,3.884017,-4.443265,7700
12.08,54.14777,0,0,2.006712,1.975489,0.1519171,-0.6774622,3.93023,3.831962,-4.700446,7696
12.1,59.19724,0,0,2.001554,1.97884,0.04504682,-1.173482,3.99771,3.870081,-4.560405,7700
12.12,59.71946,0,0,1.99937,1.974618,0.1824515,-0.9883626,3.99771,3.879495,-4.578095,7700
12.14,53.20795,0,0,1.998204,1.972559,-0.0007547362,-0.8137152,3.93023,3.826885,-4.838369,7708
12.16,53.02662,0,0,1.98925,1.964812,0.04504682,-1.330773,3.93023,3.810793,-4.927269,7696
12.18,54.30679,0,0,1.990091,1.954026,0.1213828,-1.693092,3.93023,3.807377,-4.920319,7708
12.2,49.48633,0,0,1.992287,1.943446,0.1061156,-1.812982,3.86275,3.753709,-5.112917,7712
12.22,56.49107,0,0,1.999993,1.941396,0.1671843,-2.391746,3.93023,3.796724,-4.816277,7696
12.24,52.03039,0,0,1.99366,1.930281,0.1519171,-2.055654,3.86275,3.75464,-4.99483,7696
12.26,58.29813,0,0,1.990368,1.929344,0.1061156,-2.263125,3.93023,3.799217,-4.722459,7700
12.28,58.97073,0,0,2.001047,1.936361,0.1824515,-1.795941,3.93023,3.814512,-4.58637,7692
12.3,58.01172,0,0,2.014423,1.954507,0.1366499,-1.45623,3.93023,3.82073,-4.495261,7696
12.32,62.8678,0,0,2.016436,1.970299,0.1824515,-1.333191,3.99771,3.875841,-4.26816,7704
12.34,55.72693,0,0,2.019268,1.980381,0.09084838,-0.7800218,3.93023,3.834571,-4.516948,7692
12.36,53.96694,0,0,2.03065,1.994038,0.1824515,-1.170265,3.93023,3.822519,-4.571918,7696
12.38,47.86829,0,0,2.0349,1.991219,0.1213828,-1.632199,3.86275,3.762839,-4.888956,7696
12.4,54.65714,0,0,2.032619,1.979983,0.1213828,-2.544145,3.93023,3.800103,-4.746336,7696
12.42,62.5248,0,0,2.024642,1.9645,-0.107625,-2.432175,3.99771,3.864887,-4.512524,7696
12.44,56.46893,0,0,2.027153,1.964265,0.3351234,-1.568558,3.93023,3.82973,-4.670746,7688
12.46,54.92805,0,0,2.026979,1.973325,0.3503905,-1.605414,3.93023,3.819782,-4.693458,7696
12.48,54.78542,0,0,2.023166,1.973056,-0.04655629,-1.778754,3.93023,3.815589,-4.736483,7704
12.5,49.1096,0,0,2.017855,1.964226,0.1519171,-1.900018,3.86275,3.758797,-5.010838,7696
12.52,55.83448,0,0,2.017531,1.957603,0.1213828,-2.544839,3.93023,3.79872,-4.7902,7696
12.54,57.32645,0,0,2.020968,1.9517,0.02977964,-2.300732,3.93023,3.811698,-4.710149,7688
12.56,57.23643,0,0,2.016415,1.95186,0.3656577,-1.971849,3.93023,3.815679,-4.680696,7704
12.58,56.76907,0,0,2.016657,1.957245,-0.0007547362,-1.762323,3.93023,3.817149,-4.652883,7688
12.6,62.35869,0,0,2.012107,1.962736,0.1671843,-1.653045,3.99771,3.871285,-4.425717,7704
12.62,55.7993,0,0,2.009219,1.966023,0.1824515,-1.014681,3.93023,3.830418,-4.653092,7696
12.64,54.41972,0,0,2.013319,1.97487,0.02977964,-1.266059,3.93023,3.818759,-4.688485,7700
12.66,54.50479,0,0,2.018265,1.97608,0.1977187,-1.590552,3.93023,3.815176,-4.712605,7700
12.68,54.96422,0,0,2.015885,1.970115,0.1366499,-1.792174,3.93023,3.813423,-4.748663,7692
12.7,55.44887,0,0,2.013836,1.963761,0.1519171,-1.872149,3.93023,3.813,-4.759391,7700
12.72,55.81084,0,0,2.012085,1.959401,0.1519171,-1.869075,3.93023,3.813285,-4.753663,7688
12.74,61.98775,0,0,2.015882,1.963074,0.1213828,-1.83307,3.99771,3.869261,-4.477946,7700
12.76,55.69277,0,0,2.013537,1.965264,0.09084838,-1.184832,3.93023,3.829482,-4.689091,7688
12.78,54.43295,0,0,2.013973,1.972024,0.2282531,-1.392128,3.93023,3.8179,-4.72679,7696
12.8,54.5987,0,0,2.015909,1.971563,0.07558119,-1.665834,3.93023,3.814264,-4.748906,7708
12.82,61.04901,0,0,2.020425,1.972597,0.1366499,-1.837798,3.99771,3.868575,-4.500712,7704
12.84,55.04143,0,0,2.026215,1.975155,0.1671843,-1.322336,3.93023,3.82952,-4.690839,7696
12.86,60.03169,0,0,2.018266,1.978389,0.1671843,-1.559645,3.99771,3.87151,-4.531423,7684
12.88,48.13391,0,0,2.013742,1.971051,0.1824515,-1.213791,3.86275,3.772367,-5.026989,7700
12.9,53.86077,0,0,2.018596,1.970729,0.1366499,-2.192284,3.93023,3.800654,-4.835296,7700
12.92,55.75945,0,0,2.020755,1.960578,-0.03128911,-2.270495,3.93023,3.809521,-4.795689,7720
12.94,62.36689,0,0,2.013978,1.955943,0.2435202,-2.101328,3.99771,3.867012,-4.540331,7700
12.96,56.1095,0,0,2.017352,1.960526,0.01451245,-1.333473,3.93023,3.829453,-4.696459,7704
12.98,60.62254,0,0,2.026555,1.97799,0.2282531,-1.476314,3.99771,3.874653,-4.442098,7696
13,54.13197,0,0,2.032682,1.986236,0.3503905,-1.144703,3.93023,3.831635,-4.667455,7684
13.02,53.22105,0,0,2.020852,1.983323,0.01451245,-1.551057,3.93023,3.816392,-4.795658,7688
13.04,59.96824,0,0,2.015756,1.97513,-0.03128911,-1.892773,3.99771,3.865887,-4.608582,7708
13.06,48.57161,0,0,2.016999,1.966177,0.04504682,-1.450385,3.86275,3.770931,-5.047826,7696
13.08,54.24407,0,0,2.025289,1.969072,0.1519171,-2.322664,3.93023,3.801406,-4.820294,7712
13.1,61.92832,0,0,2.027963,1.965047,0.1213828,-2.331994,3.99771,3.86557,-4.531101,7688
13.12,55.98094,0,0,2.023646,1.963519,0.1671843,-1.552909,3.93023,3.828593,-4.723186,7696
13.14,54.70757,0,0,2.020384,1.969125,0.06031401,-1.62596,3.93023,3.817842,-4.752793,7688
13.16,54.68256,0,0,2.031497,1.975477,0.2740546,-1.83665,3.93023,3.816126,-4.719742,7696
13.18,60.93704,0,0,2.02916,1.976242,0.1977187,-1.969303,3.99771,3.869543,-4.503183,7692
13.2,60.99197,0,0,2.019191,1.973305,0.01451245,-1.397175,3.99771,3.88254,-4.517618,7708
13.22,53.73576,0,0,2.022221,1.979866,0.1977187,-1.024036,3.93023,3.83145,-4.748286,7716
13.24,52.79588,0,0,2.028286,1.98643,0.06031401,-1.529423,3.93023,3.817131,-4.790385,7704
13.26,53.53238,0,0,2.024468,1.978206,0.1977187,-1.953324,3.93023,3.81187,-4.847258,7720
13.28,60.55964,0,0,2.021452,1.970065,0.2282531,-2.143623,3.99771,3.865362,-4.616797,7712
13.3,54.98213,0,0,2.025385,1.968188,0.07558119,-1.573184,3.93023,3.826947,-4.783246,7716
13.32,54.14307,0,0,2.021713,1.970426,0.1519171,-1.746553,3.93023,3.815955,-4.814506,7716
13.34,54.52373,0,0,2.023385,1.968959,-0.01602192,-1.952444,3.93023,3.813228,-4.809809,7716
13.36,55.14104,0,0,2.01432,1.960427,0.1366499,-2.025143,3.93023,3.811598,-4.83555,7716
13.38,61.70007,0,0,2.011825,1.95799,0.07558119,-1.994569,3.99771,3.86662,-4.57173,7712
13.4,49.62226,0,0,2.019808,1.960882,0.2129859,-1.343843,3.86275,3.774252,-4.95544,7708
13.42,54.71183,0,0,2.020163,1.966815,0.1519171,-2.128465,3.93023,3.803367,-4.76873,7708
13.44,62.147,0,0,2.016987,1.961656,0.1061156,-2.123239,3.99771,3.86576,-4.515174,7700
13.46,68.10084,0,0,2.021024,1.970187,0.2435202,-1.370274,4.06519,3.938847,-4.195684,7700
13.48,54.0487,0,0,2.020072,1.983143,0.1366499,-0.2789039,3.93023,3.848165,-4.656149,7680
13.5,51.524,0,0,2.022413,1.996483,0.3656577,-0.9857381,3.93023,3.820978,-4.773246,7708
13.52,52.40182,0,0,2.007802,1.980514,-0.07709067,-1.676921,3.93023,3.80949,-4.920253,7708
13.54,60.00345,0,0,2.009956,1.968068,0.1671843,-2.042688,3.99771,3.862391,-4.675608,7704
13.56,54.88573,0,0,2.014406,1.962454,0.1977187,-1.530854,3.93023,3.824421,-4.833026,7692
13.58,60.27986,0,0,2.016648,1.968875,0.1366499,-1.7056,3.99771,3.869665,-4.584522,7688
13.6,60.33848,0,0,2.023628,1.976411,0.2740546,-1.29789,3.99771,3.882968,-4.522624,7688
13.62,59.31544,0,0,2.012174,1.979374,0.04504682,-0.9912009,3.99771,3.883937,-4.582076,7676
13.64,52.38112,0,0,2.019484,1.985679,0.1213828,-0.9182886,3.93023,3.829599,-4.819345,7708
13.66,52.0663,0,0,2.01885,1.983918,0.1519171,-1.572391,3.93023,3.813467,-4.895483,7708
13.68,53.3259,0,0,2.020175,1.973437,0.1061156,-2.043292,3.93023,3.809343,-4.912378,7692
13.7,54.59774,0,0,2.019999,1.962781,0.1824515,-2.225088,3.93023,3.809476,-4.89173,7696
13.72,55.39574,0,0,2.027372,1.960883,0.1519171,-2.233831,3.93023,3.812226,-4.816549,7688
13.74,61.72701,0,0,2.028857,1.964448,0.06031401,-2.155844,3.99771,3.868883,-4.530495,7704
13.76,55.50359,0,0,2.023759,1.965897,0.2282531,-1.456136,3.93023,3.829187,-4.736165,7688
13.78,54.33437,0,0,2.017116,1.96934,0.1671843,-1.601715,3.93023,3.816901,-4.787648,7696
13.8,54.6028,0,0,2.017314,1.967704,0.1824515,-1.818888,3.93023,3.81334,-4.796952,7692
13.82,55.08425,0,0,2.023338,1.967231,0.2129859,-1.952594,3.93023,3.813604,-4.765773,7704
13.84,49.3947,0,0,2.027467,1.964718,0.1366499,-2.010408,3.86275,3.759928,-4.979832,7692
13.86,55.88038,0,0,2.028088,1.962113,0.1519171,-2.61929,3.93023,3.800509,-4.755462,7696
13.88,63.3802,0,0,2.007149,1.947504,-0.1992282,-2.302721,3.99771,3.86434,-4.543321,7696
13.9,63.01077,0,0,2.022875,1.960932,0.3656577,-1.37084,3.99771,3.88582,-4.381598,7688
13.92,48.79588,0,0,2.025508,1.976206,0.2435202,-0.8119462,3.86275,3.781476,-4.852074,7704
13.94,47.478,0,0,2.025889,1.980983,0.07558119,-1.885311,3.86275,3.750686,-4.971252,7692
13.96,61.42276,0,0,2.027706,1.971866,-0.2297625,-2.728648,3.99771,3.851525,-4.527886,7700
13.98,62.90326,0,0,2.033166,1.968003,0.2282531,-1.891023,3.99771,3.881251,-4.421313,7700
14,55.21762,0,0,2.032109,1.977142,0.3198562,-1.184805,3.93023,3.834507,-4.645172,7696
14.02,59.59579,0,0,2.033413,1.989895,-0.07709067,-1.493194,3.99771,3.875009,-4.465714,7696
14.04,53.36506,0,0,2.043291,1.995609,0.1061156,-1.294433,3.93023,3.83122,-4.691985,7688
14.06,52.64049,0,0,2.03982,1.994425,0.1366499,-1.785485,3.93023,3.817129,-4.791488,7696
14.08,59.40033,0,0,2.041224,1.989307,0.1519171,-2.183645,3.99771,3.867723,-4.586294,7696
14.1,59.9239,0,0,2.047855,1.98947,0.1061156,-1.781528,3.99771,3.882873,-4.534661,7700
14.12,52.87734,0,0,2.051617,1.995305,0.1061156,-1.477494,3.93023,3.832348,-4.770336,7688
14.14,52.084,0,0,2.053191,1.998129,0.2435202,-1.994936,3.93023,3.817502,-4.834572,7708
14.16,58.91145,0,0,2.05374,1.993698,0.1366499,-2.416651,3.99771,3.86774,-4.626663,7696
14.18,53.57593,0,0,2.053738,1.987234,0.01451245,-2.011226,3.93023,3.827203,-4.837045,7680
14.2,53.07004,0,0,2.051617,1.986073,0.1061156,-2.272775,3.93023,3.81602,-4.868464,7700
14.22,53.70189,0,0,2.052479,1.981671,0.1671843,-2.500178,3.93023,3.81344,-4.864018,7688
14.24,60.46207,0,0,2.044934,1.975605,0.09084838,-2.558718,3.99771,3.867131,-4.633698,7692
14.26,54.75936,0,0,2.038079,1.970458,0.09084838,-1.898054,3.93023,3.827149,-4.835423,7688
14.28,59.91653,0,0,2.035624,1.976374,0.1213828,-2.019869,3.99771,3.870992,-4.605184,7708
14.3,53.97549,0,0,2.033806,1.976573,0.06031401,-1.582262,3.93023,3.827949,-4.818192,7700
14.32,59.33178,0,0,2.028917,1.979496,0.07558119,-1.872196,3.99771,3.869879,-4.624713,7708
14.34,47.68477,0,0,2.028426,1.973805,0.1366499,-1.535327,3.86275,3.771838,-5.082271,7692
14.36,53.51689,0,0,2.033694,1.974464,0.1213828,-2.496053,3.93023,3.800731,-4.874109,7696
14.38,61.46434,0,0,2.034769,1.967408,-0.03128911,-2.542836,3.99771,3.864458,-4.587199,7692
14.4,61.66172,0,0,2.039212,1.972111,0.2893218,-1.779157,3.99771,3.883779,-4.490443,7684
14.42,54.0712,0,0,2.033929,1.980235,0.2435202,-1.243412,3.93023,3.833078,-4.740428,7692
14.44,64.72404,0,0,2.055517,2.004225,0.5183294,-1.705805,4.06519,3.930443,-4.229552,7716
14.46,58.47875,0,0,2.042029,2.003352,-0.03128911,-0.9135683,3.99771,3.898064,-4.533545,7692
14.48,44.54019,0,0,2.041519,2.004629,0.1977187,-1.028905,3.86275,3.777885,-5.100821,7728
14.5,50.70934,0,0,2.052145,2.002087,0.1824515,-2.540938,3.93023,3.800047,-4.946811,7696
14.52,53.5318,0,0,2.054758,1.983174,-0.1228922,-2.930566,3.93023,3.807225,-4.930333,7720
14.54,49.16788,0,0,2.018481,1.94861,-0.9320526,-2.802112,3.86275,3.751295,-5.271496,7720
14.56,50.4716,0,0,2.02114,1.935723,0.4725278,-3.152071,3.86275,3.740294,-5.183278,7708
14.58,58.44884,0,0,2.009634,1.923036,-0.0007547362,-3.209266,3.93023,3.793793,-4.87729,7700
14.6,65.44841,0,0,2.023828,1.934076,-0.06182348,-2.467725,3.99771,3.868625,-4.414533,7700
14.62,58.05542,0,0,2.02358,1.952238,0.1824515,-1.274108,3.93023,3.834929,-4.547783,7700
14.64,55.5984,0,0,2.014416,1.967788,0.02977964,-1.20808,3.93023,3.822549,-4.618496,7700
14.66,54.85817,0,0,2.032007,1.982911,1.129017,-1.467887,3.93023,3.819946,-4.59205,7708
14.68,54.94469,0,0,2.005558,1.969378,-0.2602969,-1.648045,3.93023,3.813532,-4.759298,7688
14.7,55.32072,0,0,2.023017,1.970936,0.1366499,-1.803221,3.93023,3.814829,-4.693805,7696
14.72,55.50859,0,0,2.025,1.970457,0.304589,-1.874753,3.93023,3.815439,-4.695073,7692
14.74,61.66537,0,0,2.018023,1.96828,0.1061156,-1.877622,3.99771,3.869217,-4.488549,7684
14.76,61.49388,0,0,2.016804,1.971041,0.1671843,-1.252206,3.99771,3.883859,-4.458784,7704
14.78,54.04939,0,0,2.010585,1.975353,-0.06182348,-0.8427965,3.93023,3.831393,-4.736856,7712
14.8,53.12478,0,0,2.009156,1.97728,0.1213828,-1.321329,3.93023,3.815588,-4.811336,7712
14.82,53.93217,0,0,2.007922,1.96912,0.02977964,-1.731235,3.93023,3.810697,-4.848452,7708
14.84,60.83679,0,0,2.021931,1.970778,0.2282531,-1.95256,3.99771,3.866946,-4.542035,7716
14.86,61.09931,0,0,2.017992,1.970679,0.07558119,-1.390776,3.99771,3.882037,-4.517873,7712
14.88,59.8582,0,0,2.020071,1.98075,0.1061156,-0.9956926,3.99771,3.886041,-4.507119,7708
14.9,52.64369,0,0,2.016212,1.984846,-0.01602192,-0.8574371,3.93023,3.830346,-4.801003,7708
14.92,58.13031,0,0,2.025704,1.991569,0.1519171,-1.517691,3.99771,3.869955,-4.597777,7720
14.94,22.95441,0,0,2.012637,1.962881,0.2129859,-1.405671,3.592831,3.549903,-6.109904,7704
14.96,60.68427,0,0,2.019059,1.94957,0.02977964,-4.861324,3.99771,3.793465,-4.801646,7736
14.98,31.64182,0,0,2.020529,1.900678,0.1366499,-3.380583,3.592831,3.537333,-5.960937,7732
15,68.54797,0,0,1.948754,1.862168,-5.863352,-5.076327,3.99771,3.790652,-4.786038,7728
15.02,449.1793,-6,0,1.916152,1.808944,0.6099325,-2.406783,3.525351,3.480607,-6.172452,7692
15.04,356.6725,-6,0,1.905832,2.259082,0.5335966,38.29694,3.660311,3.518807,-4.396791,7736
15.06,273.6497,-6,0,2.285287,3.224831,27.86185,54.84086,3.592831,3.516966,-1.591899,7724
15.08,216.934,-6,0,3.265242,4.353319,49.43438,54.3696,3.660311,3.63226,1.463072,7708
15.1,251.4058,-6,0,4.274566,5.344015,59.22063,45.14286,4.60503,4.451441,5.693947,7700
15.12,206.7013,-6,0,5.372277,6.210291,54.30461,39.0164,4.60503,4.694844,6.084539,7652
15.14,69.56354,-6,0,6.275139,6.866437,46.38094,27.43705,3.660311,3.972211,0.9712102,7608
15.16,63.93567,-6,0,6.904964,7.190434,27.75498,3.822912,3.99771,3.991156,-1.554288,7692
15.18,90.95322,-6,0,6.622508,6.778901,-15.58855,-11.83106,4.267631,4.062461,-6.829004,7680
15.2,54.52963,-6,0,5.928802,5.964427,-34.82519,-17.52175,3.660311,3.452372,-14.69705,7676
15.22,14.59048,-6,0,5.111582,5.03589,-39.58855,-22.49443,2.918031,2.59384,-21.6445,7692
15.24,93.78687,-6,0,4.436785,4.208238,-38.18397,-27.57739,3.32291,2.668546,-21.96728,7748
15.26,116.9669,-6,0,3.456984,3.307593,-47.06947,-19.91537,2.985511,2.380278,-24.09967,7720
15.28,184.6152,-6,0,2.875982,2.794353,-20.91679,-10.44457,3.32291,2.620376,-21.13211,7736
15.3,141.8414,-6,0,2.827826,2.745549,-3.878619,3.004977,2.58063,2.191924,-19.42863,7724
15.32,172.3626,-6,0,3.208239,3.146991,21.20536,6.65394,2.918031,2.473082,-13.55249,7768
15.34,79.67999,-6,0,3.703113,3.624969,23.58704,10.56976,1.90583,1.820531,-13.1482,7744
15.36,99.93704,-6,0,4.013727,4.000617,18.71681,2.792404,2.243231,1.945639,-10.61196,7784
15.38,143.2181,-6,0,4.226769,4.178275,5.052682,-1.035527,2.64811,2.320924,-8.330036,7792
15.4,81.48831,-6,0,3.881496,3.994185,-18.97786,1.623679,1.90583,1.757794,-12.44116,7716
15.42,117.1089,-6,0,4.109416,4.064376,8.075583,-3.382467,2.31071,1.976052,-10.14174,7800
15.44,66.74982,-6,0,3.993896,3.945987,-7.481674,-2.87704,1.63591,1.474414,-12.81827,7776
15.46,104.5477,-6,0,3.724233,3.737119,-5.420604,-6.80674,1.97331,1.583387,-12.66776,7820
15.48,62.27316,-6,0,3.640407,3.546968,-5.695413,-5.34378,1.298511,1.083759,-14.4682,7804
15.5,104.8456,-6,0,3.401296,3.350301,-8.306102,-7.869962,1.63591,1.217806,-13.46378,7844
15.52,33.43466,-6,0,3.364568,3.204207,-6.367169,-5.150752,0.6237106,0.4686867,-15.73759,7832
15.54,-19.53445,-6,0,3.128029,2.980329,-10.45877,-9.907933,-0.1185694,-0.3365052,-18.42374,7868
15.56,41.09961,-6,0,3.081488,2.775431,-7.55801,-18.18081,0.2188301,-0.2396943,-16.10447,7928
15.58,111.9513,-6,0,2.500214,2.306937,-32.99313,-15.80884,0.5562305,0.03496493,-15.08147,7904
15.6,81.39435,-6,0,1.797431,1.79911,-31.9855,-4.960422,-0.1185694,-0.4593459,-17.31319,7876
15.62,131.2827,-6,0,1.855879,1.809079,6.121385,-0.7364875,0.2863102,-0.169324,-12.59505,7912
15.64,164.5558,-6,0,2.091364,2.067777,9.419095,6.513108,0.5562305,0.2168418,-7.947435,7908
15.66,64.77917,-6,0,2.328631,2.402015,16.42673,13.87439,-0.4559698,-0.4492159,-8.963511,7872
15.68,41.15405,-6,0,2.850945,2.869184,25.89238,7.097541,-0.5234499,-0.6231115,-7.152636,7956
15.7,83.70984,-6,0,3.204675,3.147343,12.71681,-0.9290224,-0.05108929,-0.2670805,-4.700066,7936
15.72,-6.55423,-6,0,3.012534,3.005531,-15.17633,-1.640777,-1.13077,-1.100241,-9.926173,7920
15.74,36.77026,-6,0,2.733745,2.735589,-8.657246,-10.38512,-0.7258892,-1.040061,-10.33531,7972
15.76,63.7731,-6,0,2.568112,2.432235,-13.83282,-11.26068,-0.7258892,-1.017469,-10.32213,7968
15.78,114.5233,-6,0,1.915794,1.973156,-37.34428,-7.137342,-0.3884897,-0.7921938,-10.5807,7960
15.8,153.6817,-6,0,1.636755,1.755218,3.983979,1.73496,-0.1185694,-0.492474,-8.642564,7936
15.82,158.5609,-6,0,1.688073,1.874257,0.9763447,11.56874,-0.05108929,-0.3018112,-6.144415,7908
15.84,51.69403,-6,0,2.089129,2.262875,27.34277,17.36805,-1.06329,-0.9997876,-7.003617,7932
15.86,25.06543,-6,0,2.766166,2.806228,32.76262,8.376258,-1.13077,-1.171036,-5.103947,7984
15.88,30.5379,-6,0,3.075949,3.033536,11.52597,-1.377378,-1.06329,-1.163413,-4.867545,7992
15.9,69.71152,-6,0,2.831444,2.848924,-17.45114,-6.701555,-0.7258892,-0.954738,-5.777118,7992
15.92,83.98761,-6,0,2.28126,2.412226,-26.01603,-4.683112,-0.7258892,-0.9745556,-8.164711,7960
15.94,116.8113,-6,0,2.153018,2.223394,-9.038925,-1.345032,-0.4559698,-0.7452776,-6.978043,7960
15.96,118.8562,-6,0,2.13122,2.215075,3.22062,4.338438,-0.4559698,-0.6585492,-6.077044,7948
15.98,110.2856,-6,0,2.314512,2.40649,11.22062,7.82839,-0.4559698,-0.5982099,-4.739851,7944
16,91.35605,-6,0,2.627008,2.701981,14.41146,8.337031,-0.5234499,-0.6029036,-3.764673,7948
16.02,30.72156,-6,0,2.835757,2.904042,8.274057,6.013618,-1.06329,-1.041289,-5.596619,7932
16.04,19.29633,-6,0,2.987555,2.982847,5.571766,-2.18363,-1.13077,-1.223521,-6.464094,7976
16.06,66.00665,-6,0,2.85488,2.81819,-7.924421,-8.430057,-0.7258892,-0.9810205,-6.444755,7992
16.08,-2.383118,-6,0,2.491225,2.444196,-21.16107,-6.876434,-1.670609,-1.725299,-11.23853,7968
16.1,35.35391,-6,0,2.141043,2.091081,-16.22977,-11.61757,-1.40069,-1.729158,-11.42915,8024
16.12,54.85876,-6,0,2.166442,1.920192,-3.802283,-10.89345,-1.46817,-1.730705,-10.1029,8012
16.14,106.7151,-6,0,1.821376,1.708809,-22.50458,-7.360662,-1.06329,-1.412177,-8.591894,8004
16.16,117.6975,-6,0,1.458965,1.521682,-6.840452,1.345557,-1.06329,-1.335614,-8.215375,7984
