Tiempo,ControlPWM,ReferenciaPosicion,ReferenciaTheta,ThetaMedido,ThetaObservado,OmegaMedido,OmegaObservado,PosicionMedido,PosicionObservado,VelocidadObservado,TiempoTranscurrido
4.36,-12.8687,0,0,-0.1577243,-0.3937606,2.167185,-5.028357,-0.7933693,-0.7643266,0.2822433,7956
4.38,-14.92635,0,0,-0.08337764,-0.3064534,2.961078,-4.309859,-0.7933693,-0.746178,0.8667797,7948
4.4,-17.9609,0,0,-0.002639891,-0.2168243,3.663368,-4.296344,-0.7933693,-0.733398,1.236277,7956
4.42,-20.94317,0,0,0.05545084,-0.1513802,2.884742,-4.790688,-0.7933693,-0.7291775,1.324743,7964
4.44,-23.31675,0,0,0.1151251,-0.1029634,3.11375,-5.614564,-0.7933693,-0.7275583,1.327627,7964
4.46,-24.53204,0,0,0.1028057,-0.1063029,-0.9931214,-6.389473,-0.7933693,-0.7368965,0.9939323,7968
4.48,-18.69661,0,0,0.1221249,-0.1077761,1.083215,-7.077155,-0.7258892,-0.6857805,1.113073,7960
4.5,-18.64569,0,0,0.1057309,-0.1247722,-0.1381594,-6.899809,-0.7258892,-0.6768451,0.9246867,7940
4.52,-19.62485,0,0,0.1084992,-0.1275837,0.1519171,-6.778882,-0.7258892,-0.6752932,0.8459473,7952
4.54,-26.45837,0,0,0.09732939,-0.1369942,-0.04655629,-6.772121,-0.7933693,-0.7328642,0.4721426,7940
4.56,-26.51482,0,0,0.09101977,-0.1492029,-0.2144953,-7.438678,-0.7933693,-0.7502936,0.3551914,7952
4.58,-24.99768,0,0,0.08590372,-0.1674212,-0.03128911,-7.869896,-0.7933693,-0.7550339,0.3159657,7956
4.6,-23.49349,0,0,0.07744844,-0.1848926,-0.107625,-7.97309,-0.7933693,-0.7555404,0.3194355,7956
4.62,-22.45061,0,0,0.0735094,-0.1942984,-0.09235785,-7.871634,-0.7933693,-0.7537772,0.3743148,7948
4.64,-21.91897,0,0,0.07166924,-0.1964356,0.02977964,-7.689269,-0.7933693,-0.7515259,0.4414505,7956
4.66,-21.71482,0,0,0.06544124,-0.1972725,0.1519171,-7.495236,-0.7933693,-0.7505088,0.477379,7956
4.68,-21.70791,0,0,0.06795406,-0.1928193,0.06031401,-7.351559,-0.7933693,-0.7489065,0.5377702,7948
4.7,-21.80318,0,0,0.06603259,-0.1897425,0.1213828,-7.251119,-0.7933693,-0.7484315,0.5593667,7960
4.72,-21.89815,0,0,0.06591304,-0.1870063,0.2282531,-7.194463,-0.7933693,-0.7481927,0.576757,7968
4.74,-21.89762,0,0,0.05717412,-0.1899247,0.1366499,-7.142825,-0.7933693,-0.7494044,0.5502157,7956
4.76,-15.86847,0,0,0.06306325,-0.1840194,0.1519171,-7.117435,-0.7258892,-0.6937687,0.8313094,7948
4.78,-16.27233,0,0,0.0678819,-0.1743357,0.1824515,-6.505925,-0.7258892,-0.6781169,0.8844362,7956
4.8,-23.99019,0,0,0.0715023,-0.1622348,0.3503905,-6.159436,-0.7933693,-0.7295333,0.6318524,7948
4.82,-25.0762,0,0,0.06421051,-0.1617678,-0.1686933,-6.694268,-0.7933693,-0.7468487,0.5054832,7956
4.84,-24.32281,0,0,0.07016203,-0.1675693,0.1213828,-7.177705,-0.7933693,-0.7513943,0.4815358,7964
4.86,-23.34094,0,0,0.06960521,-0.1772604,0.09084838,-7.420003,-0.7933693,-0.7523205,0.46838,7952
4.88,-28.55663,0,0,0.06510673,-0.18956,0.09084838,-7.472011,-0.8608494,-0.8069107,0.2265179,7948
4.9,-21.68715,0,0,0.05999847,-0.1987142,0.04504682,-8.009268,-0.7933693,-0.7663672,0.4537905,7944
4.92,-20.20169,0,0,0.06574319,-0.2024538,-0.4587703,-7.684164,-0.7933693,-0.7523155,0.5676016,7956
4.94,-20.40434,0,0,0.06399769,-0.198555,0.6404669,-7.310485,-0.7933693,-0.7474926,0.621528,7960
4.96,-20.98573,0,0,0.06265464,-0.1919349,-0.2602969,-7.079429,-0.7933693,-0.7462035,0.6447082,7960
4.98,-21.62355,0,0,0.07738677,-0.1778744,0.304589,-7.027832,-0.7933693,-0.7440915,0.7095599,7960
5,-22.10284,0,0,0.07130881,-0.1754262,0.1977187,-7.046397,-0.7933693,-0.7457204,0.655888,7964
5.02,-22.27682,0,0,0.06968214,-0.176088,-0.1534266,-7.103837,-0.7933693,-0.7471331,0.6243451,7944
5.04,-16.29289,0,0,0.07197469,-0.1732514,0.1366499,-7.15985,-0.7258892,-0.6927731,0.858234,7952
5.06,-16.55543,0,0,0.06691849,-0.1716681,0.04504682,-6.578617,-0.7258892,-0.6791282,0.8524683,7952
5.08,-18.02256,0,0,0.06597199,-0.1627788,0.1977187,-6.216087,-0.7258892,-0.6765834,0.8257657,7968
5.1,-25.23903,0,0,0.05661993,-0.1629484,-0.04655629,-6.106771,-0.7933693,-0.7337754,0.4923356,7956
5.12,-25.6788,0,0,0.06745914,-0.1605535,0.1213828,-6.794921,-0.7933693,-0.7489424,0.4560255,7956
5.14,-24.56456,0,0,0.07033446,-0.1692108,0.01451245,-7.307153,-0.7933693,-0.7530425,0.4280201,7948
5.16,-23.34501,0,0,0.06598467,-0.1822884,0.06031401,-7.52036,-0.7933693,-0.7539726,0.4138359,7952
5.18,-22.46607,0,0,0.06780235,-0.1888048,0.09084838,-7.538997,-0.7933693,-0.7523827,0.4581494,7948
5.2,-22.00711,0,0,0.06728099,-0.1911868,0.1519171,-7.458266,-0.7933693,-0.7507316,0.4984649,7956
5.22,-21.88698,0,0,0.072368,-0.1875629,0.1213828,-7.371041,-0.7933693,-0.7486572,0.5566755,7952
5.24,-21.90369,0,0,0.06608531,-0.188088,0.06031401,-7.284359,-0.7933693,-0.7487993,0.5510643,7964
5.26,-21.85084,0,0,0.05767636,-0.1915594,0.1519171,-7.204451,-0.7933693,-0.749769,0.5346076,7960
5.28,-21.81947,0,0,0.06345277,-0.1883406,0.09084838,-7.160525,-0.7933693,-0.7486093,0.5811121,7940
5.3,-21.92496,0,0,0.06981089,-0.1827686,0.1061156,-7.146924,-0.7933693,-0.7472915,0.6173398,7960
5.32,-22.09827,0,0,0.07367378,-0.1782804,0.07558119,-7.161395,-0.7933693,-0.746731,0.6291549,7948
5.34,-22.207,0,0,0.07087249,-0.1784539,0.1061156,-7.182494,-0.7933693,-0.7474751,0.6055838,7956
5.36,-22.21881,0,0,0.07056446,-0.1791328,0.1213828,-7.2067,-0.7933693,-0.7478979,0.5966054,7940
5.38,-22.26642,0,0,0.07929657,-0.174945,0.1061156,-7.248205,-0.7933693,-0.7467678,0.6282185,7952
5.4,-22.39678,0,0,0.08442762,-0.1711609,0.1366499,-7.296656,-0.7933693,-0.7461303,0.6360033,7964
5.42,-22.50732,0,0,0.08458661,-0.1704949,0.1671843,-7.344121,-0.7933693,-0.7464859,0.6181349,7952
5.44,-22.5508,0,0,0.08523371,-0.1707541,-0.0007547362,-7.389122,-0.7933693,-0.7468338,0.6054469,7948
5.46,-22.50264,0,0,0.0796603,-0.1747424,0.06031401,-7.407945,-0.7933693,-0.7479472,0.5711473,7964
5.48,-22.41246,0,0,0.08046185,-0.1761422,0.04504682,-7.416397,-0.7933693,-0.7479389,0.5745502,7960
5.5,-22.3123,0,0,0.07489526,-0.1798578,0.1824515,-7.396823,-0.7933693,-0.7486072,0.5539406,7968
5.52,-28.17938,0,0,0.06936835,-0.1869078,0.1213828,-7.362941,-0.8608494,-0.8039411,0.2998494,7952
5.54,-21.84155,0,0,0.08233943,-0.183096,0.1824515,-7.961461,-0.7933693,-0.7616706,0.5828829,7952
5.56,-20.70081,0,0,0.08004455,-0.1876682,-0.3213652,-7.713634,-0.7933693,-0.7498094,0.6200192,7968
5.58,-20.9692,0,0,0.07873285,-0.1854316,0.5030622,-7.427498,-0.7933693,-0.7461451,0.6464431,7952
5.6,-21.43221,0,0,0.06900749,-0.1856338,-0.1381594,-7.237572,-0.7933693,-0.7466553,0.6161752,7948
5.62,-21.82979,0,0,0.07705585,-0.1785664,0.1519171,-7.180241,-0.7933693,-0.7456644,0.6539625,7944
5.64,-16.16809,0,0,0.07982962,-0.1707377,0.2893218,-7.186543,-0.7258892,-0.6909229,0.8926942,7956
5.66,-22.63469,0,0,0.0706273,-0.1718723,0.04504682,-6.601282,-0.7933693,-0.7329781,0.6205844,7956
5.68,-23.87496,0,0,0.07447283,-0.1657089,0.2282531,-6.876365,-0.7933693,-0.7448651,0.5802963,7952
5.7,-23.61011,0,0,0.06991199,-0.1711227,-0.06182348,-7.175003,-0.7933693,-0.749692,0.5192211,7948
5.72,-22.97964,0,0,0.06791539,-0.1789105,0.02977964,-7.339719,-0.7933693,-0.7510958,0.50091,7952
5.74,-22.42766,0,0,0.06662454,-0.1848063,0.1213828,-7.379112,-0.7933693,-0.7508854,0.5085688,7952
5.76,-22.10585,0,0,0.06891678,-0.1860079,0.1061156,-7.353552,-0.7933693,-0.7496533,0.5412014,7956
5.78,-21.94058,0,0,0.0630412,-0.1890508,0.06031401,-7.286932,-0.7933693,-0.7496893,0.5367287,7956
5.8,-21.87907,0,0,0.06610855,-0.1873032,0.1061156,-7.23308,-0.7933693,-0.7486928,0.5714368,7952
5.82,-21.90928,0,0,0.06590825,-0.1857814,0.1213828,-7.190938,-0.7933693,-0.7482775,0.5832871,7960
5.84,-21.89715,0,0,0.05847353,-0.1886492,0.06031401,-7.145641,-0.7933693,-0.7492266,0.559651,7964
5.86,-21.84921,0,0,0.05967355,-0.1883506,0.07558119,-7.116425,-0.7933693,-0.7489614,0.5773735,7948
5.88,-21.80444,0,0,0.05567774,-0.1899278,0.04504682,-7.080971,-0.7933693,-0.7492978,0.5700261,7948
5.9,-15.77091,0,0,0.05759975,-0.18594,0.1519171,-7.051337,-0.7258892,-0.6941303,0.8302383,7960
5.92,-22.04578,0,0,0.04904873,-0.1873034,0.1061156,-6.40468,-0.7933693,-0.7351931,0.587912,7944
5.94,-23.25108,0,0,0.05410169,-0.1793772,0.3961921,-6.622558,-0.7933693,-0.7461998,0.5734884,7940
5.96,-23.18578,0,0,0.06849585,-0.1725653,0.04504682,-6.933021,-0.7933693,-0.7478597,0.6026021,7944
5.98,-22.89335,0,0,0.07051906,-0.173655,0.304589,-7.141657,-0.7933693,-0.748735,0.582504,7960
6,-22.53678,0,0,0.06552022,-0.17999,0.01451245,-7.236849,-0.7933693,-0.7498567,0.5478088,7944
6.02,-22.2543,0,0,0.06951344,-0.1815051,0.06031401,-7.272997,-0.7933693,-0.749115,0.5690764,7948
6.04,-22.06186,0,0,0.06269128,-0.186249,0.304589,-7.248836,-0.7933693,-0.7496434,0.5471314,7952
6.06,-21.94971,0,0,0.06598797,-0.1857243,0.3351234,-7.22061,-0.7933693,-0.7487834,0.5758511,7952
6.08,-21.98716,0,0,0.07160272,-0.1818297,0.3809245,-7.206243,-0.7933693,-0.7475302,0.6083723,7956
6.1,7.887155,0,0,0.07867849,-0.161588,0.09084838,-7.190781,-0.4559698,-0.4728482,1.841937,7960
6.12,-24.03824,0,0,0.09054469,-0.1403384,0.4725278,-4.228691,-0.7933693,-0.6713771,0.8106211,7948
6.14,-91.16151,0,0,0.1559841,-0.1013528,4.151918,-5.739645,-1.46817,-1.268842,-1.609823,7956
6.16,-83.31641,0,0,0.3365895,-0.0542236,5.28169,-14.05421,-1.40069,-1.356345,-1.197404,7980
6.18,-66.6657,0,0,0.1749891,-0.2505082,-6.489306,-18.36728,-1.40069,-1.403729,-2.016962,7972
6.2,-108.7769,0,0,-0.1439604,-0.5890461,-20.50458,-18.65115,-2.075489,-1.988937,-5.253091,7984
6.22,-141.9021,0,0,-0.616889,-1.042592,-22.39771,-21.70338,-2.68281,-2.669554,-8.533473,8036
6.24,-167.3933,0,0,-0.9935471,-1.524603,-17.93969,-25.91644,-3.357609,-3.391648,-10.83984,8068
6.26,-297.8605,0,0,-1.3535,-2.073473,-24.82519,-30.27708,-5.314529,-5.142286,-16.90005,8092
6.28,-68.08264,0,0,-1.695378,-2.543041,-31.25267,-45.02149,-3.357609,-3.978369,-8.729325,8232
6.3,117.0376,0,0,-2.261083,-3.0399,-31.29848,-29.68364,-2.075489,-2.579221,-1.309918,8108
6.32,129.5237,0,0,-2.87365,-3.189087,-34.82519,1.204393,-2.075489,-2.173949,1.58316,8024
6.34,-17.46738,0,0,-3.545188,-3.173893,-34.56565,24.88735,-3.425089,-3.192482,-2.314062,8048
6.36,-430.1367,0,0,-3.626036,-3.125115,16.09085,25.63182,-7.811289,-7.004498,-16.54456,8076
6.38,-519.6621,0,0,-2.308124,-2.695911,56.01453,-19.43127,-9.025928,-8.802264,-15.9029,8372
6.4,-262.3448,0,0,-1.325451,-2.661613,49.22064,-61.24067,-7.20397,-7.633658,-4.946808,8436
6.42,-388.4676,0,0,-0.6879625,-2.861449,32.70155,-65.05322,-9.633249,-9.119126,-8.027357,8316
6.44,213.5027,0,0,-0.8573954,-2.900284,-23.64962,-79.21087,-3.290129,-4.341569,15.41703,8456
6.46,253.1439,0,0,-2.172631,-3.434535,-75.25269,-24.01009,-3.290129,-3.166561,15.46847,8108
6.48,141.8373,0,0,-3.682054,-3.603249,-77.4817,21.17907,-3.695009,-3.352795,10.87661,8124
6.5,83.1107,0,0,-4.913381,-3.718529,-62.09238,43.54467,-3.627529,-3.522321,7.310307,8116
6.52,47.73361,0,0,-5.383883,-3.716229,21.38857,53.86362,-3.695009,-3.682754,6.10974,8128
6.54,-90.71703,0,0,-4.107605,-2.920371,52.57942,53.48246,-4.977129,-4.570702,7.411585,8120
6.56,25.61423,0,0,-2.779756,-1.903645,65.99927,35.35383,-3.357609,-3.36754,16.69069,8200
6.58,-490.2321,0,0,-1.514983,-1.250584,71.20538,30.60606,-8.958448,-7.494741,-0.4115775,8100
6.6,-440.1321,0,0,-0.4307072,-0.8062582,51.52598,-27.99171,-8.148689,-7.916669,0.5316818,8432
6.62,-424.8702,0,0,-0.3782677,-1.529282,-10.80992,-62.37563,-8.958448,-8.732899,-5.291274,8392
6.64,-389.771,0,0,-1.312001,-2.890245,-47.52749,-80.92622,-9.565769,-9.53011,-11.63161,8424
6.66,263.3348,0,0,-2.341648,-3.985528,-51.9855,-85.7589,-3.290129,-4.661327,9.638211,8456
6.68,170.2364,0,0,-3.567696,-4.769442,-66.71834,-19.16319,-4.977129,-4.705393,6.959579,8084
6.7,207.3366,0,0,-5.030371,-4.847333,-74.27559,20.31323,-3.762489,-3.844948,9.857725,8188
6.72,-433.0142,0,0,-6.140242,-5.127468,-48.94733,52.91788,-10.44301,-9.144505,-14.93102,8128
6.74,140.5088,0,0,-5.623928,-4.593651,49.93819,9.129064,-3.762489,-5.056064,10.45771,8524
6.76,218.0987,0,0,-4.782511,-4.182248,39.31224,35.47536,-3.695009,-3.719686,18.68409,8132
6.78,293.9236,0,0,-3.781617,-2.922643,38.31987,58.08987,-2.075489,-1.917283,29.69469,8132
6.8,198.4063,0,0,-3.550154,-1.89773,13.93818,79.70134,-2.075489,-1.527395,28.58251,8032
6.82,97.98584,0,0,-3.368721,-1.138974,14.91528,83.51066,-2.075489,-1.568596,24.46377,8032
6.84,-487.3483,0,0,-2.141887,-0.4368073,91.63287,71.60655,-7.811289,-6.215944,3.163715,8024
6.86,-548.1134,0,0,-0.5407368,0.09404691,77.22065,-0.380971,-8.148689,-7.684289,-0.6491735,8376
6.88,-428.9569,0,0,0.8046876,-0.1216617,71.81607,-58.46435,-7.811289,-7.705684,0.1919646,8420
6.9,-313.6018,0,0,2.228592,-0.2356039,67.02217,-88.99837,-7.473888,-7.23406,4.791425,8400
6.92,-269.7869,0,0,1.975567,-0.8274492,-38.68779,-96.94061,-7.541368,-7.196496,2.309083,8356
6.94,-207.4567,0,0,0.3279363,-2.061439,-75.43589,-92.95461,-7.27145,-7.171852,-3.263145,8364
6.96,-164.0185,0,0,-1.115528,-3.237951,-74.51986,-79.48399,-7.27145,-7.262023,-6.224722,8344
6.98,222.6905,0,0,-2.504731,-4.050033,-73.28322,-61.40421,-3.357609,-4.169968,6.669332,8332
7,-110.7893,0,0,-3.746432,-4.655839,-69.06948,-6.766587,-7.27145,-6.53953,-5.256948,8104
7.02,152.4425,0,0,-4.980851,-4.797122,-61.08475,-0.08711177,-3.829969,-4.485061,4.971948,8332
7.04,182.2541,0,0,-5.605352,-4.888339,5.922912,32.84849,-3.695009,-3.82324,8.176065,8152
7.06,20.14958,0,0,-4.880886,-4.02742,29.58704,55.73105,-4.977129,-4.526309,9.974216,8140
7.08,-154.1982,0,0,-4.077191,-3.048923,28.80842,51.89669,-6.259249,-5.692348,8.146364,8224
7.1,-152.9954,0,0,-2.61486,-2.022158,81.41912,27.26857,-5.92185,-5.613553,12.59009,8280
7.12,-188.4373,0,0,-1.027254,-1.142625,66.59469,6.111054,-6.259249,-5.738662,14.59482,8264
7.14,-223.1373,0,0,-0.8956913,-1.107668,-26.61145,-12.32976,-6.596649,-6.145598,9.593633,8264
7.16,91.96793,0,0,-2.547369,-2.199324,-71.5733,-23.25893,-3.357609,-3.932727,11.16168,8292
7.18,-7.88504,0,0,-4.252723,-3.600038,-82.16872,6.366386,-4.977129,-4.828693,0.3027039,8092
7.2,104.2027,0,0,-5.657598,-4.479468,-26.53511,20.57687,-3.695009,-4.129263,1.402966,8212
7.22,-8.330612,0,0,-4.52813,-3.938756,40.41147,38.47092,-4.977129,-4.696437,5.669921,8124
7.24,90.8501,0,0,-3.566574,-2.915926,57.43438,36.27431,-3.425089,-3.455756,15.80547,8204
7.26,-122.4667,0,0,-1.880789,-1.624651,81.77026,39.57667,-5.38201,-4.531998,15.10259,8120
7.28,-111.182,0,0,-0.787704,-0.5828192,60.94583,16.7031,-4.572248,-4.157279,17.6962,8224
7.3,-190.996,0,0,0.2578318,0.01379964,42.28934,-0.8021429,-5.247049,-4.595737,14.76223,8180
7.32,-130.2439,0,0,0.8469351,0.2658394,22.06032,-22.37125,-4.36981,-4.04379,15.00486,8220
7.34,-37.29683,0,0,0.03192034,-0.3594351,-49.14581,-28.36144,-3.425089,-3.337687,11.11113,8164
7.36,-12.28786,0,0,-1.361838,-1.414596,-70.97787,-18.82971,-3.290129,-3.24995,4.465561,8112
7.38,-5.823189,0,0,-2.999798,-2.580375,-79.05421,-4.98946,-3.357609,-3.465491,-1.85587,8112
7.4,-159.5977,0,0,-4.232063,-3.582754,15.15956,8.597479,-5.314529,-5.188337,-11.35777,8096
7.42,35.56115,0,0,-2.949781,-3.059731,51.67865,-0.9093783,-3.290129,-3.704257,4.067146,8208
7.44,43.73515,0,0,-2.100699,-2.384933,38.97636,9.956123,-3.357609,-3.199095,10.04543,8140
7.46,-48.43658,0,0,-1.531373,-1.650281,15.63284,16.13111,-3.96493,-3.509774,10.33414,8092
7.48,-86.24966,0,0,-1.904217,-1.544206,-16.55038,11.66957,-4.03241,-3.782682,6.552816,8140
7.5,-25.28333,0,0,-2.303473,-1.797306,0.4114593,5.996151,-3.357609,-3.406129,5.845844,8140
7.52,-24.89812,0,0,-1.091493,-1.270203,37.08323,5.09006,-3.357609,-3.117752,10.79739,8120
7.54,-79.40495,0,0,-0.5348039,-0.785858,13.84658,2.732988,-3.695009,-3.284003,10.32034,8116
7.56,-99.92603,0,0,-0.5763125,-0.7017358,-9.619079,-4.435988,-3.695009,-3.40983,7.582941,8140
7.58,-98.41621,0,0,-1.043502,-1.063226,-23.75649,-10.03277,-3.695009,-3.557118,3.652106,8136
7.6,-91.16324,0,0,-1.27979,-1.430683,-11.71068,-12.82946,-3.762489,-3.68125,1.77177,8132
7.62,-70.16523,0,0,-1.506375,-1.737656,-14.93206,-13.18372,-3.695009,-3.667127,1.304572,8128
7.64,-56.18636,0,0,-1.814115,-2.018436,-19.68015,-10.31598,-3.695009,-3.674592,0.8923457,8112
7.66,-69.4341,0,0,-2.160968,-2.275168,-9.161062,-5.933304,-3.96493,-3.908367,-0.2820396,8136
7.68,-64.74404,0,0,-1.809634,-2.116368,13.99925,-5.228799,-3.96493,-3.879632,2.490995,8148
7.7,-75.18996,0,0,-1.697208,-1.978969,1.846574,-4.662283,-4.09989,-3.954584,3.204483,8140
7.72,21.04138,0,0,-1.692807,-1.87235,1.43436,-5.302513,-3.02021,-3.099631,7.365522,8152
7.74,-66.63549,0,0,-1.574459,-1.746339,3.846575,3.555721,-3.96493,-3.617084,5.138403,8080
7.76,-2.260239,0,0,-1.577747,-1.581885,1.831307,0.631474,-3.02021,-3.011193,7.820392,8148
7.78,-9.341171,0,0,-1.142775,-1.276907,24.19773,3.918517,-3.02021,-2.800937,9.425573,8076
7.8,-38.68034,0,0,-0.9048328,-0.9846084,7.480164,4.59959,-3.08769,-2.80444,9.034824,8080
7.82,-51.09734,0,0,-0.9532752,-0.9093682,2.51833,2.104398,-3.02021,-2.808538,7.383308,8120
7.84,-62.8277,0,0,-0.4876086,-0.6739765,21.02215,-2.155851,-3.02021,-2.775738,7.857337,8088
7.86,-73.57038,0,0,-0.2463891,-0.5280582,8.319858,-6.956363,-3.02021,-2.774788,7.141088,8096
7.88,-168.2603,0,0,-0.4167203,-0.6981604,-9.00839,-10.92702,-4.03241,-3.659762,1.157912,8088
7.9,-154.3418,0,0,-0.5980915,-0.9966559,-7.909153,-22.58958,-3.96493,-3.883526,-0.770207,8164
7.92,-123.7925,0,0,-0.7958755,-1.397768,-12.91679,-28.29001,-3.96493,-3.95006,-1.558782,8164
7.94,-64.75182,0,0,-1.21248,-1.837991,-25.55802,-27.64661,-3.627529,-3.709378,-1.004483,8140
7.96,-46.7374,0,0,-1.895406,-2.337025,-38.00077,-19.16476,-3.695009,-3.738398,-2.056657,8128
7.98,115.6529,0,0,-2.903067,-2.871135,-54.33665,-8.523653,-2.075489,-2.510666,2.043786,8124
8,16.3401,0,0,-3.98421,-3.447081,-57.08474,18.12632,-3.357609,-3.290134,-3.125519,8036
8.02,-57.92451,0,0,-4.059036,-3.386215,31.70918,26.21908,-4.03241,-3.979443,-3.00241,8104
8.04,29.30084,0,0,-3.104856,-2.703101,34.02979,21.52104,-3.02021,-3.164162,6.405308,8172
8.06,-14.63992,0,0,-2.077888,-1.88703,52.39621,24.06825,-3.425089,-3.136934,10.07334,8100
8.08,7.636627,0,0,-0.8302166,-0.835515,55.40384,17.58554,-2.75029,-2.469525,16.14089,8100
8.1,-53.23137,0,0,-0.1252092,-0.1358264,27.48017,13.11437,-3.02021,-2.519991,15.07982,8076
8.12,-83.11237,0,0,-0.5541443,-0.2261741,-18.58091,4.882176,-3.02021,-2.717218,9.174028,8084
8.14,-82.2952,0,0,-1.217788,-0.793288,-35.06947,-1.765699,-3.02021,-2.924427,3.565315,8072
8.16,-70.45084,0,0,-1.664144,-1.377577,-3.649611,-4.673628,-3.08769,-3.09051,0.5342588,8088
8.18,36.88271,0,0,-1.562419,-1.54486,-3.542741,-5.387132,-2.075489,-2.258133,4.994897,8092
8.2,43.16438,0,0,-1.721923,-1.633185,-12.1687,5.512201,-2.075489,-2.029023,5.437377,8048
8.22,24.46008,0,0,-1.645671,-1.449165,16.91528,13.23336,-2.075489,-1.947679,6.280676,8044
8.24,-3.00592,0,0,-0.8042302,-0.801013,41.29697,14.06526,-2.075489,-1.82078,9.460223,8036
8.26,-32.64446,0,0,-0.2937652,-0.2727464,20.67101,10.16214,-2.075489,-1.779141,9.76898,8028
8.28,-170.4907,0,0,0.1501037,0.03674096,28.36567,2.989903,-3.357609,-2.820386,4.482985,8044
8.3,-67.53978,0,0,0.6817296,0.2908716,19.29696,-17.24376,-2.075489,-2.054543,7.99918,8092
8.32,-53.44117,0,0,0.7395684,0.1705348,-1.939687,-20.5812,-2.075489,-1.886177,6.40805,8012
8.34,-139.6435,0,0,0.371001,-0.1720635,-26.77939,-20.40497,-3.02021,-2.685018,0.08823705,8068
8.36,-218.5584,0,0,-0.6399511,-0.9754523,-52.07711,-26.16115,-4.03241,-3.868713,-8.725378,8112
8.38,-134.5802,0,0,-1.763646,-2.04315,-60.65726,-34.50276,-3.627529,-3.959111,-11.10653,8168
8.4,-69.26734,0,0,-2.242559,-2.790427,-10.70305,-29.8026,-3.627529,-3.918952,-9.303379,8108
8.42,-37.16438,0,0,-2.353123,-3.01381,-15.32901,-19.44604,-3.695009,-3.845533,-5.438655,8124
8.44,-30.84133,0,0,-2.888166,-3.205519,-28.42825,-7.698164,-3.829969,-3.923084,-4.210194,8132
8.46,-12.03134,0,0,-3.455368,-3.391876,-39.40535,2.46094,-3.762489,-3.8982,-2.85718,8144
8.48,67.49174,0,0,-4.035144,-3.571104,5.205354,12.91783,-3.02021,-3.305326,0.6673541,8144
8.5,151.8892,0,0,-2.90226,-2.735642,53.52599,24.95403,-2.008009,-2.091521,12.32006,8120
8.52,107.3188,0,0,-2.073196,-1.692535,23.64811,38.89853,-2.008009,-1.674442,16.62445,8036
8.54,-26.32076,0,0,-1.381536,-0.7471824,58.27407,41.27956,-2.75029,-2.169274,14.67305,8036
8.56,-110.5716,0,0,0.206783,0.4283757,76.41149,24.50071,-3.02021,-2.423444,15.9579,8068
8.58,-63.83067,0,0,1.532546,1.330013,59.20537,0.6999435,-2.075489,-1.696076,19.02616,8092
8.6,-82.00172,0,0,1.661433,1.39589,-5.451138,-11.17029,-2.075489,-1.636913,13.94208,8020
8.62,-150.1385,0,0,0.6332181,0.6019973,-52.50459,-18.17471,-2.75029,-2.419266,2.603816,8020
8.64,-127.4387,0,0,-0.7453019,-0.6474735,-72.80994,-25.61618,-2.75029,-2.838929,-5.441802,8064
8.66,-44.83322,0,0,-1.944559,-1.893309,-34.0313,-24.43133,-2.412889,-2.766887,-8.113802,8072
8.68,-116.0539,0,0,-1.969771,-2.366766,-11.11526,-14.84359,-3.695009,-3.652482,-9.122877,8028
8.7,25.08999,0,0,-2.195328,-2.50835,-16.38244,-14.70678,-2.345409,-2.73638,-2.346397,8132
8.72,14.90168,0,0,-2.530744,-2.654284,-6.932054,0.6481314,-2.75029,-2.790355,-1.50223,8056
8.74,12.73946,0,0,-2.324149,-2.350172,13.12902,9.35433,-2.68281,-2.665579,2.208991,8084
8.76,83.07065,0,0,-1.967034,-1.849244,19.92292,13.92686,-1.738089,-1.803756,8.4249,8072
8.78,26.76775,0,0,-1.133555,-1.079256,34.33514,21.55044,-2.075489,-1.747057,11.12024,8004
8.8,-20.75157,0,0,-0.2889582,-0.2306989,40.24353,18.27629,-2.075489,-1.687598,12.70246,8044
8.82,-85.5983,0,0,0.7899854,0.5975476,50.68629,7.908781,-2.345409,-1.841958,12.85567,8044
8.84,-129.1435,0,0,1.566469,1.127585,35.14429,-8.083501,-2.48037,-2.005667,11.09242,8064
8.86,-128.6894,0,0,1.691019,1.114343,5.617568,-23.7142,-2.345409,-2.033452,7.583288,8036
8.88,-96.44492,0,0,1.282053,0.6352461,-25.86336,-32.94024,-2.075489,-1.942832,3.658402,8064
8.9,-74.54857,0,0,0.1535068,-0.3113373,-59.63436,-32.51035,-2.075489,-2.086187,-2.289197,8048
8.92,-133.8757,0,0,-1.210005,-1.464987,-76.7794,-25.93939,-3.08769,-3.082817,-10.62594,8040
8.94,-59.83856,0,0,-2.727694,-2.680769,-80.12292,-22.84818,-2.75029,-3.187654,-13.12221,8096
8.96,-22.11366,0,0,-3.892462,-3.702805,22.54887,-9.578741,-3.02021,-3.441045,-13.72936,8084
8.98,11.31374,0,0,-3.272273,-3.504172,12.67101,1.775299,-3.02021,-3.244561,-5.124658,8064
9,104.5031,0,0,-3.388176,-3.230289,-8.840453,13.09876,-2.075489,-2.363019,1.978473,8088
9.02,95.03278,0,0,-3.110692,-2.712346,23.40383,29.22521,-2.075489,-2.044988,6.39339,8036
9.04,22.03627,0,0,-1.830459,-1.55833,62.9611,35.22535,-2.412889,-2.058429,11.52523,8016
