Tiempo,ControlPWM,ReferenciaPosicion,ReferenciaTheta,ThetaMedido,ThetaObservado,OmegaMedido,OmegaObservado,PosicionMedido,PosicionObservado,VelocidadObservado,TiempoTranscurrido
0.8,-20.55483,0,0,-0.05456159,-0.2317742,0.1977187,-5.227542,-0.7933693,-0.7554365,0.6045461,7960
0.82,-14.04112,0,0,-0.05379939,-0.2327447,0.1366499,-5.359244,-0.7258892,-0.7014517,0.8475714,7960
0.84,-19.90018,0,0,-0.05977898,-0.236811,0.07558119,-4.77682,-0.7933693,-0.7419958,0.6215881,7952
0.86,-8.863083,0,0,-0.05245288,-0.223537,0.09084838,-4.988334,-0.6584091,-0.6426795,1.110011,7952
0.88,-21.23354,0,0,-0.05527499,-0.2212789,0.09084838,-4.021745,-0.7933693,-0.7263961,0.6511139,7952
0.9,-23.1423,0,0,-0.06073245,-0.2172058,0.1519171,-4.615638,-0.7933693,-0.7517186,0.5308926,7960
0.92,-22.18612,0,0,-0.06238151,-0.2272912,0.02977964,-5.201741,-0.7933693,-0.7595976,0.4748544,7964
0.94,-20.74517,0,0,-0.06773997,-0.2427499,0.07558119,-5.476797,-0.7933693,-0.7615511,0.4586008,7964
0.96,-19.519,0,0,-0.07862777,-0.2580576,0.1366499,-5.477792,-0.7933693,-0.7617384,0.4605662,7952
0.98,-18.69706,0,0,-0.08354483,-0.2657423,0.1213828,-5.334427,-0.7933693,-0.7602189,0.5118207,7952
1,-18.40061,0,0,-0.0730377,-0.2598338,0.1366499,-5.181643,-0.7933693,-0.756418,0.6260405,7956
1.02,-18.44918,0,0,-0.07628774,-0.2565291,0.09084838,-5.04256,-0.7933693,-0.7553296,0.6529723,7968
1.04,-12.64283,0,0,-0.06640846,-0.2445541,0.2129859,-4.9772,-0.7258892,-0.6986399,0.9603665,7968
1.06,-19.10804,0,0,-0.07960315,-0.2449505,0.1519171,-4.319717,-0.7933693,-0.7405044,0.6934209,7960
1.08,-14.34253,0,0,-0.07779901,-0.2355174,0.1977187,-4.534781,-0.7258892,-0.6977061,0.9027396,7948
1.1,-20.49877,0,0,-0.07208247,-0.2316105,0.1824515,-4.221593,-0.7933693,-0.7408178,0.6838511,7948
1.12,-21.18985,0,0,-0.08420008,-0.2363997,0.1824515,-4.603868,-0.7933693,-0.7555405,0.5696411,7944
1.14,-20.50982,0,0,-0.07049884,-0.2371914,0.2587874,-4.965161,-0.7933693,-0.7574266,0.6078625,7944
1.16,-13.82103,0,0,-0.06588592,-0.2372069,0.1366499,-5.143516,-0.7258892,-0.7022609,0.8654044,7960
1.18,-19.63645,0,0,-0.07198381,-0.2415821,0.1977187,-4.574512,-0.7933693,-0.7425878,0.6356311,7956
1.2,-20.51168,0,0,-0.07541128,-0.240432,0.07558119,-4.772771,-0.7933693,-0.7542295,0.5954263,7940
1.22,-26.16422,0,0,-0.06785157,-0.2424028,0.1366499,-5.021182,-0.8608494,-0.8110023,0.3773907,7956
1.24,-19.36673,0,0,-0.0644374,-0.2462184,0.1061156,-5.761372,-0.7933693,-0.7708988,0.6057204,7952
1.26,-17.61904,0,0,-0.08206566,-0.2642105,-0.6114421,-5.515719,-0.7933693,-0.7612571,0.5907246,7952
1.28,-17.4833,0,0,-0.0699309,-0.2592657,0.6404669,-5.201928,-0.7933693,-0.7547333,0.7121542,7964
1.3,-17.86922,0,0,-0.08011527,-0.2578385,0.1213828,-4.952188,-0.7933693,-0.754097,0.7021646,7968
1.32,-18.24112,0,0,-0.07941871,-0.2531703,0.02977964,-4.827137,-0.7933693,-0.7537248,0.7236707,7960
1.34,-12.45038,0,0,-0.0872856,-0.2510716,0.3351234,-4.754969,-0.7258892,-0.7003175,0.9358202,7972
1.36,-18.78463,0,0,-0.09483318,-0.2521331,0.09084838,-4.106657,-0.7933693,-0.7417206,0.6972244,7952
1.38,-20.00532,0,0,-0.08930626,-0.2438417,0.2893218,-4.33088,-0.7933693,-0.7527686,0.6837423,7956
1.4,-19.7916,0,0,-0.09313307,-0.247146,-0.03128911,-4.596378,-0.7933693,-0.7571638,0.6365715,7948
1.42,-19.26585,0,0,-0.08972369,-0.2505837,0.09084838,-4.760016,-0.7933693,-0.7576969,0.6449096,7960
1.44,-18.75112,0,0,-0.09994859,-0.2598052,0.1671843,-4.78597,-0.7933693,-0.7588948,0.6100203,7972
1.46,-18.3517,0,0,-0.09961043,-0.2632144,0.02977964,-4.748514,-0.7933693,-0.7581406,0.6390814,7956
1.48,-18.12352,0,0,-0.1038459,-0.2659464,0.2282531,-4.669816,-0.7933693,-0.7577761,0.649609,7972
1.5,-18.06377,0,0,-0.09898636,-0.2628219,0.1213828,-4.606623,-0.7933693,-0.7563,0.6970086,7964
1.52,-18.12559,0,0,-0.09912562,-0.2605695,0.1977187,-4.559097,-0.7933693,-0.7557933,0.7101562,7956
1.54,-18.23169,0,0,-0.09537923,-0.2568612,0.2129859,-4.544915,-0.7933693,-0.7551312,0.7319482,7960
1.56,-18.32779,0,0,-0.09614519,-0.2556769,0.1061156,-4.545439,-0.7933693,-0.7553123,0.726068,7964
1.58,-18.29719,0,0,-0.1050897,-0.2602775,0.1671843,-4.530993,-0.7933693,-0.7568379,0.6855776,7956
1.6,-18.16204,0,0,-0.1081683,-0.2635381,0.02977964,-4.507919,-0.7933693,-0.7573487,0.681338,7952
1.62,-18.04879,0,0,-0.1085127,-0.2645141,0.06031401,-4.476597,-0.7933693,-0.7570929,0.6933523,7960
1.64,-18.00817,0,0,-0.1076223,-0.2637864,0.04504682,-4.44629,-0.7933693,-0.7565926,0.7091229,7968
1.66,-17.97821,0,0,-0.1125024,-0.2656802,0.1061156,-4.408551,-0.7933693,-0.7570618,0.6966795,7972
1.68,-17.93362,0,0,-0.1130936,-0.2661065,0.07558119,-4.377937,-0.7933693,-0.7570047,0.7049199,7952
1.7,-17.97028,0,0,-0.1063032,-0.2619463,0.1213828,-4.371756,-0.7933693,-0.7557864,0.7419879,7956
1.72,-18.10406,0,0,-0.1015334,-0.2575756,0.06031401,-4.386209,-0.7933693,-0.7549888,0.7591012,7956
1.74,-18.32928,0,0,-0.08945042,-0.2494764,0.09084838,-4.44482,-0.7933693,-0.7534428,0.7976112,7960
1.76,-18.57824,0,0,-0.08544692,-0.2452124,0.1366499,-4.521037,-0.7933693,-0.7533358,0.7875166,7964
1.78,-18.78447,0,0,-0.07777815,-0.240735,0.1977187,-4.62025,-0.7933693,-0.752982,0.7900618,7952
1.8,-18.92555,0,0,-0.07607803,-0.2398392,0.1519171,-4.713893,-0.7933693,-0.753467,0.764819,7960
1.82,-18.98675,0,0,-0.07363537,-0.239798,0.1061156,-4.797954,-0.7933693,-0.753803,0.7482412,7952
1.84,-19.00188,0,0,-0.07232193,-0.2404964,0.1519171,-4.864029,-0.7933693,-0.7540889,0.7325383,7952
1.86,-18.96049,0,0,-0.0753819,-0.2435866,0.1519171,-4.900923,-0.7933693,-0.7548591,0.7045812,7952
1.88,-18.94077,0,0,-0.06898886,-0.241827,0.2129859,-4.938098,-0.7933693,-0.7540746,0.7253571,7948
1.9,-19.00669,0,0,-0.06489506,-0.2394556,0.1213828,-4.973035,-0.7933693,-0.7534822,0.7326285,7960
1.92,-19.03568,0,0,-0.07019901,-0.2421139,0.06031401,-4.989152,-0.7933693,-0.7544689,0.6977153,7960
1.94,-18.94672,0,0,-0.07596985,-0.2466728,0.07558119,-4.985769,-0.7933693,-0.7555578,0.6701754,7956
1.96,-18.82429,0,0,-0.07668839,-0.2487412,0.1366499,-4.970782,-0.7933693,-0.7555951,0.6741562,7960
1.98,-18.71767,0,0,-0.0808429,-0.2515186,0.09084838,-4.935967,-0.7933693,-0.7559089,0.6661676,7960
2,-18.5287,0,0,-0.0945619,-0.2595885,0.1213828,-4.862531,-0.7933693,-0.7576286,0.6227658,7960
2.02,-18.3862,0,0,-0.08740043,-0.2574096,0.1519171,-4.811286,-0.7933693,-0.7561269,0.6805992,7964
2.04,-12.35593,0,0,-0.09153935,-0.2549685,0.09084838,-4.745638,-0.7258892,-0.7013637,0.9203706,7968
2.06,-18.70467,0,0,-0.08968921,-0.250563,0.1061156,-4.103738,-0.7933693,-0.740837,0.7284721,7968
2.08,-20.01254,0,0,-0.08877483,-0.2428051,0.1213828,-4.322869,-0.7933693,-0.7524156,0.689412,7952
2.1,-19.88656,0,0,-0.08500414,-0.2420852,0.07558119,-4.61485,-0.7933693,-0.7559241,0.6705797,7956
2.12,-19.38682,0,0,-0.09046781,-0.2493875,0.1061156,-4.781799,-0.7933693,-0.7579169,0.6307959,7952
2.14,-18.92048,0,0,-0.08633926,-0.2522207,0.1671843,-4.851269,-0.7933693,-0.7572473,0.6556066,7952
2.16,-18.55556,0,0,-0.09759094,-0.2603207,0.1366499,-4.817794,-0.7933693,-0.7582213,0.6219009,7960
2.18,-18.37011,0,0,-0.0870588,-0.256781,0.2129859,-4.78478,-0.7933693,-0.7559949,0.693369,7964
2.2,-18.43414,0,0,-0.08260194,-0.2521954,0.2129859,-4.757647,-0.7933693,-0.7545944,0.7236953,7960
2.22,-18.60456,0,0,-0.07766651,-0.2472483,0.1213828,-4.761513,-0.7933693,-0.7537541,0.7432615,7952
2.24,-18.70255,0,0,-0.0840942,-0.249086,0.09084838,-4.765283,-0.7933693,-0.7549518,0.705915,7952
2.26,-18.68034,0,0,-0.08501015,-0.2504665,0.1671843,-4.774508,-0.7933693,-0.7554317,0.6992124,7956
2.28,-18.58936,0,0,-0.09035585,-0.2541169,0.1213828,-4.762964,-0.7933693,-0.7562489,0.6780293,7960
2.3,-12.53448,0,0,-0.08385479,-0.2487546,0.1213828,-4.756639,-0.7258892,-0.700462,0.9548464,7968
2.32,-18.85896,0,0,-0.08906305,-0.2480837,0.1061156,-4.133243,-0.7933693,-0.7410088,0.720585,7964
2.34,-14.12029,0,0,-0.08354104,-0.2366123,0.07558119,-4.367596,-0.7258892,-0.6973772,0.9401489,7952
2.36,-20.2223,0,0,-0.09283732,-0.2406146,0.06031401,-4.02887,-0.7933693,-0.7427505,0.6502559,7948
2.38,-20.87926,0,0,-0.09016077,-0.2398271,-0.04655629,-4.426985,-0.7933693,-0.7553672,0.6080534,7952
2.4,-20.2296,0,0,-0.08510332,-0.243463,0.06031401,-4.773318,-0.7933693,-0.7582452,0.6046628,7956
2.42,-19.43216,0,0,-0.09027546,-0.2527469,0.04504682,-4.922563,-0.7933693,-0.7593708,0.5834836,7956
2.44,-18.86144,0,0,-0.08381921,-0.2545159,0.09084838,-4.95574,-0.7933693,-0.7576546,0.6350446,7964
2.46,-18.61771,0,0,-0.08156118,-0.2539869,0.1519171,-4.925553,-0.7933693,-0.756198,0.6671883,7968
2.48,-18.5607,0,0,-0.08181999,-0.2532111,0.1671843,-4.880103,-0.7933693,-0.7555314,0.6824189,7960
2.5,-18.56379,0,0,-0.08321913,-0.252885,0.1519171,-4.840325,-0.7933693,-0.7553968,0.6877661,7972
2.52,-18.65027,0,0,-0.07479634,-0.2474108,0.1671843,-4.837708,-0.7933693,-0.7539983,0.7306595,7964
2.54,-18.8105,0,0,-0.07159436,-0.2434957,0.1824515,-4.855707,-0.7933693,-0.7535161,0.7378342,7968
2.56,-18.96906,0,0,-0.06703853,-0.2398484,0.1824515,-4.898179,-0.7933693,-0.7531795,0.7440876,7952
2.58,-18.98952,0,0,-0.0772952,-0.2449565,0.1213828,-4.915357,-0.7933693,-0.7551171,0.6847366,7944
2.6,-18.81048,0,0,-0.08595718,-0.2520963,0.1213828,-4.902821,-0.7933693,-0.7567256,0.6485013,7948
2.62,-18.57368,0,0,-0.09006242,-0.2568358,0.1519171,-4.862145,-0.7933693,-0.7571037,0.6467798,7948
2.64,-18.42538,0,0,-0.08897525,-0.2572237,0.1366499,-4.812199,-0.7933693,-0.7563655,0.6724888,7972
2.66,-18.35387,0,0,-0.09336712,-0.2588701,0.06031401,-4.751357,-0.7933693,-0.75645,0.6707882,7972
2.68,-12.30687,0,0,-0.09384552,-0.2558078,0.07558119,-4.695322,-0.7258892,-0.701463,0.9266158,7972
2.7,-18.5892,0,0,-0.0999301,-0.2557168,0.04504682,-4.036206,-0.7933693,-0.742057,0.7008232,7960
2.72,-19.78092,0,0,-0.1006007,-0.2502032,-0.01602192,-4.231065,-0.7933693,-0.7538122,0.6643666,7960
2.74,-19.55589,0,0,-0.09952381,-0.2513661,0.1213828,-4.486674,-0.7933693,-0.7574083,0.6459539,7964
2.76,-19.13753,0,0,-0.08825193,-0.2494066,0.1213828,-4.665309,-0.7933693,-0.75662,0.6877961,7972
2.78,-12.85684,0,0,-0.08643933,-0.247224,0.1061156,-4.74164,-0.7258892,-0.7014614,0.9323765,7968
2.8,-18.99592,0,0,-0.08938325,-0.2476937,0.1061156,-4.155637,-0.7933693,-0.7416961,0.7072489,7948
2.82,-20.08409,0,0,-0.09289466,-0.2450641,0.1061156,-4.376654,-0.7933693,-0.7538609,0.6507222,7940
2.84,-19.71424,0,0,-0.09861703,-0.2514983,0.1061156,-4.619174,-0.7933693,-0.7584255,0.6040493,7948
2.86,-13.04438,0,0,-0.1000139,-0.2554239,0.1061156,-4.730851,-0.7258892,-0.7045826,0.846184,7948
2.88,-18.83138,0,0,-0.1030108,-0.2585322,0.1519171,-4.126431,-0.7933693,-0.7443249,0.6443539,7956
2.9,-19.73181,0,0,-0.1061135,-0.2560888,0.04504682,-4.299512,-0.7933693,-0.7556384,0.6136419,7952
2.92,-19.2645,0,0,-0.1167117,-0.2643515,0.1977187,-4.477238,-0.7933693,-0.7602959,0.5660006,7968
2.94,-18.58643,0,0,-0.1134601,-0.2681657,0.2129859,-4.5542,-0.7933693,-0.7600601,0.6054002,7956
2.96,-18.1387,0,0,-0.1119932,-0.2694609,0.1977187,-4.539285,-0.7933693,-0.7588192,0.6432535,7964
2.98,-17.97936,0,0,-0.1058249,-0.265876,0.1671843,-4.500546,-0.7933693,-0.7568992,0.6972102,7960
3,-17.96879,0,0,-0.1094429,-0.2656884,0.07558119,-4.449683,-0.7933693,-0.7567844,0.6967016,7956
3.02,-17.97076,0,0,-0.1100844,-0.2651184,0.09084838,-4.412894,-0.7933693,-0.7566737,0.706048,7964
3.04,-18.04287,0,0,-0.1026817,-0.2601595,0.06031401,-4.409388,-0.7933693,-0.7554283,0.7450587,7964
3.06,-18.13892,0,0,-0.1049043,-0.2594391,-0.0007547362,-4.409987,-0.7933693,-0.7557321,0.7315602,7960
3.08,-18.17081,0,0,-0.1055973,-0.2596311,0.1213828,-4.418467,-0.7933693,-0.7560682,0.7249475,7960
3.1,-18.2018,0,0,-0.1012587,-0.2574549,0.09084838,-4.439411,-0.7933693,-0.7555549,0.7407348,7948
3.12,-18.38005,0,0,-0.08510115,-0.2479697,0.1213828,-4.502487,-0.7933693,-0.7532544,0.8005129,7964
3.14,-18.62149,0,0,-0.0840436,-0.2448336,0.09084838,-4.569204,-0.7933693,-0.7534227,0.7779425,7968
3.16,-18.67112,0,0,-0.09311204,-0.2499602,0.06031401,-4.614141,-0.7933693,-0.7555236,0.7142044,7948
3.18,-18.49923,0,0,-0.1013705,-0.2573681,0.1213828,-4.624241,-0.7933693,-0.7572459,0.6722214,7952
3.2,-18.31017,0,0,-0.09913072,-0.2590628,0.07558119,-4.617043,-0.7933693,-0.7568053,0.6911945,7948
3.22,-18.17112,0,0,-0.105686,-0.2631012,0.1671843,-4.574101,-0.7933693,-0.757317,0.6739215,7956
3.24,-18.0477,0,0,-0.1081784,-0.265258,0.1824515,-4.52284,-0.7933693,-0.7573245,0.6799444,7964
3.26,-17.97072,0,0,-0.1097064,-0.2660077,0.1519171,-4.470989,-0.7933693,-0.7571094,0.6904922,7960
3.28,-18.05445,0,0,-0.09677505,-0.2581799,0.1977187,-4.464369,-0.7933693,-0.7548339,0.7580986,7964
3.3,-18.26373,0,0,-0.09396669,-0.2534881,0.1213828,-4.47919,-0.7933693,-0.7542897,0.7626428,7964
3.32,-18.40565,0,0,-0.09559462,-0.252969,0.1824515,-4.507539,-0.7933693,-0.7549471,0.741335,7956
3.34,-18.47101,0,0,-0.09242135,-0.2515857,0.1671843,-4.549944,-0.7933693,-0.7549365,0.7430431,7956
3.36,-18.49528,0,0,-0.09311848,-0.2521821,0.1519171,-4.583475,-0.7933693,-0.7553162,0.7283547,7952
3.38,-12.4938,0,0,-0.09077409,-0.2487748,0.07558119,-4.608496,-0.7258892,-0.7004899,0.9716041,7960
3.4,-18.81282,0,0,-0.09308664,-0.2478294,0.07558119,-4.018835,-0.7933693,-0.7409514,0.7414546,7960
3.42,-20.09514,0,0,-0.085411,-0.2385162,0.09084838,-4.287472,-0.7933693,-0.7518066,0.7213523,7952
3.44,-13.9646,0,0,-0.084043,-0.2364089,0.06031401,-4.597638,-0.7258892,-0.7010154,0.9221271,7960
3.46,-19.85961,0,0,-0.079422,-0.2365512,0.04504682,-4.203939,-0.7933693,-0.7416926,0.7046556,7952
3.48,-20.71538,0,0,-0.08052401,-0.2353513,0.1213828,-4.535378,-0.7933693,-0.7538176,0.6424369,7952
3.5,-26.20153,0,0,-0.0837822,-0.2454925,0.09084838,-4.840566,-0.8608494,-0.8127346,0.3568441,7960
3.52,-19.11578,0,0,-0.08620417,-0.2565741,0.07558119,-5.582461,-0.7933693,-0.7736514,0.5622348,7960
3.54,-17.20166,0,0,-0.09583632,-0.2727618,-0.5351062,-5.328322,-0.7933693,-0.7623942,0.5958148,7968
3.56,-17.10811,0,0,-0.07879116,-0.2640913,0.5793981,-5.006354,-0.7933693,-0.7546084,0.7434157,7968
3.58,-17.59525,0,0,-0.08965262,-0.2614792,0.1824515,-4.75494,-0.7933693,-0.7539988,0.726577,7952
3.6,-18.06385,0,0,-0.08475948,-0.25407,0.1366499,-4.651219,-0.7933693,-0.7532104,0.7600982,7952
3.62,-18.43235,0,0,-0.08378136,-0.2493126,0.2740546,-4.635019,-0.7933693,-0.7534197,0.7571766,7948
3.64,-18.55102,0,0,-0.09494749,-0.2537037,0.1061156,-4.632188,-0.7933693,-0.7557091,0.6965734,7956
3.66,-18.44488,0,0,-0.09940021,-0.2579658,0.1824515,-4.628268,-0.7933693,-0.756829,0.6785858,7960
3.68,-6.282551,0,0,-0.1009929,-0.2545452,0.1671843,-4.596473,-0.6584091,-0.6475346,1.164213,7964
3.7,-18.8566,0,0,-0.1006224,-0.249717,0.1824515,-3.358971,-0.7933693,-0.7271404,0.7515337,7952
3.72,-21.41008,0,0,-0.0922431,-0.2327912,0.9152762,-3.832471,-0.7933693,-0.7493691,0.6966789,7952
3.74,-21.04758,0,0,-0.099966,-0.2398296,-0.550373,-4.391557,-0.7933693,-0.7585409,0.5886776,7948
3.76,-20.12271,0,0,-0.07978678,-0.2399622,0.3503905,-4.781373,-0.7933693,-0.7579117,0.6505297,7948
3.78,-19.32878,0,0,-0.09215412,-0.2523901,0.1061156,-4.91301,-0.7933693,-0.7594,0.5901663,7964
3.8,-18.71973,0,0,-0.09091183,-0.2580467,-0.07709067,-4.919114,-0.7933693,-0.7584836,0.6190004,7968
3.82,-24.36624,0,0,-0.09590996,-0.2655382,0.1671843,-4.851442,-0.8608494,-0.8127025,0.38668,7968
3.84,-17.90271,0,0,-0.0911456,-0.2657245,-0.0007547362,-5.381904,-0.7933693,-0.7709999,0.6516359,7952
3.86,-10.75381,0,0,-0.08221407,-0.2614813,0.1061156,-5.099545,-0.7258892,-0.7023616,0.9975591,7972
3.88,-17.43182,0,0,-0.08950993,-0.2572165,0.04504682,-4.17502,-0.7933693,-0.7392197,0.788372,7948
3.9,-19.1788,0,0,-0.09834956,-0.25073,0.1519171,-4.211802,-0.7933693,-0.7515945,0.7165805,7956
3.92,-19.27392,0,0,-0.1037112,-0.2530346,0.2435202,-4.4007,-0.7933693,-0.7566394,0.6651789,7948
3.94,-18.967,0,0,-0.09497184,-0.2521322,0.1061156,-4.55982,-0.7933693,-0.7566943,0.6933011,7952
3.96,-18.7279,0,0,-0.09167156,-0.252228,0.2129859,-4.64437,-0.7933693,-0.7562205,0.7021964,7960
3.98,-18.56396,0,0,-0.09357711,-0.2544912,0.09084838,-4.671174,-0.7933693,-0.7563524,0.6924558,7956
4,-18.42021,0,0,-0.0969867,-0.2575777,0.1977187,-4.662059,-0.7933693,-0.7566845,0.6825417,7964
4.02,-18.3804,0,0,-0.08920185,-0.2541858,0.2435202,-4.661972,-0.7933693,-0.7552752,0.7244442,7964
4.04,-18.51305,0,0,-0.08055428,-0.2479969,0.1519171,-4.683286,-0.7933693,-0.7537624,0.7590324,7960
4.06,-18.68101,0,0,-0.08053774,-0.2460148,0.1366499,-4.713344,-0.7933693,-0.7539383,0.7444803,7964
4.08,-12.79712,0,0,-0.07609247,-0.2404887,0.09084838,-4.757464,-0.7258892,-0.6990517,0.9892627,7964
4.1,-19.1714,0,0,-0.0801012,-0.2400668,0.04504682,-4.18855,-0.7933693,-0.7400498,0.7423994,7944
4.12,-14.38977,0,0,-0.0788257,-0.2320005,0.1213828,-4.45241,-0.7258892,-0.6973889,0.9314196,7948
4.14,-20.50297,0,0,-0.07624054,-0.2311832,0.07558119,-4.160966,-0.7933693,-0.7411588,0.6877822,7948
4.16,-21.20726,0,0,-0.07930656,-0.232484,0.09084838,-4.577561,-0.7933693,-0.7546301,0.6077018,7944
4.18,-20.49187,0,0,-0.07955439,-0.2402509,0.1366499,-4.92547,-0.7933693,-0.7585752,0.5768577,7964
4.2,-19.68465,0,0,-0.0736355,-0.2449606,0.1366499,-5.098546,-0.7933693,-0.7580617,0.6059226,7956
4.22,-19.132,0,0,-0.07561025,-0.250005,-0.0007547362,-5.1248,-0.7933693,-0.7574581,0.6147075,7956
4.24,-18.82564,0,0,-0.07477075,-0.2514649,0.1671843,-5.086658,-0.7933693,-0.7563718,0.6430243,7968
4.26,-12.7155,0,0,-0.07354524,-0.247549,0.1061156,-5.026762,-0.7258892,-0.7006577,0.9111469,7960
4.28,-19.00486,0,0,-0.07987016,-0.2471406,0.1366499,-4.358311,-0.7933693,-0.741092,0.6862683,7960
4.3,-20.16492,0,0,-0.08644586,-0.2446446,0.1824515,-4.531275,-0.7933693,-0.7536839,0.6263517,7952
4.32,-19.85807,0,0,-0.08747822,-0.2477849,0.1671843,-4.762031,-0.7933693,-0.7575427,0.6070192,7960
4.34,-19.31635,0,0,-0.08367924,-0.2502839,0.2282531,-4.894141,-0.7933693,-0.7576204,0.6282595,7952
4.36,-18.91967,0,0,-0.08250913,-0.2522552,0.09084838,-4.929583,-0.7933693,-0.7569445,0.6468846,7952
4.38,-18.66314,0,0,-0.08659149,-0.2555215,0.2435202,-4.900792,-0.7933693,-0.7568867,0.6464332,7964
