Tiempo,ControlPWM,ThetaSimulado,ThetaObservado,OmegaSimulado,OmegaObservado,PosicionSimulado,PosicionObservado,VelocidadSimulado,VelocidadObservado
1.817,-2.44931785111682,-0.124832591773221,-0.124832591773221,0.67695889430673,0.67695889430673,-0.573870858992304,-0.573870858992304,2.90058015619689,2.90058015619689
1.8171,-2.44798230276712,-0.124764914213573,-0.124764914213573,0.676592332423444,0.676592332423444,-0.573580872022311,-0.573580872022311,2.89915935402317,2.89915935402317
1.8172,-2.4466474888811,-0.124697273299982,-0.124697273299982,0.676225973166256,0.676225973166256,-0.57329102709943,-0.57329102709943,2.89773921391417,2.89773921391417
1.8173,-2.44531340905221,-0.12462966901219,-0.12462966901219,0.675859816411072,0.675859816411072,-0.573001324157469,-0.573001324157469,2.89631973558991,2.89631973558991
1.8174,-2.44398006287408,-0.124562101329954,-0.124562101329954,0.675493862033889,0.675493862033889,-0.572711763130262,-0.572711763130262,2.89490091877053,2.89490091877053
1.8175,-2.44264744994062,-0.124494570233042,-0.124494570233042,0.675128109910793,0.675128109910793,-0.572422343951674,-0.572422343951674,2.89348276317622,2.89348276317622
1.8176,-2.44131556984588,-0.124427075701234,-0.124427075701234,0.674762559917963,0.674762559917963,-0.572133066555595,-0.572133066555595,2.89206526852729,2.89206526852729
1.8177,-2.43998442218414,-0.124359617714324,-0.124359617714324,0.674397211931668,0.674397211931668,-0.571843930875946,-0.571843930875946,2.89064843454413,2.89064843454413
1.8178,-2.43865400654992,-0.124292196252118,-0.124292196252118,0.674032065828265,0.674032065828265,-0.571554936846673,-0.571554936846673,2.88923226094719,2.88923226094719
1.8179,-2.4373243225379,-0.124224811294433,-0.124224811294433,0.673667121484204,0.673667121484204,-0.571266084401753,-0.571266084401753,2.88781674745706,2.88781674745706
1.818,-2.43599536974303,-0.1241574628211,-0.1241574628211,0.673302378776025,0.673302378776025,-0.570977373475188,-0.570977373475188,2.88640189379437,2.88640189379437
1.8181,-2.43466714776038,-0.124090150811961,-0.124090150811961,0.672937837580358,0.672937837580358,-0.570688804001009,-0.570688804001009,2.88498769967987,2.88498769967987
1.8182,-2.43333965618532,-0.124022875246871,-0.124022875246871,0.672573497773922,0.672573497773922,-0.570400375913276,-0.570400375913276,2.88357416483437,2.88357416483437
1.8183,-2.43201289461338,-0.123955636105697,-0.123955636105697,0.672209359233529,0.672209359233529,-0.570112089146076,-0.570112089146076,2.8821612889788,2.8821612889788
1.8184,-2.43068686264031,-0.12388843336832,-0.12388843336832,0.671845421836077,0.671845421836077,-0.569823943633523,-0.569823943633523,2.88074907183416,2.88074907183416
1.8185,-2.42936155986206,-0.12382126701463,-0.12382126701463,0.671481685458558,0.671481685458558,-0.569535939309761,-0.569535939309761,2.87933751312153,2.87933751312153
1.8186,-2.42803698587478,-0.123754137024531,-0.123754137024531,0.671118149978052,0.671118149978052,-0.569248076108961,-0.569248076108961,2.8779266125621,2.8779266125621
1.8187,-2.42671314027486,-0.123687043377942,-0.123687043377942,0.670754815271729,0.670754815271729,-0.56896035396532,-0.56896035396532,2.87651636987712,2.87651636987712
1.8188,-2.4253900226589,-0.123619986054789,-0.123619986054789,0.67039168121685,0.67039168121685,-0.568672772813065,-0.568672772813065,2.87510678478797,2.87510678478797
1.8189,-2.42406763262365,-0.123552965035014,-0.123552965035014,0.670028747690763,0.670028747690763,-0.568385332586452,-0.568385332586452,2.87369785701607,2.87369785701607
1.819,-2.42274596976613,-0.12348598029857,-0.12348598029857,0.66966601457091,0.66966601457091,-0.568098033219761,-0.568098033219761,2.87228958628296,2.87228958628296
1.8191,-2.42142503368355,-0.123419031825424,-0.123419031825424,0.66930348173482,0.66930348173482,-0.567810874647303,-0.567810874647303,2.87088197231025,2.87088197231025
1.8192,-2.42010482397333,-0.123352119595551,-0.123352119595551,0.66894114906011,0.66894114906011,-0.567523856803416,-0.567523856803416,2.86947501481967,2.86947501481967
1.8193,-2.41878534023306,-0.123285243588944,-0.123285243588944,0.668579016424491,0.668579016424491,-0.567236979622466,-0.567236979622466,2.86806871353299,2.86806871353299
1.8194,-2.41746658206061,-0.123218403785603,-0.123218403785603,0.668217083705761,0.668217083705761,-0.566950243038845,-0.566950243038845,2.86666306817211,2.86666306817211
1.8195,-2.41614854905398,-0.123151600165543,-0.123151600165543,0.667855350781806,0.667855350781806,-0.566663646986976,-0.566663646986976,2.865258078459,2.865258078459
1.8196,-2.41483124081143,-0.12308483270879,-0.12308483270879,0.667493817530604,0.667493817530604,-0.566377191401308,-0.566377191401308,2.86385374411572,2.86385374411572
1.8197,-2.41351465693143,-0.123018101395385,-0.123018101395385,0.667132483830222,0.667132483830222,-0.566090876216317,-0.566090876216317,2.86245006486441,2.86245006486441
1.8198,-2.41219879701262,-0.122951406205377,-0.122951406205377,0.666771349558815,0.666771349558815,-0.565804701366508,-0.565804701366508,2.86104704042732,2.86104704042732
