Tiempo,ControlPWM,Plataforma,Posicion,Error,TiempoTranscurrido
0.96,177.5582,-7.055873,-1.13077,6.13077,6960
0.98,157.4183,-6.83059,-0.05108929,5.051089,6956
1,166.8818,-6.447589,-0.4559698,5.45597,6912
1.02,142.4913,-6.344243,0.8261509,4.173849,6928
1.04,149.01,-6.173626,0.5562305,4.443769,6868
1.06,131.1481,-5.945154,1.500951,3.499049,6872
1.08,110.3239,-5.56412,2.58063,2.41937,6812
1.1,119.1032,-5.339365,2.175751,2.824249,6732
1.12,98.10356,-5.133468,3.25543,1.74457,6772
1.14,78.18155,-4.821756,4.267631,0.7323694,6716
1.16,85.16384,-4.622634,3.93023,1.06977,6640
1.18,65.06639,-4.293361,4.94243,0.0575695,6660
1.2,51.49763,-3.66289,5.61723,-0.6172304,6608
1.22,32.31993,-3.268742,6.561951,-1.561951,6584
1.24,37.34732,-2.686009,6.29203,-1.29203,6504
1.26,19.35255,-2.357718,7.169271,-2.169271,6532
1.28,-1.587051,-2.097774,8.181471,-3.181471,6460
1.3,-15.99794,-1.661283,8.85627,-3.85627,6396
1.32,-36.01779,-1.218815,9.80099,-4.80099,6380
1.34,-37.26605,-0.7665897,9.80099,-4.80099,6324
1.36,-33.08083,-0.1562529,9.531071,-4.531071,6304
1.38,-72.29332,0.3384258,11.42051,-6.42051,6352
1.4,-75.32103,0.6277417,11.48799,-6.48799,6232
1.42,-75.64954,0.9070599,11.42051,-6.42051,6236
1.44,-103.1279,1.296592,12.70263,-7.70263,6228
1.46,-105.1306,1.511367,12.70263,-7.70263,6136
1.48,-113.9252,1.721111,13.04003,-8.04003,6136
1.5,-121.4491,2.012158,13.30995,-8.30995,6128
1.52,-130.4015,2.233547,13.64735,-8.64735,6104
1.54,-120.4245,2.699605,13.04003,-8.04003,6096
1.56,-127.9484,2.873305,13.30995,-8.30995,6124
1.58,-124.6755,3.081293,13.04003,-8.04003,6132
1.6,-137.6329,3.247798,13.57987,-8.57987,6132
1.62,-116.7713,3.393637,12.43271,-7.432711,6104
1.64,-130.9291,3.584584,13.04003,-8.04003,6160
1.66,-131.6612,3.665617,12.97255,-7.97255,6128
1.68,-135.0924,3.732305,13.04003,-8.04003,6112
1.7,-137.1828,3.672312,13.04003,-8.04003,6120
1.72,-139.2732,3.750901,13.04003,-8.04003,6112
1.74,-146.7971,3.783272,13.30995,-8.30995,6116
1.76,-148.9577,3.833152,13.30995,-8.30995,6100
1.78,-144.3264,3.92078,12.97255,-7.97255,6092
1.8,-161.3414,3.986346,13.71483,-8.71483,6136
1.82,-140.5149,4.026927,12.56767,-7.56767,6076
1.84,-151.9911,4.145999,13.04003,-8.04003,6148
1.86,-152.7232,4.279418,12.97255,-7.97255,6120
1.88,-162.9463,4.219431,13.37743,-8.37743,6132
1.9,-171.9162,4.317221,13.71483,-8.71483,6096
1.92,-153.8065,4.34815,12.70263,-7.70263,6084
1.94,-163.9594,4.334986,13.10751,-8.10751,6140
1.96,-171.5009,4.449713,13.37743,-8.37743,6116
1.98,-180.4709,4.458895,13.71483,-8.71483,6096
2,-162.3611,4.600061,12.70263,-7.70263,6080
2.02,-171.1557,4.642183,13.04003,-8.04003,6140
2.04,-180.038,4.773659,13.37743,-8.37743,6100
2.06,-168.6324,4.803672,12.70263,-7.70263,6104
2.08,-177.4269,4.821434,13.04003,-8.04003,6140
2.1,-165.9336,4.934693,12.36523,-7.365231,6128
2.12,-175.9988,5.09584,12.77011,-7.77011,6148
2.14,-164.4353,5.167422,12.09531,-7.09531,6156
2.16,-178.5054,5.141926,12.70263,-7.70263,6168
2.18,-168.2828,5.077335,12.09531,-7.09531,6160
2.2,-176.9194,4.993196,12.43271,-7.432711,6168
2.22,-163.9098,5.02002,11.69043,-6.69043,6156
2.24,-154.7823,4.987607,11.15059,-6.15059,6200
2.26,-141.4394,4.963696,10.40831,-5.40831,6244
2.28,-156.4293,4.939956,11.08311,-6.083111,6280
2.3,-144.4272,4.943885,10.40831,-5.40831,6224
2.32,-160.7754,4.9031,11.15059,-6.15059,6284
2.34,-148.7908,4.873283,10.47579,-5.47579,6228
2.36,-143.4227,4.866773,10.13839,-5.13839,6276
2.38,-139.3252,4.815983,9.86847,-4.86847,6288
2.4,-127.0073,4.794144,9.19367,-4.19367,6308
2.42,-140.323,4.803452,9.80099,-4.80099,6352
2.44,-134.7794,4.717484,9.463591,-4.463591,6328
2.46,-104.6973,4.767333,7.91155,-2.91155,6340
2.48,-100.0209,4.794671,7.64163,-2.64163,6436
2.5,-93.91581,4.675009,7.30423,-2.30423,6456
2.52,-87.72305,4.424116,6.96683,-1.96683,6472
2.54,-80.0842,4.199428,6.561951,-1.561951,6492
2.56,-73.69844,4.019423,6.22455,-1.22455,6504
2.58,-68.58332,3.795948,5.95463,-0.9546299,6528
2.6,-67.47318,3.444407,5.887151,-0.8871508,6548
2.62,-60.91196,3.079886,5.54975,-0.5497503,6544
2.64,-56.97977,2.854145,5.34731,-0.3473101,6568
2.66,-48.91985,2.64488,4.94243,0.0575695,6596
2.68,-43.47138,2.435766,4.67251,0.3274899,6612
2.7,-36.59438,2.15196,4.335111,0.6648893,6616
2.72,-26.91289,1.935961,3.86275,1.13725,6664
2.74,-14.39186,1.739434,3.25543,1.74457,6668
2.76,-34.31387,1.600423,4.267631,0.7323694,6708
2.78,-20.53973,1.442779,3.592831,1.407169,6640
2.8,-13.38199,1.165478,3.25543,1.74457,6688
2.82,0.6553192,1.200837,2.58063,2.41937,6716
2.84,6.717854,1.133946,2.31071,2.68929,6756
2.86,22.35914,1.016261,1.568431,3.431569,6776
2.88,9.667629,0.8909281,2.243231,2.756769,6824
2.9,23.96811,0.6782556,1.568431,3.431569,6764
2.92,38.44406,0.4191281,0.89363,4.10637,6820
2.94,32.71985,0.2065205,1.23103,3.76897,6852
2.96,47.2835,-0.01369031,0.5562305,4.443769,6832
2.98,41.64703,-0.1764382,0.89363,4.10637,6864
3,56.29841,-0.4087119,0.2188301,4.78117,6856
3.02,52.10802,-0.586436,0.4887505,4.51125,6888
3.04,43.77235,-0.780162,0.9611101,4.03889,6876
3.06,46.18082,-0.9438206,0.89363,4.10637,6844
3.08,47.24848,-1.083446,0.89363,4.10637,6860
3.1,48.31613,-1.154651,0.89363,4.10637,6864
3.12,49.38379,-1.228305,0.89363,4.10637,6852
3.14,50.45145,-1.23863,0.89363,4.10637,6848
3.16,50.16074,-1.227339,0.9611101,4.03889,6848
3.18,59.36107,-1.213189,0.5562305,4.443769,6864
3.2,60.51645,-1.205984,0.5562305,4.443769,6896
3.22,60.31345,-1.262895,0.6237106,4.376289,6876
3.24,69.60153,-1.348001,0.2188301,4.78117,6880
3.26,69.48627,-1.448107,0.2863102,4.71369,6912
3.28,72.0702,-1.494597,0.2188301,4.78117,6896
3.3,71.95493,-1.568164,0.2863102,4.71369,6904
3.32,73.18049,-1.680477,0.2863102,4.71369,6912
3.34,74.40605,-1.778014,0.2863102,4.71369,6892
3.36,75.63161,-1.885968,0.2863102,4.71369,6892
3.38,79.57391,-1.98414,0.15135,4.84865,6896
3.4,79.47619,-2.098176,0.2188301,4.78117,6912
3.42,80.71929,-2.135337,0.2188301,4.78117,6904
3.44,81.9624,-2.208252,0.2188301,4.78117,6900
3.46,81.84713,-2.24791,0.2863102,4.71369,6876
3.48,84.43106,-2.299869,0.2188301,4.78117,6888
3.5,84.3158,-2.314644,0.2863102,4.71369,6892
3.52,86.89973,-2.320879,0.2188301,4.78117,6888
3.54,86.78445,-2.372597,0.2863102,4.71369,6892
3.56,90.72676,-2.385771,0.15135,4.84865,6896
3.58,90.62904,-2.429006,0.2188301,4.78117,6892
3.6,91.87214,-2.478983,0.2188301,4.78117,6888
3.62,91.75687,-2.520607,0.2863102,4.71369,6888
3.64,94.34081,-2.583754,0.2188301,4.78117,6896
3.66,94.22553,-2.608919,0.2863102,4.71369,6884
3.68,96.80947,-2.648925,0.2188301,4.78117,6896
3.7,98.05257,-2.619362,0.2188301,4.78117,6888
3.72,99.29568,-2.641293,0.2188301,4.78117,6880
3.74,101.8972,-2.629154,0.15135,4.84865,6896
3.76,100.4411,-2.656044,0.2863102,4.71369,6904
3.78,104.3834,-2.711154,0.15135,4.84865,6892
3.8,105.644,-2.745441,0.15135,4.84865,6908
3.82,105.5463,-2.796581,0.2188301,4.78117,6892
3.84,106.7894,-2.774048,0.2188301,4.78117,6900
3.86,108.0325,-2.808707,0.2188301,4.78117,6892
3.88,109.2756,-2.842483,0.2188301,4.78117,6880
3.9,110.5187,-2.90705,0.2188301,4.78117,6896
3.92,110.4034,-2.957033,0.2863102,4.71369,6892
3.94,114.3457,-3.042602,0.15135,4.84865,6892
3.96,112.8896,-3.099059,0.2863102,4.71369,6912
3.98,114.1152,-3.159708,0.2863102,4.71369,6888
4,115.3408,-3.187201,0.2863102,4.71369,6868
4.02,119.2831,-3.232586,0.15135,4.84865,6868
4.04,119.1853,-3.25436,0.2188301,4.78117,6892
4.06,120.4285,-3.279586,0.2188301,4.78117,6884
4.08,120.3132,-3.268073,0.2863102,4.71369,6872
4.1,124.2555,-3.261339,0.15135,4.84865,6900
4.12,125.5161,-3.246299,0.15135,4.84865,6884
4.14,125.4184,-3.26224,0.2188301,4.78117,6880
4.16,128.0199,-3.288995,0.15135,4.84865,6888
4.18,129.2805,-3.358891,0.15135,4.84865,6888
4.2,130.5412,-3.441863,0.15135,4.84865,6872
4.22,131.8018,-3.543032,0.15135,4.84865,6872
4.24,131.7041,-3.617595,0.2188301,4.78117,6880
4.26,132.9472,-3.699209,0.2188301,4.78117,6888
4.28,135.5487,-3.751677,0.15135,4.84865,6876
4.3,134.0926,-3.760159,0.2863102,4.71369,6888
4.32,136.6765,-3.793251,0.2188301,4.78117,6896
4.34,136.5612,-3.791991,0.2863102,4.71369,6884
4.36,140.5036,-3.798802,0.15135,4.84865,6876
4.38,139.0475,-3.830511,0.2863102,4.71369,6892
4.4,142.9898,-3.886801,0.15135,4.84865,6888
4.42,142.8921,-3.947856,0.2188301,4.78117,6892
4.44,144.1352,-3.995702,0.2188301,4.78117,6892
4.46,144.0199,-4.060466,0.2863102,4.71369,6884
4.48,145.2455,-4.10395,0.2863102,4.71369,6888
4.5,146.471,-4.160716,0.2863102,4.71369,6884
4.52,128.6794,-4.199954,1.23103,3.76897,6884
4.54,129.6593,-4.270139,1.23103,3.76897,6828
4.56,130.6392,-4.2229,1.23103,3.76897,6812
4.58,139.7694,-4.188565,0.8261509,4.173849,6812
4.6,139.4962,-4.153817,0.89363,4.10637,6844
4.62,141.9222,-4.152302,0.8261509,4.173849,6852
4.64,147.0826,-4.150538,0.6237106,4.376289,6852
4.66,129.2032,-4.177235,1.568431,3.431569,6864
4.68,130.0954,-4.198109,1.568431,3.431569,6800
4.7,137.7794,-4.197427,1.23103,3.76897,6804
4.72,146.9096,-4.176891,0.8261509,4.173849,6816
4.74,124.9025,-4.159663,1.97331,3.02669,6844
4.76,133.8396,-4.149176,1.568431,3.431569,6788
4.78,134.7318,-4.153603,1.568431,3.431569,6804
4.8,122.0403,-4.140315,2.243231,2.756769,6800
4.82,129.549,-4.133723,1.90583,3.09417,6760
4.84,137.1453,-4.123888,1.568431,3.431569,6792
4.86,117.6619,-4.08985,2.58063,2.41937,6800
4.88,131.8747,-4.092605,1.90583,3.09417,6752
4.9,112.3036,-4.116663,2.918031,2.081969,6788
4.92,119.6368,-4.116455,2.58063,2.41937,6724
4.94,106.6821,-4.131966,3.25543,1.74457,6744
4.96,113.9275,-4.037479,2.918031,2.081969,6704
4.98,102.2435,-3.983779,3.525351,1.474649,6724
5,108.0604,-3.959959,3.25543,1.74457,6688
5.02,93.57187,-3.851796,3.99771,1.00229,6704
5.04,107.4162,-3.71519,3.32291,1.67709,6664
5.06,95.62689,-3.554217,3.93023,1.06977,6708
5.08,82.32131,-3.420739,4.60503,0.3949699,6652
5.1,89.21585,-3.358313,4.267631,0.7323694,6616
5.12,75.82255,-3.184995,4.94243,0.0575695,6644
5.14,63.61216,-3.0873,5.54975,-0.5497503,6608
5.16,75.69458,-2.982395,4.94243,0.0575695,6564
5.18,62.12582,-2.859088,5.61723,-0.6172304,6596
5.2,68.75722,-2.751765,5.27983,-0.27983,6556
5.22,56.45909,-2.586218,5.887151,-0.8871508,6588
5.24,61.66193,-2.438841,5.61723,-0.6172304,6548
5.26,49.2761,-2.347527,6.22455,-1.22455,6568
5.28,62.54144,-2.211166,5.54975,-0.5497503,6512
5.3,48.81478,-2.197075,6.22455,-1.22455,6564
5.32,26.76244,-2.150648,7.30423,-2.30423,6504
5.34,39.74707,-2.105502,6.62943,-1.62943,6460
5.36,46.11527,-2.039508,6.29203,-1.29203,6512
5.38,32.19562,-1.873799,6.96683,-1.96683,6528
5.4,18.10052,-1.752556,7.64163,-2.64163,6492
5.42,25.56393,-1.809916,7.236751,-2.236751,6460
5.44,11.39866,-1.698026,7.91155,-2.91155,6472
5.46,17.43352,-1.560548,7.57415,-2.57415,6436
5.48,23.5561,-1.343286,7.236751,-2.236751,6456
5.5,9.390823,-1.083977,7.91155,-2.91155,6504
5.52,15.42568,-0.9003295,7.57415,-2.57415,6432
5.54,-4.260818,-0.8299466,8.51887,-3.51887,6448
5.56,19.27499,-0.6998707,7.30423,-2.30423,6408
5.58,-0.3413315,-0.6548835,8.24895,-3.24895,6468
5.6,5.605808,-0.5110228,7.91155,-2.91155,6412
5.62,4.848808,-0.517464,7.91155,-2.91155,6456
5.64,-14.9254,-0.4503182,8.85627,-3.85627,6432
5.66,-18.64478,-0.3904541,8.99123,-3.99123,6380
5.68,-19.6825,-0.3425451,8.99123,-3.99123,6392
5.7,-18.00347,-0.2039617,8.85627,-3.85627,6372
5.72,-19.0061,-0.06689247,8.85627,-3.85627,6372
5.74,-20.00873,0.06123414,8.85627,-3.85627,6368
5.76,-21.01136,0.1850571,8.85627,-3.85627,6360
5.78,-22.014,0.2735203,8.85627,-3.85627,6352
5.8,-23.01663,0.3565336,8.85627,-3.85627,6372
5.82,-24.01926,0.4236974,8.85627,-3.85627,6360
5.84,-23.66352,0.4716455,8.78879,-3.78879,6364
5.86,-26.00698,0.4899735,8.85627,-3.85627,6388
5.88,-25.65124,0.5229086,8.78879,-3.78879,6372
5.9,-26.63632,0.4936966,8.78879,-3.78879,6376
5.92,-30.33815,0.4987287,8.92375,-3.92375,6372
5.94,-29.99996,0.4733314,8.85627,-3.85627,6376
5.96,-32.36096,0.4752733,8.92375,-3.92375,6396
5.98,-33.38114,0.4879176,8.92375,-3.92375,6380
6,-31.68456,0.5371658,8.78879,-3.78879,6368
6.02,-35.38639,0.5794902,8.92375,-3.92375,6392
6.04,-35.04819,0.6677231,8.85627,-3.85627,6372
6.06,-34.69245,0.6855881,8.78879,-3.78879,6392
6.08,-35.67754,0.7281854,8.78879,-3.78879,6392
6.1,-39.37937,0.7106941,8.92375,-3.92375,6380
6.12,-40.39955,0.744314,8.92375,-3.92375,6388
6.14,-40.06135,0.7468277,8.85627,-3.85627,6376
6.16,-41.06398,0.7765625,8.85627,-3.85627,6380
6.18,-40.70823,0.7915786,8.78879,-3.78879,6384
6.2,-41.69332,0.8569847,8.78879,-3.78879,6400
6.22,-45.39515,0.8481524,8.92375,-3.92375,6380
6.24,-45.05695,0.8670661,8.85627,-3.85627,6396
6.26,-47.41796,0.9150066,8.92375,-3.92375,6380
6.28,-48.43813,0.9473253,8.92375,-3.92375,6400
6.3,-49.45831,1.044418,8.92375,-3.92375,6372
6.32,-50.47849,1.07207,8.92375,-3.92375,6372
6.34,-51.49866,1.130534,8.92375,-3.92375,6388
6.36,-51.16046,1.166836,8.85627,-3.85627,6380
6.38,-53.52146,1.2359,8.92375,-3.92375,6400
6.4,-53.18327,1.230708,8.85627,-3.85627,6380
6.42,-54.18589,1.227082,8.85627,-3.85627,6384
6.44,-55.18852,1.223167,8.85627,-3.85627,6368
6.46,-57.54953,1.213563,8.92375,-3.92375,6380
6.48,-58.5697,1.208025,8.92375,-3.92375,6392
6.5,-59.58988,1.205783,8.92375,-3.92375,6368
6.52,-60.61005,1.211923,8.92375,-3.92375,6364
6.54,-60.27185,1.224492,8.85627,-3.85627,6364
6.56,-62.63286,1.308154,8.92375,-3.92375,6384
6.58,-44.63583,1.307612,7.97903,-2.97903,6376
6.6,-63.06921,1.346734,8.85627,-3.85627,6428
6.62,-45.05463,1.384178,7.91155,-2.91155,6376
6.64,-45.81163,1.372848,7.91155,-2.91155,6420
6.66,-46.56863,1.411528,7.91155,-2.91155,6420
6.68,-47.32564,1.407554,7.91155,-2.91155,6420
6.7,-49.44102,1.401572,7.97903,-2.97903,6420
6.72,-48.85719,1.398723,7.91155,-2.91155,6432
6.74,-49.61419,1.394905,7.91155,-2.91155,6440
6.76,-51.72957,1.389112,7.97903,-2.97903,6420
6.78,-51.14574,1.393053,7.91155,-2.91155,6436
6.8,-53.26112,1.383404,7.97903,-2.97903,6444
6.82,-32.30171,1.378317,6.89935,-1.89935,6436
6.84,-54.5295,1.372557,7.97903,-2.97903,6488
6.86,-55.30405,1.36954,7.97903,-2.97903,6432
6.88,-56.07859,1.332253,7.97903,-2.97903,6440
6.9,-56.85314,1.36889,7.97903,-2.97903,6436
6.92,-54.91095,1.364931,7.84407,-2.84407,6428
6.94,-57.00877,1.360943,7.91155,-2.91155,6440
6.96,-57.76578,1.354925,7.91155,-2.91155,6444
6.98,-57.16441,1.352895,7.84407,-2.84407,6432
7,-60.62061,1.365461,7.97903,-2.97903,6448
7.02,-61.39516,1.356578,7.97903,-2.97903,6436
7.04,-60.81133,1.36021,7.91155,-2.91155,6412
7.06,-61.56834,1.371833,7.91155,-2.91155,6428
7.08,-62.32534,1.368853,7.91155,-2.91155,6432
7.1,-63.08234,1.370526,7.91155,-2.91155,6420
7.12,-63.83934,1.356932,7.91155,-2.91155,6416
7.14,-64.59634,1.360921,7.91155,-2.91155,6448
7.16,-65.35335,1.352073,7.91155,-2.91155,6420
7.18,-67.46873,1.355864,7.97903,-2.97903,6424
7.2,-66.8849,1.388724,7.91155,-2.91155,6424
7.22,-69.00027,1.471466,7.97903,-2.97903,6440
7.24,-68.41645,1.524177,7.91155,-2.91155,6424
7.26,-69.17345,1.577373,7.91155,-2.91155,6444
7.28,-69.93046,1.66655,7.91155,-2.91155,6424
7.3,-70.68746,1.740533,7.91155,-2.91155,6420
7.32,-71.44447,1.798573,7.91155,-2.91155,6416
7.34,-72.20146,1.811804,7.91155,-2.91155,6428
7.36,-72.95847,1.852458,7.91155,-2.91155,6420
7.38,-73.71547,1.874215,7.91155,-2.91155,6424
7.4,-74.47247,1.886901,7.91155,-2.91155,6424
7.42,-83.37971,1.879714,8.31643,-3.31643,6432
7.44,-81.52525,1.871418,8.181471,-3.181471,6416
7.46,-83.71079,1.862981,8.24895,-3.24895,6416
7.48,-84.55552,1.934775,8.24895,-3.24895,6416
7.5,-85.40025,2.02348,8.24895,-3.24895,6400
7.52,-87.60334,2.115024,8.31643,-3.31643,6404
7.54,-87.10725,2.200397,8.24895,-3.24895,6416
7.56,-86.59361,2.212922,8.181471,-3.181471,6412
7.58,-87.4208,2.296176,8.181471,-3.181471,6412
7.6,-70.58913,2.306366,7.30423,-2.30423,6404
7.62,-95.63893,2.362395,8.51887,-3.51887,6464
7.64,-95.19546,2.321019,8.45139,-3.45139,6376
7.66,-97.4512,2.298455,8.51887,-3.51887,6404
7.68,-99.72448,2.328291,8.58635,-3.58635,6400
7.7,-80.28134,2.378973,7.57415,-2.57415,6384
7.72,-83.66737,2.449032,7.70911,-2.70911,6436
7.74,-83.01336,2.488002,7.64163,-2.64163,6448
7.76,-85.05856,2.450867,7.70911,-2.70911,6440
7.78,-83.04617,2.469275,7.57415,-2.57415,6440
7.8,-85.07383,2.444104,7.64163,-2.64163,6436
7.82,-85.76065,2.43944,7.64163,-2.64163,6440
7.84,-85.0891,2.431802,7.57415,-2.57415,6432
7.86,-88.47513,2.418684,7.70911,-2.70911,6468
7.88,-87.82112,2.424018,7.64163,-2.64163,6448
7.9,-88.50795,2.426975,7.64163,-2.64163,6452
7.92,-89.19478,2.421922,7.64163,-2.64163,6460
7.94,-88.52322,2.423764,7.57415,-2.57415,6436
7.96,-90.55088,2.417098,7.64163,-2.64163,6448
7.98,-91.2377,2.424845,7.64163,-2.64163,6464
8,-91.92453,2.426038,7.64163,-2.64163,6436
8.02,-92.61135,2.434613,7.64163,-2.64163,6440
8.04,-91.9398,2.440993,7.57415,-2.57415,6436
8.06,-93.96745,2.433638,7.64163,-2.64163,6448
8.08,-93.29591,2.432016,7.57415,-2.57415,6460
8.1,-92.60682,2.434846,7.50667,-2.50667,6448
8.12,-95.9753,2.441506,7.64163,-2.64163,6452
8.14,-95.30374,2.442767,7.57415,-2.57415,6436
8.16,-98.68977,2.447527,7.70911,-2.70911,6440
8.18,-98.03577,2.456815,7.64163,-2.64163,6428
8.2,-116.3814,2.454428,8.51887,-3.51887,6440
8.22,-99.6375,2.453442,7.64163,-2.64163,6380
8.24,-117.9832,2.480613,8.51887,-3.51887,6428
8.26,-99.88084,2.626261,7.57415,-2.57415,6380
8.28,-100.5501,2.655897,7.57415,-2.57415,6432
8.3,-101.2194,2.834502,7.57415,-2.57415,6428
8.32,-101.8887,2.803628,7.57415,-2.57415,6424
8.34,-103.9163,2.872148,7.64163,-2.64163,6432
8.36,-103.2448,2.808638,7.57415,-2.57415,6440
8.38,-105.2724,2.851637,7.64163,-2.64163,6448
8.4,-105.9593,2.845696,7.64163,-2.64163,6448
8.42,-106.6461,2.845101,7.64163,-2.64163,6436
8.44,-107.3329,2.848924,7.64163,-2.64163,6436
8.46,-108.0197,2.851993,7.64163,-2.64163,6436
8.48,-108.7066,2.843734,7.64163,-2.64163,6440
8.5,-108.035,2.851342,7.57415,-2.57415,6448
8.52,-110.0627,2.892005,7.64163,-2.64163,6464
8.54,-110.7495,2.946368,7.64163,-2.64163,6456
8.56,-111.4363,2.946887,7.64163,-2.64163,6452
8.58,-112.1231,2.990648,7.64163,-2.64163,6464
8.6,-111.4516,2.983327,7.57415,-2.57415,6440
8.62,-112.1209,2.998637,7.57415,-2.57415,6452
8.64,-112.7901,2.998207,7.57415,-2.57415,6436
8.66,-113.4594,3.056334,7.57415,-2.57415,6428
8.68,-114.1287,3.057557,7.57415,-2.57415,6432
8.7,-116.1564,3.075968,7.64163,-2.64163,6444
8.72,-118.2016,3.057602,7.70911,-2.70911,6444
8.74,-116.1892,3.072803,7.57415,-2.57415,6436
8.76,-118.2168,3.126788,7.64163,-2.64163,6440
8.78,-117.5453,3.164883,7.57415,-2.57415,6440
8.8,-118.2146,3.221171,7.57415,-2.57415,6444
8.82,-120.2422,3.249699,7.64163,-2.64163,6440
8.84,-119.5707,3.287632,7.57415,-2.57415,6444
8.86,-118.8816,3.317944,7.50667,-2.50667,6444
8.88,-122.2501,3.324479,7.64163,-2.64163,6440
8.9,-121.5785,3.330039,7.57415,-2.57415,6448
8.92,-123.6062,3.343108,7.64163,-2.64163,6448
8.94,-121.5763,3.361416,7.50667,-2.50667,6440
8.96,-124.9447,3.365872,7.64163,-2.64163,6452
8.98,-124.2732,3.389649,7.57415,-2.57415,6444
9,-124.9425,3.375184,7.57415,-2.57415,6444
9.02,-126.9701,3.374652,7.64163,-2.64163,6440
9.04,-127.6569,3.378402,7.64163,-2.64163,6444
9.06,-126.9854,3.382607,7.57415,-2.57415,6436
9.08,-129.013,3.389081,7.64163,-2.64163,6440
