Tiempo,ControlPWM,Plataforma,Posicion,Error,TiempoTranscurrido
1.36,25.81181,-0.243966,-5.92185,0.9218502,7244
1.38,27.70119,-0.2897931,-5.989328,0.9893284,7252
1.4,27.70119,-0.2743306,-5.989328,0.9893284,7280
1.42,27.70119,-0.281333,-5.989328,0.9893284,7248
1.44,27.70119,-0.2811996,-5.989328,0.9893284,7232
1.46,25.81181,-0.2720507,-5.92185,0.9218502,7252
1.48,25.81181,-0.2804541,-5.92185,0.9218502,7252
1.5,-0.6403885,-0.2692499,-4.977129,-0.02287102,7252
1.52,25.81181,-0.2829685,-5.92185,0.9218502,7204
1.54,-0.6403885,-0.2750647,-4.977129,-0.02287102,7280
1.56,27.70119,-0.238248,-5.989328,0.9893284,7188
1.58,27.70119,-0.2306172,-5.989328,0.9893284,7272
1.6,25.81181,-0.2379722,-5.92185,0.9218502,7228
1.62,27.70119,-0.1906826,-5.989328,0.9893284,7252
1.64,25.81181,-0.2457268,-5.92185,0.9218502,7248
1.66,-0.6403885,-0.2031388,-4.977129,-0.02287102,7264
1.68,27.70119,-0.2322308,-5.989328,0.9893284,7200
1.7,1.249054,-0.2020471,-5.044609,0.04460907,7248
1.72,27.70119,-0.1709186,-5.989328,0.9893284,7208
1.74,27.70119,-0.2357582,-5.989328,0.9893284,7244
1.76,25.81181,-0.1569611,-5.92185,0.9218502,7256
1.78,27.70119,-0.2560591,-5.989328,0.9893284,7268
1.8,25.81181,-0.2732746,-5.92185,0.9218502,7268
1.82,25.81181,-0.3288162,-5.92185,0.9218502,7264
1.84,25.81181,-0.3731861,-5.92185,0.9218502,7252
1.86,29.59064,-0.3651584,-6.056808,1.056808,7248
1.88,25.81181,-0.3545614,-5.92185,0.9218502,7260
1.9,27.70119,-0.3490202,-5.989328,0.9893284,7252
1.92,27.70119,-0.3343264,-5.989328,0.9893284,7256
1.94,25.81181,-0.3346613,-5.92185,0.9218502,7244
1.96,27.70119,-0.327782,-5.989328,0.9893284,7264
1.98,27.70119,-0.3348081,-5.989328,0.9893284,7256
2,307.7012,-0.3351554,-5.989328,10.98933,7268
2.02,305.8118,-0.3374733,-5.92185,10.92185,7252
2.04,279.3596,-0.3373505,-4.977129,9.977129,7276
2.06,307.7012,-0.4221125,-5.989328,10.98933,7196
2.08,307.7012,-1.170819,-5.989328,10.98933,7256
2.1,260.4652,-2.668708,-4.30233,9.30233,7252
2.12,296.3646,-4.310227,-5.58445,10.58445,7160
2.14,294.4752,-5.886207,-5.51697,10.51697,7212
2.16,298.254,-7.422646,-5.65193,10.65193,7248
2.18,305.8118,-8.293642,-5.92185,10.92185,7240
2.2,279.3596,-9.010771,-4.977129,9.977129,7256
2.22,298.254,-9.515121,-5.65193,10.65193,7208
2.24,279.3596,-10.10671,-4.977129,9.977129,7228
2.26,262.3547,-10.69098,-4.36981,9.36981,7192
2.28,254.7969,-10.28158,-4.09989,9.09989,7164
2.3,252.9075,-10.08886,-4.03241,9.03241,7156
2.32,245.3497,-9.923555,-3.762489,8.762489,7144
2.34,209.4503,-9.692874,-2.48037,7.48037,7120
2.36,207.5609,-9.52096,-2.412889,7.412889,7040
2.38,205.6715,-9.115688,-2.345409,7.345409,7036
2.4,179.2193,-8.540879,-1.40069,6.40069,7052
2.42,188.6665,-8.080558,-1.738089,6.738089,7004
2.44,162.2143,-7.72869,-0.7933693,5.793369,7004
2.46,152.7672,-7.515047,-0.4559698,5.45597,6952
2.48,124.4255,-7.202838,0.5562305,4.443769,6932
2.5,105.5311,-6.906678,1.23103,3.76897,6868
2.52,114.9784,-6.647961,0.89363,4.10637,6840
2.54,96.08394,-5.978992,1.568431,3.431569,6868
2.56,79.07898,-5.492253,2.175751,2.824249,6800
2.58,20.50634,-4.82726,4.267631,0.7323694,6760
2.6,39.40074,-4.280987,3.592831,1.407169,6644
2.62,22.39579,-4.028056,4.20015,0.7998495,6676
2.64,-26.72964,-3.102666,5.95463,-0.9546299,6664
2.66,-45.62403,-2.505529,6.62943,-1.62943,6564
2.68,-62.62902,-1.860492,7.236751,-2.236751,6508
2.7,-45.62403,-1.172009,6.62943,-1.62943,6484
2.72,-100.4178,-0.4222144,8.58635,-3.58635,6520
2.74,-117.4228,0.2737694,9.19367,-4.19367,6420
2.76,-136.3172,0.8506569,9.86847,-4.86847,6372
2.78,-162.7693,1.548488,10.81319,-5.81319,6332
2.8,-164.6588,2.236945,10.88067,-5.880671,6276
2.82,-153.3221,2.803741,10.47579,-5.47579,6252
2.84,-181.6637,3.438396,11.48799,-6.48799,6280
2.86,-215.6736,3.783647,12.70263,-7.70263,6220
2.88,-187.332,4.307811,11.69043,-6.69043,6136
2.9,-196.7792,4.791333,12.02783,-7.02783,6204
2.92,-244.0153,5.207924,13.71483,-8.71483,6176
2.94,-225.1208,5.404602,13.04003,-8.04003,6064
2.96,-232.6786,5.683302,13.30995,-8.30995,6108
2.98,-223.2314,6.158328,12.97255,-7.97255,6104
3,-223.2314,6.373853,12.97255,-7.97255,6116
3.02,-215.6736,6.632617,12.70263,-7.70263,6120
3.04,-213.7842,6.734201,12.63515,-7.63515,6136
3.06,-225.1208,6.70628,13.04003,-8.04003,6148
3.08,-225.1208,6.692409,13.04003,-8.04003,6112
3.1,-232.6786,6.614592,13.30995,-8.30995,6112
3.12,-242.1258,6.623403,13.64735,-8.64735,6108
3.14,-225.1208,6.617311,13.04003,-8.04003,6080
3.16,-232.6786,6.679275,13.30995,-8.30995,6124
3.18,-240.2364,6.704138,13.57987,-8.57987,6100
3.2,-225.1208,6.748504,13.04003,-8.04003,6104
3.22,-232.6786,6.753778,13.30995,-8.30995,6116
3.24,-215.6736,6.769396,12.70263,-7.70263,6116
3.26,-204.337,6.732114,12.29775,-7.29775,6144
3.28,-187.332,6.843971,11.69043,-6.69043,6168
3.3,-206.2265,6.866096,12.36523,-7.365231,6212
3.32,-196.7792,6.785185,12.02783,-7.02783,6152
3.34,-153.3221,6.736355,10.47579,-5.47579,6192
3.36,-141.9855,6.5966,10.07091,-5.07091,6288
3.38,-170.3271,6.449099,11.08311,-6.083111,6300
3.4,-134.4277,6.136809,9.80099,-4.80099,6244
3.42,-124.9805,5.77352,9.463591,-4.463591,6312
3.44,-124.9805,5.425417,9.463591,-4.463591,6324
3.46,-89.08118,5.225246,8.181471,-3.181471,6328
3.48,-92.86005,5.012578,8.31643,-3.31643,6400
3.5,-89.08118,4.62036,8.181471,-3.181471,6400
3.52,-53.1818,4.248851,6.89935,-1.89935,6404
3.54,-30.50852,3.665798,6.08959,-1.08959,6480
3.56,-26.72964,3.336694,5.95463,-0.9546299,6544
3.58,-24.84022,2.835634,5.887151,-0.8871508,6532
3.6,-24.84022,2.200766,5.887151,-0.8871508,6540
3.62,-15.39301,1.88175,5.54975,-0.5497503,6552
3.64,-17.28245,1.497834,5.61723,-0.6172304,6552
3.66,20.50634,1.200341,4.267631,0.7323694,6568
3.68,29.95356,0.8642772,3.93023,1.06977,6648
3.7,29.95356,0.6447402,3.93023,1.06977,6668
3.72,41.29018,0.3314615,3.525351,1.474649,6652
3.74,48.84795,0.1535165,3.25543,1.74457,6676
3.76,65.85291,-0.06438945,2.64811,2.35189,6700
3.78,75.30013,-0.3651932,2.31071,2.68929,6748
3.8,82.85786,-0.748345,2.040791,2.959209,6760
3.82,105.5311,-1.061336,1.23103,3.76897,6788
3.84,97.97337,-1.367331,1.500951,3.499049,6824
3.86,114.9784,-1.701233,0.89363,4.10637,6812
3.88,96.08394,-2.137744,1.568431,3.431569,6848
3.9,124.4255,-2.482431,0.5562305,4.443769,6804
3.92,114.9784,-2.834607,0.89363,4.10637,6856
3.94,116.8678,-3.023265,0.8261509,4.173849,6836
3.96,116.8678,-3.182532,0.8261509,4.173849,6844
3.98,113.0889,-3.412007,0.9611101,4.03889,6828
4,124.4255,-3.39914,0.5562305,4.443769,6832
4.02,124.4255,-3.426277,0.5562305,4.443769,6852
4.04,96.08394,-3.457534,1.568431,3.431569,6848
4.06,105.5311,-3.48214,1.23103,3.76897,6812
4.08,105.5311,-3.567884,1.23103,3.76897,6816
4.1,113.0889,-3.478256,0.9611101,4.03889,6804
4.12,86.63675,-3.454347,1.90583,3.09417,6844
4.14,96.08394,-3.506072,1.568431,3.431569,6776
4.16,94.19452,-3.442983,1.63591,3.36409,6796
4.18,105.5311,-3.405687,1.23103,3.76897,6828
4.2,77.18954,-3.250444,2.243231,2.756769,6772
4.22,86.63675,-3.208828,1.90583,3.09417,6768
4.24,97.97337,-3.178037,1.500951,3.499049,6764
4.26,67.74236,-3.062517,2.58063,2.41937,6796
4.28,77.18954,-3.02906,2.243231,2.756769,6740
4.3,77.18954,-3.085012,2.243231,2.756769,6744
4.32,60.18458,-2.963432,2.850551,2.149449,6756
4.34,58.29514,-2.869212,2.918031,2.081969,6716
4.36,67.74236,-2.763983,2.58063,2.41937,6740
4.38,75.30013,-2.542686,2.31071,2.68929,6744
4.4,48.84795,-2.403217,3.25543,1.74457,6760
4.42,46.95851,-2.362865,3.32291,1.67709,6716
4.44,58.29514,-2.395534,2.918031,2.081969,6732
4.46,58.29514,-2.282752,2.918031,2.081969,6712
4.48,29.95356,-2.13293,3.93023,1.06977,6716
4.5,69.63179,-2.11668,2.51315,2.48685,6684
4.52,41.29018,-2.065971,3.525351,1.474649,6756
4.54,79.07898,-1.96568,2.175751,2.824249,6680
4.56,48.84795,-2.015657,3.25543,1.74457,6748
4.58,48.84795,-1.984563,3.25543,1.74457,6704
4.6,48.84795,-1.996441,3.25543,1.74457,6700
4.62,48.84795,-2.040808,3.25543,1.74457,6700
4.64,56.4057,-2.007598,2.985511,2.014489,6684
4.66,56.4057,-1.942828,2.985511,2.014489,6720
4.68,60.18458,-1.959057,2.850551,2.149449,6712
4.7,58.29514,-1.917247,2.918031,2.081969,6732
4.72,56.4057,-1.943464,2.985511,2.014489,6724
4.74,58.29514,-1.916574,2.918031,2.081969,6712
4.76,60.18458,-1.945242,2.850551,2.149449,6748
4.78,60.18458,-1.931054,2.850551,2.149449,6740
4.8,56.4057,-1.939258,2.985511,2.014489,6720
4.82,60.18458,-1.940223,2.850551,2.149449,6724
4.84,60.18458,-1.940363,2.850551,2.149449,6728
4.86,58.29514,-1.943381,2.918031,2.081969,6708
4.88,60.18458,-1.948017,2.850551,2.149449,6748
4.9,58.29514,-1.951154,2.918031,2.081969,6744
4.92,58.29514,-1.941213,2.918031,2.081969,6736
4.94,58.29514,-1.949559,2.918031,2.081969,6740
4.96,60.18458,-1.952927,2.850551,2.149449,6716
4.98,58.29514,-1.960354,2.918031,2.081969,6724
5,58.29514,-1.951395,2.918031,2.081969,6728
5.02,58.29514,-1.952549,2.918031,2.081969,6724
5.04,60.18458,-1.951966,2.850551,2.149449,6712
5.06,58.29514,-1.954536,2.918031,2.081969,6720
5.08,60.18458,-1.965517,2.850551,2.149449,6728
5.1,60.18458,-1.970569,2.850551,2.149449,6728
5.12,58.29514,-1.968917,2.918031,2.081969,6712
5.14,60.18458,-1.974205,2.850551,2.149449,6732
5.16,60.18458,-1.97437,2.850551,2.149449,6736
5.18,58.29514,-1.968618,2.918031,2.081969,6712
5.2,60.18458,-1.975697,2.850551,2.149449,6724
5.22,60.18458,-1.980033,2.850551,2.149449,6724
5.24,56.4057,-1.990685,2.985511,2.014489,6712
5.26,60.18458,-2.00238,2.850551,2.149449,6728
5.28,56.4057,-2.005067,2.985511,2.014489,6720
5.3,58.29514,-2.005307,2.918031,2.081969,6716
5.32,62.07402,-2.00317,2.783071,2.216929,6728
5.34,60.18458,-2.004267,2.850551,2.149449,6728
5.36,58.29514,-2.003997,2.918031,2.081969,6724
5.38,60.18458,-2.003613,2.850551,2.149449,6732
5.4,60.18458,-1.996842,2.850551,2.149449,6728
5.42,60.18458,-1.99882,2.850551,2.149449,6708
5.44,58.29514,-2.006895,2.918031,2.081969,6716
5.46,58.29514,-2.004805,2.918031,2.081969,6732
5.48,56.4057,-1.996836,2.985511,2.014489,6716
5.5,58.29514,-1.996989,2.918031,2.081969,6728
5.52,60.18458,-1.999344,2.850551,2.149449,6724
5.54,58.29514,-2.003223,2.918031,2.081969,6724
5.56,60.18458,-2.021998,2.850551,2.149449,6720
5.58,58.29514,-2.020769,2.918031,2.081969,6720
5.6,60.18458,-2.020343,2.850551,2.149449,6728
5.62,58.29514,-2.020891,2.918031,2.081969,6736
5.64,60.18458,-2.015647,2.850551,2.149449,6724
5.66,56.4057,-2.009955,2.985511,2.014489,6724
5.68,58.29514,-2.008181,2.918031,2.081969,6724
5.7,58.29514,-2.015821,2.918031,2.081969,6724
5.72,58.29514,-2.027754,2.918031,2.081969,6712
5.74,60.18458,-2.012188,2.850551,2.149449,6712
5.76,60.18458,-2.00068,2.850551,2.149449,6740
5.78,60.18458,-2.002687,2.850551,2.149449,6716
5.8,58.29514,-2.000197,2.918031,2.081969,6708
5.82,58.29514,-2.000459,2.918031,2.081969,6740
5.84,58.29514,-2.000078,2.918031,2.081969,6716
5.86,58.29514,-2.000784,2.918031,2.081969,6708
5.88,58.29514,-2.00511,2.918031,2.081969,6716
5.9,56.4057,-2.0129,2.985511,2.014489,6724
5.92,60.18458,-1.998199,2.850551,2.149449,6724
5.94,60.18458,-1.992459,2.850551,2.149449,6724
5.96,60.18458,-2.007821,2.850551,2.149449,6712
5.98,56.4057,-2.006881,2.985511,2.014489,6712
6,58.29514,-1.998506,2.918031,2.081969,6720
6.02,60.18458,-2.001519,2.850551,2.149449,6724
6.04,60.18458,-1.997029,2.850551,2.149449,6736
6.06,58.29514,-2.0026,2.918031,2.081969,6716
6.08,58.29514,-2.00877,2.918031,2.081969,6724
6.1,58.29514,-2.001975,2.918031,2.081969,6712
6.12,60.18458,-2.006674,2.850551,2.149449,6716
6.14,58.29514,-2.004093,2.918031,2.081969,6752
6.16,60.18458,-2.002448,2.850551,2.149449,6728
6.18,58.29514,-2.003689,2.918031,2.081969,6740
6.2,58.29514,-2.005647,2.918031,2.081969,6740
6.22,60.18458,-2.006209,2.850551,2.149449,6716
6.24,60.18458,-2.003631,2.850551,2.149449,6720
6.26,60.18458,-2.017248,2.850551,2.149449,6720
6.28,60.18458,-2.01091,2.850551,2.149449,6724
6.3,56.4057,-2.001375,2.985511,2.014489,6732
6.32,58.29514,-2.000265,2.918031,2.081969,6728
6.34,58.29514,-2.002368,2.918031,2.081969,6736
6.36,58.29514,-2.005919,2.918031,2.081969,6720
6.38,60.18458,-2.008178,2.850551,2.149449,6716
6.4,60.18458,-2.012471,2.850551,2.149449,6728
6.42,60.18458,-2.010805,2.850551,2.149449,6732
6.44,58.29514,-1.999801,2.918031,2.081969,6720
6.46,58.29514,-2.001153,2.918031,2.081969,6744
6.48,56.4057,-2.002075,2.985511,2.014489,6708
6.5,56.4057,-1.989568,2.985511,2.014489,6720
6.52,58.29514,-1.991243,2.918031,2.081969,6716
6.54,60.18458,-1.992358,2.850551,2.149449,6716
6.56,58.29514,-1.989549,2.918031,2.081969,6720
6.58,60.18458,-1.99392,2.850551,2.149449,6740
6.6,60.18458,-2.004693,2.850551,2.149449,6740
6.62,60.18458,-2.016984,2.850551,2.149449,6736
6.64,60.18458,-2.008386,2.850551,2.149449,6712
6.66,58.29514,-2.007578,2.918031,2.081969,6724
6.68,58.29514,-2.016989,2.918031,2.081969,6728
6.7,56.4057,-2.021729,2.985511,2.014489,6720
6.72,56.4057,-2.02346,2.985511,2.014489,6732
6.74,58.29514,-2.019106,2.918031,2.081969,6732
6.76,60.18458,-2.02347,2.850551,2.149449,6728
6.78,58.29514,-2.019778,2.918031,2.081969,6720
6.8,56.4057,-2.017159,2.985511,2.014489,6736
6.82,60.18458,-2.015043,2.850551,2.149449,6736
6.84,56.4057,-2.005559,2.985511,2.014489,6724
6.86,60.18458,-2.007971,2.850551,2.149449,6716
6.88,62.07402,-2.007315,2.783071,2.216929,6724
6.9,60.18458,-2.002704,2.850551,2.149449,6728
6.92,60.18458,-1.99629,2.850551,2.149449,6724
6.94,60.18458,-1.996758,2.850551,2.149449,6716
6.96,58.29514,-2.003382,2.918031,2.081969,6712
6.98,60.18458,-1.998451,2.850551,2.149449,6716
7,58.29514,-1.997735,2.918031,2.081969,6728
7.02,58.29514,-1.989795,2.918031,2.081969,6732
7.04,60.18458,-1.997855,2.850551,2.149449,6716
7.06,58.29514,-1.997586,2.918031,2.081969,6716
7.08,58.29514,-2.005601,2.918031,2.081969,6728
7.1,56.4057,-2.007814,2.985511,2.014489,6716
7.12,58.29514,-2.004807,2.918031,2.081969,6720
7.14,58.29514,-2.009518,2.918031,2.081969,6720
7.16,58.29514,-2.020653,2.918031,2.081969,6708
7.18,58.29514,-2.007806,2.918031,2.081969,6708
7.2,60.18458,-2.001891,2.850551,2.149449,6716
7.22,58.29514,-2.009094,2.918031,2.081969,6724
7.24,58.29514,-2.009608,2.918031,2.081969,6716
7.26,58.29514,-2.014634,2.918031,2.081969,6708
7.28,58.29514,-2.010959,2.918031,2.081969,6716
7.3,60.18458,-2.008529,2.850551,2.149449,6708
7.32,58.29514,-2.012102,2.918031,2.081969,6728
7.34,58.29514,-2.016418,2.918031,2.081969,6732
7.36,58.29514,-2.019964,2.918031,2.081969,6708
7.38,58.29514,-2.020446,2.918031,2.081969,6708
7.4,58.29514,-2.020486,2.918031,2.081969,6708
7.42,60.18458,-2.01918,2.850551,2.149449,6712
7.44,58.29514,-2.017925,2.918031,2.081969,6724
7.46,56.4057,-2.011119,2.985511,2.014489,6728
7.48,60.18458,-2.012597,2.850551,2.149449,6724
7.5,58.29514,-2.013969,2.918031,2.081969,6716
7.52,58.29514,-2.006602,2.918031,2.081969,6724
7.54,60.18458,-1.999771,2.850551,2.149449,6712
7.56,60.18458,-2.000386,2.850551,2.149449,6724
7.58,60.18458,-2.00424,2.850551,2.149449,6716
7.6,60.18458,-2.003064,2.850551,2.149449,6712
7.62,60.18458,-2.008815,2.850551,2.149449,6704
7.64,58.29514,-2.014216,2.918031,2.081969,6716
7.66,56.4057,-2.0162,2.985511,2.014489,6740
7.68,60.18458,-2.010657,2.850551,2.149449,6720
7.7,58.29514,-2.001116,2.918031,2.081969,6728
7.72,60.18458,-1.991968,2.850551,2.149449,6724
7.74,60.18458,-1.993348,2.850551,2.149449,6720
7.76,60.18458,-1.994744,2.850551,2.149449,6712
7.78,58.29514,-1.997098,2.918031,2.081969,6712
7.8,60.18458,-1.989348,2.850551,2.149449,6728
