Tiempo,ControlPWM,Plataforma,Posicion,Error,TiempoTranscurrido
4.08,143.3199,-4.953001,-0.1185694,5.118569,6872
4.1,162.2143,-4.97226,-0.7933693,5.793369,6896
4.12,135.7622,-4.923868,0.15135,4.84865,6936
4.14,143.3199,-4.96996,-0.1185694,5.118569,6880
4.16,124.4255,-4.993925,0.5562305,4.443769,6896
4.18,105.5311,-4.908256,1.23103,3.76897,6864
4.2,116.8678,-4.795,0.8261509,4.173849,6820
4.22,97.97337,-4.570004,1.500951,3.499049,6832
4.24,77.18954,-4.524938,2.243231,2.756769,6804
4.26,96.08394,-4.488469,1.568431,3.431569,6760
4.28,86.63675,-4.306861,1.90583,3.09417,6812
4.3,69.63179,-3.929773,2.51315,2.48685,6784
4.32,48.84795,-3.709481,3.25543,1.74457,6748
4.34,69.63179,-3.427446,2.51315,2.48685,6700
4.36,50.7374,-3.152901,3.18795,1.81205,6736
4.38,39.40074,-2.95025,3.592831,1.407169,6716
4.4,18.6169,-2.74415,4.335111,0.6648893,6676
4.42,39.40074,-2.637686,3.592831,1.407169,6644
4.44,22.39579,-2.326411,4.20015,0.7998495,6684
4.46,-0.2774963,-2.055529,5.009911,-0.009910583,6644
4.48,11.05916,-1.805828,4.60503,0.3949699,6616
4.5,-7.835239,-1.524775,5.27983,-0.27983,6640
4.52,11.05916,-1.197005,4.60503,0.3949699,6604
4.54,-17.28245,-0.9554926,5.61723,-0.6172304,6636
4.56,-5.945797,-0.6472424,5.21235,-0.2123499,6568
4.58,-24.84022,-0.4836472,5.887151,-0.8871508,6588
4.6,-24.84022,-0.2086471,5.887151,-0.8871508,6560
4.62,-17.28245,-0.1348916,5.61723,-0.6172304,6536
4.64,-7.835239,0.007804405,5.27983,-0.27983,6572
4.66,-7.835239,0.09850144,5.27983,-0.27983,6592
4.68,-5.945797,0.1511921,5.21235,-0.2123499,6576
4.7,-7.835239,0.1666194,5.27983,-0.27983,6588
4.72,-5.945797,0.1302804,5.21235,-0.2123499,6584
4.74,-7.835239,0.1109029,5.27983,-0.27983,6608
4.76,-7.835239,0.1045059,5.27983,-0.27983,6604
4.78,-7.835239,0.08236732,5.27983,-0.27983,6580
4.8,-7.835239,0.08529195,5.27983,-0.27983,6568
4.82,-7.835239,0.08372623,5.27983,-0.27983,6596
4.84,-5.945797,0.09030801,5.21235,-0.2123499,6592
4.86,-5.945797,0.09324319,5.21235,-0.2123499,6608
4.88,-5.945797,0.08950337,5.21235,-0.2123499,6584
4.9,-5.945797,0.07574983,5.21235,-0.2123499,6580
4.92,-9.724682,0.0709677,5.34731,-0.3473101,6572
4.94,-5.945797,0.06110211,5.21235,-0.2123499,6604
4.96,-7.835239,0.04707479,5.27983,-0.27983,6596
4.98,-7.835239,0.03810902,5.27983,-0.27983,6576
5,-7.835239,0.04066961,5.27983,-0.27983,6580
5.02,-7.835239,0.03810908,5.27983,-0.27983,6448
5.04,-7.835239,0.04534748,5.27983,-0.27983,6608
5.06,-5.945797,0.05005916,5.21235,-0.2123499,6608
5.08,-7.835239,0.04617951,5.27983,-0.27983,6624
5.1,-7.835239,0.04170833,5.27983,-0.27983,6596
5.12,-7.835239,0.05217838,5.27983,-0.27983,6600
5.14,-7.835239,0.05048553,5.27983,-0.27983,6588
5.16,-9.724682,0.04777173,5.34731,-0.3473101,6604
5.18,-7.835239,0.0440522,5.27983,-0.27983,6616
5.2,-7.835239,0.05114794,5.27983,-0.27983,6612
5.22,-7.835239,0.04544789,5.27983,-0.27983,6588
5.24,-7.835239,0.04281019,5.27983,-0.27983,6592
5.26,-7.835239,0.04149108,5.27983,-0.27983,6588
5.28,-7.835239,0.04176916,5.27983,-0.27983,6596
5.3,-7.835239,0.04262296,5.27983,-0.27983,6604
5.32,-7.835239,0.04634849,5.27983,-0.27983,6588
5.34,-7.835239,0.04395683,5.27983,-0.27983,6592
5.36,-5.945797,0.03876612,5.21235,-0.2123499,6588
5.38,-7.835239,0.03806601,5.27983,-0.27983,6612
5.4,-5.945797,0.03946475,5.21235,-0.2123499,6612
5.42,-7.835239,0.04013793,5.27983,-0.27983,6588
5.44,-7.835239,0.04488312,5.27983,-0.27983,6604
5.46,-5.945797,0.04898591,5.21235,-0.2123499,6588
5.48,-7.835239,0.04055152,5.27983,-0.27983,6600
5.5,-5.945797,0.04058591,5.21235,-0.2123499,6588
5.52,-7.835239,0.03735987,5.27983,-0.27983,6600
5.54,-7.835239,0.04142289,5.27983,-0.27983,6592
5.56,-5.945797,0.04579533,5.21235,-0.2123499,6584
5.58,-7.835239,0.03070246,5.27983,-0.27983,6620
5.6,-7.835239,0.03673018,5.27983,-0.27983,6584
5.62,-5.945797,0.03700346,5.21235,-0.2123499,6584
5.64,-7.835239,0.03640029,5.27983,-0.27983,6596
5.66,-7.835239,0.04404614,5.27983,-0.27983,6612
5.68,-5.945797,0.04234589,5.21235,-0.2123499,6604
5.7,-5.945797,0.02815332,5.21235,-0.2123499,6604
5.72,-7.835239,0.0299614,5.27983,-0.27983,6568
5.74,-7.835239,0.02980918,5.27983,-0.27983,6584
5.76,-7.835239,0.0329782,5.27983,-0.27983,6596
5.78,-7.835239,0.02974116,5.27983,-0.27983,6584
5.8,-7.835239,0.02731585,5.27983,-0.27983,6596
5.82,-5.945797,0.02294536,5.21235,-0.2123499,6584
5.84,-7.835239,0.01190523,5.27983,-0.27983,6584
5.86,-7.835239,0.01105432,5.27983,-0.27983,6588
5.88,-5.945797,0.01550874,5.21235,-0.2123499,6588
5.9,-5.945797,0.0182315,5.21235,-0.2123499,6472
5.92,-5.945797,0.02744182,5.21235,-0.2123499,6460
5.94,-7.835239,0.0295829,5.27983,-0.27983,6596
5.96,-7.835239,0.02010651,5.27983,-0.27983,6588
5.98,-5.945797,0.01863843,5.21235,-0.2123499,6568
6,-7.835239,0.02168126,5.27983,-0.27983,6600
6.02,-7.835239,0.02448307,5.27983,-0.27983,6592
6.04,-7.835239,0.02680634,5.27983,-0.27983,6600
6.06,-7.835239,0.02190745,5.27983,-0.27983,6592
6.08,-7.835239,0.01617198,5.27983,-0.27983,6576
6.1,-7.835239,0.01262236,5.27983,-0.27983,6580
6.12,-5.945797,0.02226051,5.21235,-0.2123499,6588
6.14,-7.835239,0.02125002,5.27983,-0.27983,6596
6.16,-7.835239,0.01586249,5.27983,-0.27983,6600
6.18,-7.835239,0.01679521,5.27983,-0.27983,6580
6.2,-7.835239,0.02531911,5.27983,-0.27983,6604
6.22,-5.945797,0.0199944,5.21235,-0.2123499,6596
6.24,-7.835239,0.03784488,5.27983,-0.27983,6608
6.26,-7.835239,0.01546761,5.27983,-0.27983,6600
6.28,-7.835239,0.03162759,5.27983,-0.27983,6576
6.3,-9.724682,0.02260961,5.34731,-0.3473101,6580
6.32,-7.835239,0.01340063,5.27983,-0.27983,6604
6.34,-7.835239,0.01296758,5.27983,-0.27983,6612
6.36,-7.835239,-0.0005516708,5.27983,-0.27983,6600
6.38,-7.835239,0.007915378,5.27983,-0.27983,6576
6.4,-7.835239,0.006992564,5.27983,-0.27983,6584
6.42,-7.835239,0.008745708,5.27983,-0.27983,6612
6.44,-7.835239,0.01008733,5.27983,-0.27983,6612
6.46,-5.945797,0.01168858,5.21235,-0.2123499,6600
6.48,-7.835239,0.01607001,5.27983,-0.27983,6596
6.5,-11.61412,0.02420416,5.41479,-0.4147902,6604
6.52,-5.945797,0.005778346,5.21235,-0.2123499,6620
6.54,-5.945797,0.007364027,5.21235,-0.2123499,6600
6.56,-5.945797,0.01355768,5.21235,-0.2123499,6600
6.58,-7.835239,0.02169772,5.27983,-0.27983,6584
6.6,-7.835239,0.02600364,5.27983,-0.27983,6596
6.62,-9.724682,0.02118565,5.34731,-0.3473101,6596
6.64,-5.945797,0.0202492,5.21235,-0.2123499,6596
6.66,-5.945797,0.01635157,5.21235,-0.2123499,6612
6.68,-5.945797,0.02487211,5.21235,-0.2123499,6572
6.7,-7.835239,0.02244648,5.27983,-0.27983,6576
6.72,-7.835239,0.02286693,5.27983,-0.27983,6596
6.74,-5.945797,0.02472764,5.21235,-0.2123499,6588
6.76,-7.835239,0.02527316,5.27983,-0.27983,6608
6.78,-7.835239,0.02813592,5.27983,-0.27983,6604
6.8,-7.835239,0.03312684,5.27983,-0.27983,6576
6.82,-7.835239,0.02580741,5.27983,-0.27983,6588
6.84,-5.945797,0.02889026,5.21235,-0.2123499,6584
6.86,-7.835239,0.02624287,5.27983,-0.27983,6608
6.88,-7.835239,0.03224392,5.27983,-0.27983,6592
6.9,-7.835239,0.02436505,5.27983,-0.27983,6588
6.92,-9.724682,0.01672581,5.34731,-0.3473101,6576
6.94,-7.835239,0.02311024,5.27983,-0.27983,6592
6.96,-7.835239,0.01784009,5.27983,-0.27983,6612
6.98,-7.835239,0.01412708,5.27983,-0.27983,6592
7,-7.835239,0.02865776,5.27983,-0.27983,6580
7.02,-7.835239,0.02716832,5.27983,-0.27983,6568
7.04,-7.835239,0.02580342,5.27983,-0.27983,6592
7.06,-9.724682,0.02272291,5.34731,-0.3473101,6588
7.08,-7.835239,0.01757476,5.27983,-0.27983,6596
7.1,-7.835239,0.0221407,5.27983,-0.27983,6592
7.12,-7.835239,0.02112288,5.27983,-0.27983,6448
7.14,-7.835239,0.02251958,5.27983,-0.27983,6580
7.16,-9.724682,0.0229096,5.34731,-0.3473101,6596
7.18,-5.945797,0.02185247,5.21235,-0.2123499,6600
7.2,-7.835239,0.02906225,5.27983,-0.27983,6608
7.22,-7.835239,0.01932383,5.27983,-0.27983,6596
7.24,-7.835239,0.0238276,5.27983,-0.27983,6572
7.26,-7.835239,0.0185008,5.27983,-0.27983,6596
7.28,-7.835239,0.02682973,5.27983,-0.27983,6576
7.3,-7.835239,0.02140689,5.27983,-0.27983,6612
7.32,-5.945797,0.01546418,5.21235,-0.2123499,6588
7.34,-5.945797,0.02137401,5.21235,-0.2123499,6612
7.36,-7.835239,0.02127146,5.27983,-0.27983,6600
7.38,-5.945797,0.02173143,5.21235,-0.2123499,6624
7.4,-7.835239,0.03009867,5.27983,-0.27983,6612
7.42,-7.835239,0.02612841,5.27983,-0.27983,6596
7.44,-7.835239,0.02659284,5.27983,-0.27983,6572
7.46,-5.945797,0.02876339,5.21235,-0.2123499,6608
7.48,-9.724682,0.02722091,5.34731,-0.3473101,6608
7.5,-5.945797,0.02667351,5.21235,-0.2123499,6600
7.52,-7.835239,0.02614341,5.27983,-0.27983,6596
7.54,-7.835239,0.02210974,5.27983,-0.27983,6592
7.56,-7.835239,0.02226825,5.27983,-0.27983,6604
7.58,-7.835239,0.02502858,5.27983,-0.27983,6600
7.6,-7.835239,0.02646561,5.27983,-0.27983,6592
7.62,-7.835239,0.02422799,5.27983,-0.27983,6588
7.64,-7.835239,0.01777604,5.27983,-0.27983,6592
7.66,-5.945797,0.02173289,5.21235,-0.2123499,6604
7.68,-5.945797,0.02638799,5.21235,-0.2123499,6596
7.7,-7.835239,0.03153044,5.27983,-0.27983,6600
7.72,-5.945797,0.03102408,5.21235,-0.2123499,6600
7.74,-7.835239,0.02942888,5.27983,-0.27983,6604
7.76,-5.945797,0.02727868,5.21235,-0.2123499,6604
7.78,-5.945797,0.03175917,5.21235,-0.2123499,6600
7.8,-7.835239,0.04088992,5.27983,-0.27983,6592
7.82,-7.835239,0.03853495,5.27983,-0.27983,6596
7.84,-7.835239,0.0369491,5.27983,-0.27983,6580
7.86,-7.835239,0.03577637,5.27983,-0.27983,6588
7.88,-5.945797,0.02967085,5.21235,-0.2123499,6592
7.9,-7.835239,0.02074919,5.27983,-0.27983,6608
7.92,-7.835239,0.02070734,5.27983,-0.27983,6596
7.94,-7.835239,0.02861429,5.27983,-0.27983,6584
7.96,-7.835239,0.01155261,5.27983,-0.27983,6592
7.98,-7.835239,0.01301187,5.27983,-0.27983,6584
8,-9.724682,0.02231038,5.34731,-0.3473101,6588
8.02,-7.835239,0.01981874,5.27983,-0.27983,6604
8.04,-7.835239,0.01399399,5.27983,-0.27983,6600
8.06,-7.835239,0.02028376,5.27983,-0.27983,6568
8.08,-7.835239,0.02380815,5.27983,-0.27983,6592
8.1,-7.835239,0.02796575,5.27983,-0.27983,6456
8.12,-5.945797,0.02830099,5.21235,-0.2123499,6580
8.14,-7.835239,0.02185407,5.27983,-0.27983,6608
8.16,-7.835239,0.009189323,5.27983,-0.27983,6588
8.18,-7.835239,0.01911605,5.27983,-0.27983,6568
8.2,-7.835239,0.03009099,5.27983,-0.27983,6588
8.22,-5.945797,0.03908565,5.21235,-0.2123499,6588
8.24,-7.835239,0.03478748,5.27983,-0.27983,6604
8.26,-5.945797,0.03075364,5.21235,-0.2123499,6592
8.28,-5.945797,0.02854258,5.21235,-0.2123499,6588
8.3,-5.945797,0.02907989,5.21235,-0.2123499,6592
8.32,-7.835239,0.04102502,5.27983,-0.27983,6592
8.34,-7.835239,0.04101812,5.27983,-0.27983,6608
8.36,-7.835239,0.04331594,5.27983,-0.27983,6592
8.38,-7.835239,0.03929827,5.27983,-0.27983,6580
8.4,-9.724682,0.03442121,5.34731,-0.3473101,6584
8.42,-7.835239,0.03104007,5.27983,-0.27983,6600
8.44,-7.835239,0.02088213,5.27983,-0.27983,6628
