Tiempo,ControlPWM,Plataforma,Posicion,Error,TiempoTranscurrido
2.7,27.08547,-0.2035779,-0.5234499,0.5234499,6916
2.72,24.50482,-0.1997292,-0.3884897,0.3884897,6932
2.74,27.32257,-0.189661,-0.5234499,0.5234499,6916
2.76,26.1003,-0.1908223,-0.4559698,0.4559698,6932
2.78,26.21885,-0.2055216,-0.4559698,0.4559698,6920
2.8,24.97903,-0.2038051,-0.3884897,0.3884897,6928
2.82,27.79678,-0.2061381,-0.5234499,0.5234499,6928
2.84,27.93288,-0.2070628,-0.5234499,0.5234499,6928
2.86,28.06898,-0.2038226,-0.5234499,0.5234499,6916
2.88,28.20507,-0.211972,-0.5234499,0.5234499,6924
2.9,25.62442,-0.2168786,-0.3884897,0.3884897,6920
2.92,28.44218,-0.2396598,-0.5234499,0.5234499,6920
2.94,28.57827,-0.2992543,-0.5234499,0.5234499,6924
2.96,27.356,-0.3366064,-0.4559698,0.4559698,6928
2.98,28.83292,-0.3941808,-0.5234499,0.5234499,6936
3,27.61065,-0.4159875,-0.4559698,0.4559698,6932
3.02,27.7292,-0.4784977,-0.4559698,0.4559698,6936
3.04,29.20613,-0.4439929,-0.5234499,0.5234499,6932
3.06,26.62547,-0.4550823,-0.3884897,0.3884897,6936
3.08,26.72648,-0.4513801,-0.3884897,0.3884897,6936
3.1,34.97771,-0.3922373,-0.7933693,0.7933693,6924
3.12,21.60027,-0.3594993,-0.1185694,0.1185694,6956
3.14,6.689003,-0.3336727,0.6237106,-0.6237106,6920
3.16,-0.2650146,-0.4358982,0.9611101,-0.9611101,6860
3.18,-33.11584,-0.2933809,2.58063,-2.58063,6828
3.2,-47.37053,-0.1775189,3.25543,-3.25543,6756
3.22,-61.80066,-0.1386915,3.93023,-3.93023,6712
3.24,-56.03067,0.2470975,3.592831,-3.592831,6656
3.26,-97.71597,0.6180204,5.61723,-5.61723,6680
3.28,-91.02621,0.9655209,5.21235,-5.21235,6572
3.3,-112.757,1.189506,6.22455,-6.22455,6592
3.32,-114.3754,1.86507,6.22455,-6.22455,6540
3.34,-136.3694,2.170849,7.236751,-7.236751,6492
3.36,-139.6093,2.601188,7.30423,-7.30423,6472
3.38,-165.9591,2.742332,8.51887,-8.51887,6456
3.4,-149.1568,3.153553,7.57415,-7.57415,6388
3.42,-176.9351,3.474097,8.85627,-8.85627,6444
3.44,-168.3708,3.804321,8.31643,-8.31643,6368
3.46,-200.4173,4.159113,9.80099,-9.80099,6404
3.48,-190.7402,4.423615,9.19367,-9.19367,6320
