Tiempo,ControlPWM,Plataforma,Posicion,Error,TiempoTranscurrido
1.76,13.52146,-0.1997171,-0.3884897,0.3884897,6928
1.78,16.06836,-0.1829099,-0.4559698,0.4559698,6932
1.8,18.24507,-0.180184,-0.5234499,0.5234499,6944
1.82,16.00088,-0.182637,-0.4559698,0.4559698,6936
1.84,15.91701,-0.1775455,-0.4559698,0.4559698,6932
1.86,13.60534,-0.1666691,-0.3884897,0.3884897,6928
1.88,18.38003,-0.1768579,-0.5234499,0.5234499,6948
1.9,13.47038,-0.1847028,-0.3884897,0.3884897,6928
1.92,18.51499,-0.187925,-0.5234499,0.5234499,6936
1.94,15.73096,-0.1965467,-0.4559698,0.4559698,6928
1.96,16.18693,-0.1960414,-0.4559698,0.4559698,6936
1.98,18.1265,-0.1917881,-0.5234499,0.5234499,6912
2,16.11945,-0.1904489,-0.4559698,0.4559698,6940
2.02,15.79844,-0.1927416,-0.4559698,0.4559698,6928
2.04,18.51499,-0.190768,-0.5234499,0.5234499,6924
2.06,13.33542,-0.1932801,-0.3884897,0.3884897,6944
2.08,18.64995,-0.2006876,-0.5234499,0.5234499,6936
2.1,15.596,-0.1999946,-0.4559698,0.4559698,6936
2.12,13.92634,-0.1916453,-0.3884897,0.3884897,6928
2.14,13.26794,-0.1935608,-0.3884897,0.3884897,6936
2.16,18.71743,-0.1965867,-0.5234499,0.5234499,6916
2.18,17.92406,-0.1896161,-0.5234499,0.5234499,6936
2.2,16.32189,-0.1776073,-0.4559698,0.4559698,6932
2.22,15.596,-0.1864139,-0.4559698,0.4559698,6948
2.24,16.32189,-0.1988922,-0.4559698,0.4559698,6936
2.26,15.596,-0.1979257,-0.4559698,0.4559698,6936
2.28,13.92634,-0.2064154,-0.3884897,0.3884897,6928
2.3,15.66348,-0.2016653,-0.4559698,0.4559698,6944
2.32,16.25441,-0.1982593,-0.4559698,0.4559698,6936
2.34,15.66348,-0.2003269,-0.4559698,0.4559698,6916
2.36,18.64995,-0.1978402,-0.5234499,0.5234499,6924
2.38,15.596,-0.1884773,-0.4559698,0.4559698,6924
2.4,18.71743,-0.193178,-0.5234499,0.5234499,6932
2.42,17.92406,-0.1888356,-0.5234499,0.5234499,6932
2.44,13.92634,-0.189784,-0.3884897,0.3884897,6920
2.46,18.05902,-0.19391,-0.5234499,0.5234499,6928
2.48,18.58247,-0.197134,-0.5234499,0.5234499,6940
2.5,15.66348,-0.1934161,-0.4559698,0.4559698,6924
2.52,18.64995,-0.2030393,-0.5234499,0.5234499,6932
2.54,15.596,-0.198256,-0.4559698,0.4559698,6936
2.56,18.71743,-0.2033093,-0.5234499,0.5234499,6936
2.58,17.92406,-0.2035285,-0.5234499,0.5234499,6940
2.6,18.71743,-0.2043281,-0.5234499,0.5234499,6920
2.62,27.5062,-0.2145833,-0.7933693,0.7933693,6920
2.64,1.67871,-0.2163795,-0.05108929,0.05108929,6944
2.66,-53.19989,-0.2742006,1.500951,-1.500951,6920
2.68,-68.63544,-0.3419207,1.97331,-1.97331,6820
2.7,-112.616,-0.4175946,3.18795,-3.18795,6788
2.72,-124.9138,0.039435,3.592831,-3.592831,6708
2.74,-148.1442,0.718712,4.20015,-4.20015,6692
2.76,-160.2395,1.462197,4.60503,-4.60503,6644
2.78,-200.4412,2.239051,5.684711,-5.684711,6624
2.8,-216.6528,3.086939,6.22455,-6.22455,6572
2.82,-195.1103,3.714396,5.54975,-5.54975,6524
2.84,-246.0741,4.492819,7.03431,-7.03431,6556
2.86,-277.4697,5.14252,7.91155,-7.91155,6468
2.88,-285.9211,5.622386,8.181471,-8.181471,6412
2.9,-332.2971,6.277678,9.463591,-9.463591,6400
2.92,-342.1319,6.854552,9.80099,-9.80099,6336
2.94,-331.9598,7.492432,9.463591,-9.463591,6308
2.96,-311.3272,8.314948,8.92375,-8.92375,6356
2.98,-344.4773,8.994076,9.80099,-9.80099,6388
3,-341.592,9.56691,9.80099,-9.80099,6332
3.02,-346.8728,9.754115,9.86847,-9.86847,6336
3.04,-310.3825,9.953576,8.92375,-8.92375,6344
3.06,-292.7201,10.16221,8.31643,-8.31643,6404
3.08,-344.5274,10.32743,9.86847,-9.86847,6432
3.1,-322.3101,10.3335,9.19367,-9.19367,6332
3.12,-311.6646,10.3058,8.92375,-8.92375,6368
3.14,-298.6246,10.21288,8.51887,-8.51887,6388
3.16,-252.181,10.19454,7.236751,-7.236751,6416
3.18,-244.8093,10.07093,6.96683,-6.96683,6488
3.2,-192.5625,9.820655,5.54975,-5.54975,6492
3.22,-210.2933,9.417207,5.95463,-5.95463,6564
3.24,-216.113,8.714174,6.22455,-6.22455,6544
3.26,-188.4635,7.799503,5.34731,-5.34731,6504
3.28,-193.0348,7.117186,5.54975,-5.54975,6592
3.3,-159.5146,6.502059,4.53755,-4.53755,6580
3.32,-136.5541,6.31053,3.93023,-3.93023,6616
3.34,-102.629,5.985117,2.918031,-2.918031,6668
3.36,-75.28223,5.448775,2.175751,-2.175751,6736
3.38,-53.06493,4.918657,1.500951,-1.500951,6768
3.4,-44.815,4.265815,1.298511,-1.298511,6804
3.42,-19.7298,3.551166,0.5562305,-0.5562305,6824
3.44,43.07771,2.778108,-1.19825,1.19825,6860
3.46,50.38195,2.08159,-1.46817,1.46817,6952
3.48,28.43453,1.449268,-0.7933693,0.7933693,6988
3.5,84.59429,0.6911824,-2.412889,2.412889,6952
3.52,105.8679,-0.1623815,-3.02021,3.02021,7040
3.54,131.8978,-0.8960718,-3.762489,3.762489,7072
3.56,160.2229,-1.602595,-4.572248,4.572248,7120
3.58,186.1854,-2.325021,-5.314529,5.314529,7188
3.6,219.3692,-2.824195,-6.259249,6.259249,7208
3.62,209.1961,-3.7154,-5.989328,5.989328,7272
3.64,198.0793,-4.611015,-5.65193,5.65193,7236
3.66,243.0711,-5.385714,-6.93405,6.93405,7224
3.68,256.6857,-5.870976,-7.33893,7.33893,7300
3.7,264.226,-6.531592,-7.541368,7.541368,7324
3.72,318.7672,-6.814697,-9.093409,9.093409,7344
3.74,293.816,-7.339452,-8.41861,8.41861,7436
3.76,283.5089,-7.880731,-8.081209,8.081209,7408
3.78,313.3177,-8.422012,-8.958448,8.958448,7392
3.8,273.0495,-9.144839,-7.811289,7.811289,7444
3.82,307.2783,-9.568557,-8.75601,8.75601,7392
3.84,284.0825,-9.604675,-8.148689,8.148689,7432
3.86,264.7659,-9.442327,-7.541368,7.541368,7380
3.88,306.2497,-9.331436,-8.75601,8.75601,7360
3.9,263.5512,-9.488818,-7.541368,7.541368,7444
3.92,276.3223,-9.368476,-7.878769,7.878769,7352
3.94,217.6985,-9.327953,-6.259249,6.259249,7368
3.96,253.9865,-9.436836,-7.20397,7.20397,7276
3.98,274.2468,-9.294457,-7.878769,7.878769,7336
4,231.7518,-9.27901,-6.596649,6.596649,7392
4.02,172.5207,-9.091216,-4.977129,4.977129,7296
4.04,175.8783,-8.734301,-4.977129,4.977129,7220
4.06,174.9162,-8.387101,-5.044609,5.044609,7188
4.08,144.6689,-7.543292,-4.09989,4.09989,7192
4.1,139.9279,-6.808935,-4.03241,4.03241,7156
4.12,108.8033,-6.280588,-3.08769,3.08769,7156
4.14,116.9172,-5.865053,-3.357609,3.357609,7076
4.16,86.97345,-5.168467,-2.48037,2.48037,7112
4.18,48.3238,-4.497493,-1.40069,1.40069,7028
4.2,28.16462,-3.866397,-0.7933693,0.7933693,6976
4.22,41.74449,-3.310702,-1.19825,1.19825,6956
4.24,18.1776,-2.639298,-0.5234499,0.5234499,6956
4.26,-22.2603,-1.892719,0.6237106,-0.6237106,6936
4.28,-4.63064,-1.287048,0.15135,-0.15135,6868
4.3,-5.963862,-0.7469459,0.15135,-0.15135,6900
4.32,-42.9593,-0.1598698,1.23103,-1.23103,6872
4.34,-88.72809,0.3805748,2.51315,-2.51315,6824
4.36,-89.58797,0.6034583,2.58063,-2.58063,6756
4.38,-138.9669,0.9223087,3.93023,-3.93023,6748
4.4,-136.1492,1.60392,3.93023,-3.93023,6684
4.42,-150.9447,2.160314,4.267631,-4.267631,6648
4.44,-159.7672,2.986325,4.60503,-4.60503,6652
4.46,-172.1671,3.566585,4.87495,-4.87495,6612
4.48,-147.5195,4.238516,4.267631,-4.267631,6600
4.5,-175.17,4.740089,4.94243,-4.94243,6640
4.52,-194.7555,5.131052,5.61723,-5.61723,6596
4.54,-186.4729,5.190022,5.27983,-5.27983,6552
4.56,-180.7197,5.426775,5.21235,-5.21235,6572
4.58,-186.5403,5.559804,5.27983,-5.27983,6592
4.6,-183.0478,5.716169,5.27983,-5.27983,6584
4.62,-196.1225,5.839773,5.54975,-5.54975,6580
4.64,-156.4269,5.955303,4.53755,-4.53755,6572
4.66,-175.5749,5.998591,4.94243,-4.94243,6616
4.68,-170.3953,6.04877,4.94243,-4.94243,6600
4.7,-154.015,5.94506,4.335111,-4.335111,6596
4.72,-159.0249,5.913539,4.60503,-4.60503,6660
4.74,-175.3049,5.774318,4.94243,-4.94243,6624
4.76,-146.7098,5.66585,4.267631,-4.267631,6604
4.78,-161.6065,5.645096,4.53755,-4.53755,6660
4.8,-132.0666,5.547871,3.86275,-3.86275,6644
4.82,-116.766,5.535266,3.25543,-3.25543,6688
4.84,-135.0695,5.595244,3.93023,-3.93023,6720
4.86,-116.0912,5.419147,3.25543,-3.25543,6688
4.88,-87.83349,5.194413,2.58063,-2.58063,6712
4.9,-78.43741,5.006698,2.175751,-2.175751,6736
4.92,-100.2161,4.687163,2.918031,-2.918031,6772
4.94,-92.06835,4.207744,2.58063,-2.58063,6736
4.96,-74.20255,3.770453,2.175751,-2.175751,6700
4.98,-68.51784,3.527147,1.90583,-1.90583,6768
5,-40.93489,3.252441,1.23103,-1.23103,6796
5.02,-33.25952,2.919527,0.89363,-0.89363,6820
5.04,-17.3169,2.73011,0.5562305,-0.5562305,6848
5.06,-9.641525,2.4186,0.2188301,-0.2188301,6860
5.08,6.301099,2.091345,-0.1185694,0.1185694,6892
5.1,25.95415,1.677313,-0.7933693,0.7933693,6916
5.12,5.626299,1.330629,-0.1185694,0.1185694,6956
5.14,17.04682,1.009083,-0.5234499,0.5234499,6928
5.16,29.17682,0.6325211,-0.7933693,0.7933693,6924
5.18,50.31446,0.2466337,-1.46817,1.46817,6948
5.2,38.08419,-0.08400047,-1.06329,1.06329,6968
5.22,60.30145,-0.2583247,-1.738089,1.738089,6980
5.24,39.80493,-0.5002463,-1.13077,1.13077,7004
5.26,27.37123,-0.8144484,-0.7933693,0.7933693,6980
5.28,52.12005,-1.042587,-1.46817,1.46817,6972
5.3,84.1894,-1.140729,-2.412889,2.412889,7008
5.32,72.73515,-1.134616,-2.075489,2.075489,7064
5.34,72.54909,-1.153898,-2.075489,2.075489,7024
5.36,72.73515,-1.311702,-2.075489,2.075489,7024
5.38,74.94463,-1.539342,-2.142969,2.142969,7032
5.4,70.27213,-1.725552,-2.008009,2.008009,7032
5.42,72.68405,-1.954298,-2.075489,2.075489,7024
5.44,72.60019,-2.116774,-2.075489,2.075489,7028
5.46,72.68405,-2.116461,-2.075489,2.075489,7016
5.48,74.99574,-2.152711,-2.142969,2.142969,7024
5.5,70.22102,-2.123967,-2.008009,2.008009,7032
5.52,84.71287,-2.105417,-2.412889,2.412889,7024
5.54,84.1894,-2.089056,-2.412889,2.412889,7048
5.56,87.10841,-2.055188,-2.48037,2.48037,7036
5.58,45.7933,-2.106318,-1.33321,1.33321,7048
5.6,52.32249,-2.170021,-1.46817,1.46817,6984
5.62,50.44942,-2.24632,-1.46817,1.46817,6996
5.64,49.92694,-2.093181,-1.40069,1.40069,6976
5.66,50.5169,-2.003405,-1.46817,1.46817,6992
5.68,52.25501,-1.865565,-1.46817,1.46817,7000
5.7,50.5169,-1.798394,-1.46817,1.46817,6984
5.72,52.25501,-1.721555,-1.46817,1.46817,6972
5.74,48.12136,-1.652868,-1.40069,1.40069,6988
5.76,52.32249,-1.610227,-1.46817,1.46817,6988
5.78,48.05388,-1.562291,-1.40069,1.40069,6980
5.8,49.99443,-1.55875,-1.40069,1.40069,6996
5.82,48.05388,-1.511506,-1.40069,1.40069,6988
5.84,49.99443,-1.505587,-1.40069,1.40069,6984
5.86,48.05388,-1.500037,-1.40069,1.40069,6976
5.88,52.38997,-1.497282,-1.46817,1.46817,6980
5.9,47.9864,-1.490193,-1.40069,1.40069,6988
5.92,52.45745,-1.469103,-1.46817,1.46817,6984
5.94,47.91892,-1.481825,-1.40069,1.40069,7004
5.96,52.52493,-1.452986,-1.46817,1.46817,6992
5.98,47.85144,-1.479506,-1.40069,1.40069,7000
6,52.59241,-1.446855,-1.46817,1.46817,6996
6.02,50.1795,-1.450282,-1.46817,1.46817,6988
6.04,50.19687,-1.436667,-1.40069,1.40069,6976
6.06,50.24698,-1.436865,-1.46817,1.46817,7004
6.08,52.52493,-1.448498,-1.46817,1.46817,7004
6.1,50.24698,-1.44879,-1.46817,1.46817,6968
6.12,50.12939,-1.448479,-1.40069,1.40069,6976
6.14,50.31446,-1.444592,-1.46817,1.46817,6988
6.16,52.45745,-1.443885,-1.46817,1.46817,6988
6.18,45.52338,-1.437715,-1.33321,1.33321,6988
6.2,50.19687,-1.443043,-1.40069,1.40069,7000
6.22,50.24698,-1.447012,-1.46817,1.46817,6988
6.24,50.12939,-1.425913,-1.40069,1.40069,6976
6.26,47.91892,-1.395012,-1.40069,1.40069,6988
6.28,52.52493,-1.381249,-1.46817,1.46817,6976
6.3,50.24698,-1.376316,-1.46817,1.46817,7004
6.32,52.52493,-1.375768,-1.46817,1.46817,6980
6.34,50.24698,-1.377472,-1.46817,1.46817,6976
6.36,52.52493,-1.377913,-1.46817,1.46817,6984
6.38,47.85144,-1.371096,-1.40069,1.40069,7004
6.4,50.19687,-1.374222,-1.40069,1.40069,6988
6.42,50.24698,-1.371771,-1.46817,1.46817,6988
6.44,47.73384,-1.374227,-1.33321,1.33321,6992
6.46,47.9864,-1.372864,-1.40069,1.40069,7008
6.48,52.45745,-1.37129,-1.46817,1.46817,6980
6.5,50.31446,-1.37596,-1.46817,1.46817,6988
6.52,50.0619,-1.376091,-1.40069,1.40069,6988
6.54,50.38194,-1.368568,-1.46817,1.46817,6996
6.56,49.99443,-1.362524,-1.40069,1.40069,7012
6.58,50.44942,-1.354765,-1.46817,1.46817,6996
6.6,52.32249,-1.348905,-1.46817,1.46817,7008
6.62,50.44942,-1.362201,-1.46817,1.46817,6988
6.64,52.32249,-1.361325,-1.46817,1.46817,6992
6.66,45.65834,-1.36184,-1.33321,1.33321,6988
6.68,50.0619,-1.359786,-1.40069,1.40069,6984
6.7,47.9864,-1.360362,-1.40069,1.40069,6992
6.72,47.66636,-1.355943,-1.33321,1.33321,6988
6.74,48.05388,-1.350712,-1.40069,1.40069,6992
6.76,52.38997,-1.34524,-1.46817,1.46817,6992
6.78,47.9864,-1.342396,-1.40069,1.40069,7004
6.8,50.0619,-1.346652,-1.40069,1.40069,6996
6.82,47.9864,-1.339201,-1.40069,1.40069,6976
6.84,52.45745,-1.340269,-1.46817,1.46817,6980
6.86,50.31446,-1.338449,-1.46817,1.46817,6988
6.88,52.45745,-1.340588,-1.46817,1.46817,6984
6.9,50.31446,-1.332217,-1.46817,1.46817,6992
6.92,52.45745,-1.337694,-1.46817,1.46817,6988
6.94,47.91892,-1.32864,-1.40069,1.40069,6984
6.96,50.12939,-1.334554,-1.40069,1.40069,6988
6.98,47.91892,-1.335673,-1.40069,1.40069,6976
7,50.12939,-1.330696,-1.40069,1.40069,6976
7.02,50.31446,-1.328454,-1.46817,1.46817,6988
7.04,50.0619,-1.32746,-1.40069,1.40069,7004
7.06,47.9864,-1.329472,-1.40069,1.40069,6988
7.08,52.45745,-1.369085,-1.46817,1.46817,6984
7.1,2.403636,-1.436195,-0.1185694,0.1185694,6992
7.12,5.89622,-1.423819,-0.1185694,0.1185694,6908
7.14,-7.178503,-1.459298,0.15135,-0.15135,6908
7.16,-65.70005,-1.312629,1.90583,-1.90583,6888
7.18,-77.29025,-1.162468,2.175751,-2.175751,6804
7.2,-137.2963,-0.9945866,3.93023,-3.93023,6772
7.22,-161.7752,-0.2825282,4.60503,-4.60503,6668
7.24,-184.5323,0.6180063,5.27983,-5.27983,6636
7.26,-206.6157,1.322994,5.887151,-5.887151,6572
7.28,-241.418,2.52211,6.89935,-6.89935,6552
7.3,-219.9767,3.440818,6.29203,-6.29203,6484
7.32,-256.3985,4.37993,7.30423,-7.30423,6516
7.34,-288.4352,5.378604,8.24895,-8.24895,6452
7.36,-291.3869,6.216528,8.31643,-8.31643,6412
7.38,-285.9721,7.101973,8.181471,-8.181471,6400
7.4,-341.8282,7.909902,9.73351,-9.73351,6412
7.42,-320.3532,8.633848,9.19367,-9.19367,6316
7.44,-344.7636,9.120609,9.80099,-9.80099,6360
7.46,-331.7236,9.622697,9.531071,-9.531071,6328
7.48,-323.4737,9.909203,9.19367,-9.19367,6348
7.5,-332.061,10.25643,9.531071,-9.531071,6356
7.52,-332.7184,10.35583,9.463591,-9.463591,6336
7.54,-308.173,10.45722,8.85627,-8.85627,6340
7.56,-323.7436,10.46299,9.19367,-9.19367,6364
7.58,-343.7687,10.46853,9.86847,-9.86847,6344
7.6,-289.5312,10.35833,8.24895,-8.24895,6316
7.62,-273.5221,10.27954,7.84407,-7.84407,6412
7.64,-268.3762,10.33058,7.64163,-7.64163,6436
7.66,-297.6799,10.07572,8.51887,-8.51887,6444
7.68,-265.1034,9.778222,7.57415,-7.57415,6388
7.7,-219.5718,9.570611,6.29203,-6.29203,6452
7.72,-220.8703,9.532202,6.29203,-6.29203,6524
7.74,-195.6164,9.291675,5.61723,-5.61723,6528
7.76,-159.2611,8.818538,4.53755,-4.53755,6568
7.78,-172.7407,8.282439,4.94243,-4.94243,6640
7.8,-149.274,7.734812,4.267631,-4.267631,6620
7.82,-125.5047,7.106063,3.592831,-3.592831,6648
7.84,-102.038,6.574037,2.918031,-2.918031,6696
7.86,-42.3356,5.985765,1.23103,-1.23103,6744
7.88,-19.88113,5.361468,0.5562305,-0.5562305,6824
7.9,-4.681746,4.680563,0.15135,-0.15135,6884
7.92,13.25156,3.82965,-0.3884897,0.3884897,6896
7.94,61.85349,2.901036,-1.738089,1.738089,6944
7.96,35.85735,2.097455,-1.06329,1.06329,7012
7.98,52.94618,1.42452,-1.46817,1.46817,6968
8,104.9232,0.5564239,-3.02021,3.02021,6992
8.02,96.90939,-0.3016469,-2.75029,2.75029,7112
8.04,165.0815,-1.038432,-4.707209,4.707209,7076
8.06,140.4677,-1.691253,-4.03241,4.03241,7176
8.08,220.8537,-2.040023,-6.259249,6.259249,7148
8.1,205.316,-2.525262,-5.92185,5.92185,7276
8.12,247.5421,-3.480015,-7.00153,7.00153,7260
8.14,192.2586,-4.48606,-5.58445,5.58445,7300
8.16,246.5637,-5.310605,-6.93405,6.93405,7228
8.18,248.402,-5.88317,-7.20397,7.20397,7312
8.2,301.3912,-6.141161,-8.48609,8.48609,7332
8.22,302.2173,-6.436591,-8.75601,8.75601,7396
8.24,298.7257,-7.354125,-8.41861,8.41861,7416
8.26,280.9948,-8.189734,-8.148689,8.148689,7408
8.28,349.302,-9.03226,-9.83569,9.83569,7388
8.3,329.6141,-9.544591,-9.565769,9.565769,7496
8.32,292.0789,-9.730618,-8.216169,8.216169,7468
8.34,259.0975,-9.699443,-7.541368,7.541368,7388
8.36,311.9181,-9.712113,-8.75601,8.75601,7340
8.38,277.0472,-10.15356,-8.081209,8.081209,7412
8.4,271.8686,-10.34295,-7.608849,7.608849,7384
8.42,248.7731,-10.28086,-7.27145,7.27145,7360
8.44,281.7882,-10.1015,-7.878769,7.878769,7328
8.46,226.6059,-10.1191,-6.664129,6.664129,7376
8.48,237.4876,-9.534734,-6.596649,6.596649,7296
8.5,224.2779,-9.329506,-6.596649,6.596649,7300
8.52,194.3679,-9.028829,-5.38201,5.38201,7292
8.54,189.5594,-8.612068,-5.58445,5.58445,7240
8.56,158.2323,-8.235185,-4.36981,4.36981,7248
8.58,154.8409,-7.657631,-4.572248,4.572248,7156
8.6,136.47,-7.165292,-3.762489,3.762489,7188
8.62,138.8819,-6.59255,-4.09989,4.09989,7140
8.64,109.7817,-6.144132,-3.02021,3.02021,7160
8.66,68.09541,-5.588905,-2.075489,2.075489,7088
8.68,53.23347,-5.107743,-1.40069,1.40069,7020
8.7,23.25495,-4.476464,-0.7933693,0.7933693,6980
8.72,8.325503,-3.760306,-0.1185694,0.1185694,6944
8.74,9.556525,-3.101347,-0.3884897,0.3884897,6904
8.76,-6.317641,-2.302978,0.2863102,-0.2863102,6924
8.78,-44.8661,-1.432632,1.16355,-1.16355,6884
8.8,-74.91108,-0.9472672,2.243231,-2.243231,6832
8.82,-67.74181,-0.3340147,1.83835,-1.83835,6752
8.84,-99.27135,0.3398338,2.918031,-2.918031,6804
8.86,-104.9908,1.076582,2.918031,-2.918031,6744
8.88,-144.7866,1.618632,4.20015,-4.20015,6732
8.9,-151.6195,2.019655,4.267631,-4.267631,6652
8.92,-156.6968,2.714101,4.53755,-4.53755,6660
8.94,-172.9094,3.237303,4.87495,-4.87495,6632
8.96,-182.7104,3.622564,5.27983,-5.27983,6616
8.98,-208.4376,4.131929,5.887151,-5.887151,6588
9,-191.6852,4.541608,5.54975,-5.54975,6544
9.02,-184.8196,5.080707,5.21235,-5.21235,6560
9.04,-220.7691,5.533095,6.35951,-6.35951,6596
9.06,-219.6055,5.856581,6.22455,-6.22455,6516
9.08,-218.5085,6.119816,6.29203,-6.29203,6528
9.1,-183.605,6.428033,5.21235,-5.21235,6520
9.12,-195.6328,6.597835,5.61723,-5.61723,6584
9.14,-209.551,6.679255,5.95463,-5.95463,6564
9.16,-168.9444,6.642118,4.87495,-4.87495,6536
9.18,-186.6753,6.628153,5.27983,-5.27983,6616
9.2,-158.9574,6.484153,4.60503,-4.60503,6580
9.22,-172.9769,6.445479,4.87495,-4.87495,6632
9.24,-194.6206,6.301081,5.61723,-5.61723,6612
9.26,-174.6301,6.165309,4.94243,-4.94243,6564
9.28,-147.3846,6.13418,4.267631,-4.267631,6616
9.3,-139.3718,6.126481,3.93023,-3.93023,6648
