Tiempo,ControlPWM,Plataforma,Posicion,Error,TiempoTranscurrido
1.02,24.12206,-0.1333052,-0.7933693,0.7933693,6944
1.04,24.32833,-0.1353712,-0.7933693,0.7933693,6816
1.06,24.53461,-0.1542942,-0.7933693,0.7933693,6940
1.08,24.74089,-0.137536,-0.7933693,0.7933693,6940
1.1,24.94716,-0.1611913,-0.7933693,0.7933693,6956
1.12,25.15344,-0.2002052,-0.7933693,0.7933693,6948
1.14,25.35971,-0.2376651,-0.7933693,0.7933693,6932
1.16,25.56599,-0.2736777,-0.7933693,0.7933693,6944
1.18,25.77227,-0.276341,-0.7933693,0.7933693,6940
1.2,25.97854,-0.2733148,-0.7933693,0.7933693,6932
1.22,26.18482,-0.2777883,-0.7933693,0.7933693,6928
1.24,26.3911,-0.2695971,-0.7933693,0.7933693,6944
1.26,26.59737,-0.2701055,-0.7933693,0.7933693,6936
1.28,-0.3637962,-0.2833248,0.5562305,-0.5562305,6944
1.3,26.65903,-0.2813008,-0.7933693,0.7933693,6868
1.32,26.8653,-0.280829,-0.7933693,0.7933693,6940
1.34,27.07158,-0.2809206,-0.7933693,0.7933693,6936
1.36,27.27786,-0.3377044,-0.7933693,0.7933693,6944
1.38,-1.041685,-0.385564,0.6237106,-0.6237106,6944
1.4,27.32197,-0.4272436,-0.7933693,0.7933693,6868
1.42,27.52824,-0.411582,-0.7933693,0.7933693,6956
1.44,27.73452,-0.3724072,-0.7933693,0.7933693,6940
1.46,27.9408,-0.4173976,-0.7933693,0.7933693,6940
1.48,28.14707,-0.449023,-0.7933693,0.7933693,6948
1.5,28.35335,-0.4767137,-0.7933693,0.7933693,6936
1.52,28.55963,-0.4933577,-0.7933693,0.7933693,6952
1.54,0.2400837,-0.482293,0.6237106,-0.6237106,6956
1.56,0.07791901,-0.4892403,0.6237106,-0.6237106,6868
1.58,28.44157,-0.4668234,-0.7933693,0.7933693,6868
1.6,0.1220303,-0.3731063,0.6237106,-0.6237106,6964
1.62,-0.04013538,-0.3321089,0.6237106,-0.6237106,6864
1.64,-1.560674,-0.337108,0.6911907,-0.6911907,6872
1.66,0.9763641,-0.3039302,0.5562305,-0.5562305,6880
1.68,26.64082,-0.2240739,-0.7258892,0.7258892,6864
1.7,28.18792,-0.2136824,-0.7933693,0.7933693,6944
1.72,28.3942,-0.1732297,-0.7933693,0.7933693,6952
1.74,25.88372,-0.263557,-0.6584091,0.6584091,6952
1.76,28.77166,-0.3123338,-0.7933693,0.7933693,6964
1.78,28.97794,-0.3717192,-0.7933693,0.7933693,6960
1.8,29.18421,-0.446048,-0.7933693,0.7933693,6936
1.82,28.03211,-0.4509025,-0.7258892,0.7258892,6940
1.84,28.22084,-0.4658782,-0.7258892,0.7258892,6952
1.86,29.76795,-0.4552439,-0.7933693,0.7933693,6936
1.88,29.97423,-0.4702373,-0.7933693,0.7933693,6952
1.9,1.654683,-0.4749481,0.6237106,-0.6237106,6944
1.92,28.65996,-0.4995893,-0.7258892,0.7258892,6864
1.94,30.20707,-0.4909002,-0.7933693,0.7933693,6948
1.96,30.41334,-0.4285926,-0.7933693,0.7933693,6952
1.98,30.61962,-0.4671811,-0.7933693,0.7933693,6948
2,30.8259,-0.4794275,-0.7933693,0.7933693,6940
2.02,31.03217,-0.4562743,-0.7933693,0.7933693,6956
2.04,29.88007,-0.4817691,-0.7258892,0.7258892,6956
2.06,30.0688,-0.4573507,-0.7258892,0.7258892,6968
2.08,31.61591,-0.4595113,-0.7933693,0.7933693,6948
2.1,31.82219,-0.4553956,-0.7933693,0.7933693,6948
2.12,29.31171,-0.4468649,-0.6584091,0.6584091,6940
2.14,32.19965,-0.4390513,-0.7933693,0.7933693,6944
2.16,32.40592,-0.4427763,-0.7933693,0.7933693,6952
2.18,32.6122,-0.453156,-0.7933693,0.7933693,6940
2.2,32.81847,-0.4999725,-0.7933693,0.7933693,6940
2.22,4.498932,-0.5520804,0.6237106,-0.6237106,6948
2.24,5.695141,-0.5730932,0.5562305,-0.5562305,6868
2.26,4.192146,-0.6130822,0.6237106,-0.6237106,6876
2.28,29.83905,-0.5339732,-0.6584091,0.6584091,6864
2.3,32.72699,-0.4664805,-0.7933693,0.7933693,6940
2.32,4.407444,-0.4191858,0.6237106,-0.6237106,6956
2.34,5.603653,-0.4298956,0.5562305,-0.5562305,6860
2.36,32.62648,-0.4283085,-0.7933693,0.7933693,6880
2.38,32.83276,-0.3576961,-0.7933693,0.7933693,6940
2.4,33.03903,-0.3681803,-0.7933693,0.7933693,6948
2.42,33.24531,-0.3943266,-0.7933693,0.7933693,6932
2.44,33.45158,-0.4839458,-0.7933693,0.7933693,6948
2.46,33.65786,-0.5327991,-0.7933693,0.7933693,6948
2.48,3.979939,-0.5724085,0.6911907,-0.6911907,6948
2.5,33.68442,-0.5564313,-0.7933693,0.7933693,6880
2.52,33.8907,-0.5560719,-0.7933693,0.7933693,6956
2.54,34.09697,-0.4926087,-0.7933693,0.7933693,6960
2.56,34.30325,-0.5076669,-0.7933693,0.7933693,6820
2.58,8.700453,-0.4983394,0.4887505,-0.4887505,6948
2.6,33.02407,-0.5154853,-0.7258892,0.7258892,6872
2.62,6.045361,-0.5246944,0.6237106,-0.6237106,6944
2.64,5.883198,-0.488418,0.6237106,-0.6237106,6876
2.66,32.88847,-0.5194092,-0.7258892,0.7258892,6872
2.68,33.07721,-0.4765303,-0.7258892,0.7258892,6944
2.7,6.098494,-0.4529384,0.6237106,-0.6237106,6944
2.72,34.46215,-0.4584629,-0.7933693,0.7933693,6876
2.74,34.66842,-0.4307503,-0.7933693,0.7933693,6964
2.76,34.8747,-0.4263512,-0.7933693,0.7933693,6952
2.78,37.79772,-0.4793126,-0.9283295,0.9283295,6952
2.8,6.796522,-0.5595904,0.6237106,-0.6237106,6956
2.82,7.992731,-0.5956637,0.5562305,-0.5562305,6864
2.84,35.01556,-0.6607288,-0.7933693,0.7933693,6876
2.86,14.84626,-0.5637839,0.2188301,-0.2188301,6952
2.88,13.43099,-0.5399575,0.2863102,-0.2863102,6896
2.9,13.35655,-0.5532331,0.2863102,-0.2863102,6888
2.92,35.01605,-0.5365633,-0.7933693,0.7933693,6880
2.94,13.48838,-0.4838625,0.2863102,-0.2863102,6956
2.96,35.14789,-0.5392469,-0.7933693,0.7933693,6892
2.98,33.99579,-0.5459259,-0.7258892,0.7258892,6960
3,35.5429,-0.5306473,-0.7933693,0.7933693,6948
3.02,34.3908,-0.546604,-0.7258892,0.7258892,6960
3.04,35.9379,-0.6182139,-0.7933693,0.7933693,6956
3.06,36.14418,-0.6506292,-0.7933693,0.7933693,6960
3.08,36.35046,-0.7063084,-0.7933693,0.7933693,6940
3.1,16.18116,-0.6665822,0.2188301,-0.2188301,6948
3.12,36.49984,-0.6936546,-0.7933693,0.7933693,6892
3.14,14.97217,-0.6530371,0.2863102,-0.2863102,6956
3.16,14.89772,-0.6648301,0.2863102,-0.2863102,6892
3.18,16.18166,-0.6428064,0.2188301,-0.2188301,6884
3.2,14.76639,-0.6260329,0.2863102,-0.2863102,6896
3.22,14.69195,-0.6022673,0.2863102,-0.2863102,6888
3.24,15.97588,-0.5442641,0.2188301,-0.2188301,6884
3.26,14.56061,-0.5303724,0.2863102,-0.2863102,6884
3.28,14.48617,-0.544008,0.2863102,-0.2863102,6884
3.3,15.77011,-0.5335585,0.2188301,-0.2188301,6880
3.32,14.35484,-0.5356987,0.2863102,-0.2863102,6896
3.34,15.63877,-0.547557,0.2188301,-0.2188301,6888
3.36,14.2235,-0.5406203,0.2863102,-0.2863102,6888
3.38,14.14906,-0.5386469,0.2863102,-0.2863102,6888
3.4,14.07462,-0.5380378,0.2863102,-0.2863102,6884
3.42,14.00018,-0.549654,0.2863102,-0.2863102,6876
3.44,15.28411,-0.551213,0.2188301,-0.2188301,6880
3.46,13.86884,-0.5577821,0.2863102,-0.2863102,6896
3.48,15.15278,-0.5542871,0.2188301,-0.2188301,6888
3.5,15.09588,-0.5611622,0.2188301,-0.2188301,6896
3.52,13.68061,-0.5577239,0.2863102,-0.2863102,6888
3.54,13.60617,-0.5369751,0.2863102,-0.2863102,6884
3.56,14.8901,-0.536489,0.2188301,-0.2188301,6888
3.58,14.83321,-0.5449662,0.2188301,-0.2188301,6896
3.6,13.41794,-0.5521746,0.2863102,-0.2863102,6888
3.62,14.70187,-0.5473896,0.2188301,-0.2188301,6892
3.64,14.64497,-0.5440357,0.2188301,-0.2188301,6896
3.66,13.2297,-0.5482973,0.2863102,-0.2863102,6880
3.68,13.15526,-0.546724,0.2863102,-0.2863102,6888
3.7,34.81477,-0.554377,-0.7933693,0.7933693,6880
3.72,14.64547,-0.5622599,0.2188301,-0.2188301,6952
3.74,14.58858,-0.5685277,0.2188301,-0.2188301,6896
3.76,13.17331,-0.5991116,0.2863102,-0.2863102,6880
3.78,13.09887,-0.6047537,0.2863102,-0.2863102,6880
3.8,13.02443,-0.5896205,0.2863102,-0.2863102,6880
3.82,14.30836,-0.6059518,0.2188301,-0.2188301,6876
3.84,14.25146,-0.5830056,0.2188301,-0.2188301,6888
3.86,12.83619,-0.5911375,0.2863102,-0.2863102,6876
3.88,14.12013,-0.5884361,0.2188301,-0.2188301,6900
3.9,12.70486,-0.5719934,0.2863102,-0.2863102,6892
3.92,12.63042,-0.5873415,0.2863102,-0.2863102,6884
3.94,13.91435,-0.5920721,0.2188301,-0.2188301,6880
3.96,13.85745,-0.6032461,0.2188301,-0.2188301,6888
3.98,12.44218,-0.5989913,0.2863102,-0.2863102,6884
4,12.36774,-0.5967259,0.2863102,-0.2863102,6888
4.02,13.65168,-0.5959594,0.2188301,-0.2188301,6888
4.04,13.59478,-0.5856744,0.2188301,-0.2188301,6896
4.06,13.53788,-0.5877557,0.2188301,-0.2188301,6896
4.08,12.12262,-0.5865879,0.2863102,-0.2863102,6876
4.1,13.40655,-0.592721,0.2188301,-0.2188301,6904
4.12,11.99128,-0.5897995,0.2863102,-0.2863102,6896
4.14,13.27521,-0.5892522,0.2188301,-0.2188301,6900
4.16,11.85994,-0.5870238,0.2863102,-0.2863102,6892
4.18,11.7855,-0.5727919,0.2863102,-0.2863102,6900
4.2,11.71106,-0.572217,0.2863102,-0.2863102,6884
4.22,12.995,-0.5624313,0.2188301,-0.2188301,6888
4.24,12.9381,-0.5682917,0.2188301,-0.2188301,6904
4.26,11.52283,-0.5700176,0.2863102,-0.2863102,6880
4.28,12.80676,-0.5485801,0.2188301,-0.2188301,6888
4.3,-7.625725,-0.6667781,1.23103,-1.23103,6888
4.32,-21.52952,-0.6212471,1.90583,-1.90583,6824
4.34,-16.59154,-0.6441687,1.63591,-1.63591,6776
4.36,-36.03409,-0.5764855,2.58063,-2.58063,6800
4.38,-36.70506,-0.2562014,2.58063,-2.58063,6740
4.4,-45.52626,-0.139141,2.985511,-2.985511,6736
4.42,-73.46994,0.2103156,4.335111,-4.335111,6712
4.44,-80.03055,0.2943422,4.60503,-4.60503,6648
4.46,-93.4532,0.6640164,5.21235,-5.21235,6624
4.48,-104.317,1.015463,5.684711,-5.684711,6584
4.5,-112.5869,1.234321,6.02211,-6.02211,6568
4.52,-100.5689,1.631846,5.34731,-5.34731,6560
4.54,-95.16739,1.978078,5.009911,-5.009911,6592
4.56,-110.0537,2.340839,5.684711,-5.684711,6584
4.58,-111.5317,2.585908,5.684711,-5.684711,6564
4.6,-126.5935,2.664925,6.35951,-6.35951,6544
4.62,-126.8886,2.739301,6.29203,-6.29203,6528
4.64,-128.5245,2.857249,6.29203,-6.29203,6536
4.66,-128.802,2.956495,6.22455,-6.22455,6508
4.68,-130.4204,3.114551,6.22455,-6.22455,6544
4.7,-132.0388,3.176217,6.22455,-6.22455,6516
4.72,-114.64,3.344075,5.27983,-5.27983,6496
4.74,-121.4462,3.405248,5.54975,-5.54975,6568
4.76,-124.2475,3.545328,5.61723,-5.61723,6584
4.78,-133.8582,3.529805,6.02211,-6.02211,6568
4.8,-134.0656,3.573223,5.95463,-5.95463,6536
4.82,-141.0473,3.574416,6.22455,-6.22455,6536
4.84,-123.6485,3.665249,5.27983,-5.27983,6508
4.86,-131.8131,3.707782,5.61723,-5.61723,6568
4.88,-134.632,3.76401,5.684711,-5.684711,6552
4.9,-115.7344,3.826897,4.67251,-4.67251,6548
4.92,-142.7583,3.808592,5.95463,-5.95463,6620
4.94,-123.9309,3.770419,4.94243,-4.94243,6532
4.96,-132.0078,3.836329,5.27983,-5.27983,6592
4.98,-133.3806,3.824939,5.27983,-5.27983,6572
5,-141.5452,3.846266,5.61723,-5.61723,6572
5.02,-123.9885,3.806563,4.67251,-4.67251,6560
5.04,-131.9952,3.792161,5.009911,-5.009911,6624
5.06,-138.7312,3.796034,5.27983,-5.27983,6596
5.08,-119.7284,3.870723,4.267631,-4.267631,6572
5.1,-127.6299,3.861598,4.60503,-4.60503,6628
5.12,-116.6018,3.835519,3.99771,-3.99771,6604
5.14,-124.4331,3.837124,4.335111,-4.335111,6656
5.16,-103.8263,3.858239,3.25543,-3.25543,6636
5.18,-112.8229,3.88994,3.660311,-3.660311,6692
5.2,-119.2081,3.908246,3.93023,-3.93023,6672
5.22,-106.6462,3.831931,3.25543,-3.25543,6660
5.24,-107.4926,3.846945,3.25543,-3.25543,6700
5.26,-93.39693,3.792795,2.51315,-2.51315,6688
5.28,-102.2006,3.77824,2.918031,-2.918031,6740
5.3,-109.7511,3.648342,3.25543,-3.25543,6724
5.32,-95.65545,3.530917,2.51315,-2.51315,6692
5.34,-105.8175,3.505569,2.985511,-2.985511,6736
5.36,-84.85976,3.485682,1.90583,-1.90583,6716
5.38,-93.5055,3.48764,2.31071,-2.31071,6784
5.4,-99.53978,3.479907,2.58063,-2.58063,6752
5.42,-86.62703,3.322993,1.90583,-1.90583,6744
5.44,-68.10532,3.264572,0.9611101,-0.9611101,6780
5.46,-100.9561,3.189964,2.58063,-2.58063,6832
5.48,-79.89317,3.128483,1.500951,-1.500951,6736
5.5,-68.05804,2.977646,0.89363,-0.89363,6812
5.52,-75.08226,2.972436,1.23103,-1.23103,6836
5.54,-63.17698,2.845814,0.6237106,-0.6237106,6816
5.56,-68.77262,2.74015,0.89363,-0.89363,6860
5.58,-55.42124,2.6385,0.2188301,-0.2188301,6840
5.6,-62.27001,2.467783,0.5562305,-0.5562305,6888
5.62,-48.83091,2.409113,-0.1185694,0.1185694,6860
5.64,-56.95031,2.195427,0.2863102,-0.2863102,6896
5.66,-43.44102,2.216642,-0.3884897,0.3884897,6880
5.68,-50.13189,2.030849,-0.05108929,0.05108929,6920
5.7,-58.26883,2.046076,0.3537903,-0.3537903,6900
5.72,-36.62687,1.873596,-0.7258892,0.7258892,6872
5.74,-44.58836,1.892013,-0.3210096,0.3210096,6936
5.76,-49.9384,1.83638,-0.05108929,0.05108929,6920
5.78,-29.54952,1.774918,-1.06329,1.06329,6896
5.8,-34.70656,1.717631,-0.7933693,0.7933693,6964
5.82,-34.50028,1.716248,-0.7933693,0.7933693,6956
5.84,-15.27681,1.56488,-1.738089,1.738089,6944
5.86,-41.99233,1.468641,-0.3884897,0.3884897,7000
5.88,-40.53295,1.343274,-0.4559698,0.4559698,6916
5.9,-41.77277,1.196476,-0.3884897,0.3884897,6924
5.92,-38.95502,1.234838,-0.5234499,0.5234499,6928
5.94,-40.17729,1.194832,-0.4559698,0.4559698,6928
5.96,-38.70037,1.232382,-0.5234499,0.5234499,6920
5.98,-39.92264,1.231812,-0.4559698,0.4559698,6920
6,-38.44572,1.248979,-0.5234499,0.5234499,6932
6.02,-39.66799,1.266574,-0.4559698,0.4559698,6924
6.04,-38.19107,1.265444,-0.5234499,0.5234499,6920
6.06,-38.05497,1.26728,-0.5234499,0.5234499,6924
6.08,-37.91887,1.265594,-0.5234499,0.5234499,6920
6.1,-37.78278,1.264413,-0.5234499,0.5234499,6916
6.12,-39.00505,1.261508,-0.4559698,0.4559698,6916
6.14,-40.24488,1.253918,-0.3884897,0.3884897,6928
6.16,-40.14387,1.255687,-0.3884897,0.3884897,6928
6.18,-37.32611,1.254979,-0.5234499,0.5234499,6916
6.2,-38.54839,1.260291,-0.4559698,0.4559698,6936
6.22,-37.07146,1.241738,-0.5234499,0.5234499,6920
6.24,-38.29374,1.248765,-0.4559698,0.4559698,6932
6.26,-36.81681,1.248533,-0.5234499,0.5234499,6928
6.28,-38.03909,1.260741,-0.4559698,0.4559698,6932
6.3,-37.92053,1.255363,-0.4559698,0.4559698,6932
6.32,-36.44361,1.251649,-0.5234499,0.5234499,6932
6.34,-37.66588,1.26418,-0.4559698,0.4559698,6928
6.36,-38.9057,1.258207,-0.3884897,0.3884897,6924
6.38,-36.08795,1.253068,-0.5234499,0.5234499,6920
6.4,-37.31023,1.252117,-0.4559698,0.4559698,6944
6.42,-38.55005,1.249516,-0.3884897,0.3884897,6936
6.44,-35.73229,1.265308,-0.5234499,0.5234499,6936
6.46,-35.5962,1.266044,-0.5234499,0.5234499,6948
6.48,-36.81847,1.265935,-0.4559698,0.4559698,6944
6.5,-38.05829,1.267441,-0.3884897,0.3884897,6932
6.52,-35.24054,1.270156,-0.5234499,0.5234499,6932
6.54,-35.10444,1.277797,-0.5234499,0.5234499,6920
6.56,-34.96834,1.275049,-0.5234499,0.5234499,6924
6.58,-34.83225,1.274682,-0.5234499,0.5234499,6916
6.6,-34.69615,1.273585,-0.5234499,0.5234499,6932
6.62,-34.56005,1.257354,-0.5234499,0.5234499,6920
6.64,-34.42396,1.268652,-0.5234499,0.5234499,6932
6.66,-34.28786,1.277552,-0.5234499,0.5234499,6920
6.68,-34.15176,1.290066,-0.5234499,0.5234499,6924
6.7,-34.01567,1.28393,-0.5234499,0.5234499,6940
6.72,-33.87957,1.29779,-0.5234499,0.5234499,6940
6.74,-35.10185,1.296165,-0.4559698,0.4559698,6936
6.76,-33.62492,1.290118,-0.5234499,0.5234499,6936
6.78,-34.8472,1.290762,-0.4559698,0.4559698,6952
6.8,-34.72865,1.282521,-0.4559698,0.4559698,6936
6.82,-33.25172,1.285706,-0.5234499,0.5234499,6920
6.84,-33.11562,1.29968,-0.5234499,0.5234499,6916
6.86,-35.69627,1.300388,-0.3884897,0.3884897,6916
6.88,-34.23689,1.298692,-0.4559698,0.4559698,6928
6.9,-35.47671,1.296167,-0.3884897,0.3884897,6928
6.92,-32.65895,1.292765,-0.5234499,0.5234499,6920
6.94,-35.2396,1.295272,-0.3884897,0.3884897,6928
6.96,-33.78022,1.290539,-0.4559698,0.4559698,6932
6.98,-32.3033,1.283816,-0.5234499,0.5234499,6924
7,-33.52557,1.2871,-0.4559698,0.4559698,6924
7.02,-32.04865,1.299372,-0.5234499,0.5234499,6924
7.04,-31.91255,1.299039,-0.5234499,0.5234499,6924
7.06,-31.77645,1.293594,-0.5234499,0.5234499,6916
7.08,-32.99873,1.295443,-0.4559698,0.4559698,6928
7.1,-34.23856,1.297681,-0.3884897,0.3884897,6924
7.12,-31.4208,1.301896,-0.5234499,0.5234499,6920
7.14,-31.2847,1.306287,-0.5234499,0.5234499,6924
7.16,-31.14861,1.287374,-0.5234499,0.5234499,6916
7.18,-31.01251,1.283579,-0.5234499,0.5234499,6932
7.2,-32.23478,1.271974,-0.4559698,0.4559698,6916
7.22,-33.47461,1.265986,-0.3884897,0.3884897,6936
7.24,-30.65685,1.268136,-0.5234499,0.5234499,6932
7.26,-30.52075,1.249718,-0.5234499,0.5234499,6932
7.28,-34.45978,1.246717,-0.3210096,0.3210096,6932
7.3,-31.65957,1.263177,-0.4559698,0.4559698,6932
7.32,-32.89939,1.257688,-0.3884897,0.3884897,6932
7.34,-31.44001,1.244855,-0.4559698,0.4559698,6924
7.36,-32.67983,1.235581,-0.3884897,0.3884897,6936
7.38,-31.22045,1.240901,-0.4559698,0.4559698,6932
7.4,-31.1019,1.251166,-0.4559698,0.4559698,6928
7.42,-30.98335,1.24549,-0.4559698,0.4559698,6904
7.44,-32.22317,1.252091,-0.3884897,0.3884897,6916
7.46,-30.76379,1.25848,-0.4559698,0.4559698,6916
7.48,-32.00361,1.261848,-0.3884897,0.3884897,6924
7.5,-29.18585,1.259208,-0.5234499,0.5234499,6924
7.52,-30.40813,1.263317,-0.4559698,0.4559698,6932
7.54,-30.28957,1.259528,-0.4559698,0.4559698,6928
7.56,-28.81265,1.259336,-0.5234499,0.5234499,6916
7.58,-30.03492,1.256175,-0.4559698,0.4559698,6928
7.6,-29.91637,1.252128,-0.4559698,0.4559698,6924
7.62,-29.79782,1.249602,-0.4559698,0.4559698,6920
7.64,-28.32089,1.250314,-0.5234499,0.5234499,6920
7.66,-30.90154,1.240043,-0.3884897,0.3884897,6924
7.68,-28.08378,1.244251,-0.5234499,0.5234499,6940
7.7,-29.30606,1.246935,-0.4559698,0.4559698,6932
7.72,-27.82913,1.251913,-0.5234499,0.5234499,6932
7.74,-29.05141,1.253391,-0.4559698,0.4559698,6924
7.76,-27.57448,1.258442,-0.5234499,0.5234499,6928
7.78,-28.79676,1.247506,-0.4559698,0.4559698,6924
7.8,-28.67821,1.25022,-0.4559698,0.4559698,6940
7.82,-28.55965,1.253266,-0.4559698,0.4559698,6932
7.84,-28.4411,1.244993,-0.4559698,0.4559698,6928
7.86,-28.32254,1.254358,-0.4559698,0.4559698,6928
7.88,-29.56237,1.240207,-0.3884897,0.3884897,6924
7.9,-29.46136,1.254466,-0.3884897,0.3884897,6936
7.92,-40.22733,1.255722,0.15135,-0.15135,6916
7.94,-42.98343,1.236569,0.2863102,-0.2863102,6888
7.96,-70.22531,1.222296,1.63591,-1.63591,6888
7.98,-76.08414,1.255583,1.90583,-1.90583,6816
8,-110.539,1.217787,3.592831,-3.592831,6804
8.02,-125.0568,1.329304,4.267631,-4.267631,6692
8.04,-141.1085,1.584996,5.009911,-5.009911,6636
8.06,-155.9948,1.809359,5.684711,-5.684711,6620
8.08,-156.1145,2.266801,5.61723,-5.61723,6564
8.1,-171.1587,2.825304,6.29203,-6.29203,6576
8.12,-171.4362,3.269355,6.22455,-6.22455,6532
8.14,-174.413,3.586532,6.29203,-6.29203,6524
8.16,-201.858,3.979681,7.57415,-7.57415,6516
8.18,-203.8273,4.241461,7.57415,-7.57415,6432
8.2,-213.9468,4.637898,7.97903,-7.97903,6420
8.22,-228.2467,4.964136,8.58635,-8.58635,6424
8.24,-238.6294,5.277014,8.99123,-8.99123,6392
8.26,-258.6259,5.578553,9.86847,-9.86847,6360
8.28,-247.608,5.874914,9.19367,-9.19367,6320
8.3,-269.0156,6.16734,10.13839,-10.13839,6348
8.32,-244.4841,6.451889,8.78879,-8.78879,6288
8.34,-246.7692,6.816977,8.78879,-8.78879,6372
8.36,-276.2217,7.2164,10.13839,-10.13839,6364
8.38,-259.8405,7.361306,9.19367,-9.19367,6308
8.4,-248.6471,7.547239,8.51887,-8.51887,6360
8.42,-257.6539,7.621723,8.85627,-8.85627,6404
8.44,-246.3728,7.672285,8.181471,-8.181471,6388
8.46,-262.0837,7.647976,8.85627,-8.85627,6420
8.48,-250.8026,7.6745,8.181471,-8.181471,6380
8.5,-240.7044,7.71247,7.57415,-7.57415,6428
8.52,-235.8819,7.752824,7.236751,-7.236751,6452
8.54,-251.3471,7.806342,7.91155,-7.91155,6472
8.56,-246.6123,7.763525,7.57415,-7.57415,6424
8.58,-243.1481,7.779877,7.30423,-7.30423,6448
8.6,-217.8797,7.805768,5.95463,-5.95463,6464
8.62,-212.6361,7.776192,5.61723,-5.61723,6544
8.64,-207.3047,7.801517,5.27983,-5.27983,6576
8.66,-207.3191,7.688542,5.21235,-5.21235,6584
8.68,-210.0327,7.518794,5.27983,-5.27983,6600
8.7,-189.6714,7.471873,4.20015,-4.20015,6596
8.72,-192.1219,7.248762,4.267631,-4.267631,6652
8.74,-172.8559,7.174249,3.25543,-3.25543,6648
8.76,-173.7023,6.938572,3.25543,-3.25543,6708
8.78,-152.8147,6.748761,2.175751,-2.175751,6700
8.8,-141.1551,6.482516,1.568431,-1.568431,6760
8.82,-129.3375,6.357775,0.9611101,-0.9611101,6808
8.84,-107.8534,5.884825,-0.1185694,0.1185694,6848
8.86,-94.2389,5.537567,-0.7933693,0.7933693,6928
8.88,-88.59913,5.200791,-1.06329,1.06329,6960
8.9,-74.73897,4.797922,-1.738089,1.738089,6964
8.92,-68.85356,4.304069,-2.008009,2.008009,6992
8.94,-53.38937,3.982727,-2.75029,2.75029,7004
8.96,-40.44897,3.471631,-3.357609,3.357609,7052
8.98,-27.35062,3.127729,-3.96493,3.96493,7112
9,7.639572,2.768148,-5.65193,5.65193,7116
