Tiempo,ControlPWM,Plataforma,Posicion,Error
7.66,1448,-2.014279,-0.9955692,0.9955692
7.68,1472,-1.838374,0.01663017,-0.01663017
7.7,1466,-1.738513,-0.2532902,0.2532902
7.72,1456,-1.687685,-0.6581707,0.6581707
7.74,1451,-1.531548,-0.8606091,0.8606091
7.76,1472,-1.52336,0.01663017,-0.01663017
7.78,1472,-1.549261,0.01663017,-0.01663017
7.8,1472,-1.612861,0.01663017,-0.01663017
7.82,1466,-1.548947,-0.2532902,0.2532902
7.84,1463,-1.528832,-0.3882504,0.3882504
7.86,1464,-1.437544,-0.3207703,0.3207703
7.88,1464,-1.459176,-0.3207703,0.3207703
7.9,1472,-1.441797,0.01663017,-0.01663017
7.92,1472,-1.453185,0.01663017,-0.01663017
7.94,1472,-1.462145,0.01663017,-0.01663017
7.96,1472,-1.423915,0.01663017,-0.01663017
7.98,1472,-1.428702,0.01663017,-0.01663017
8,1472,-1.364792,0.01663017,-0.01663017
8.02,1472,-1.345072,0.01663017,-0.01663017
8.04,1472,-1.301128,0.01663017,-0.01663017
8.06,1472,-1.286638,0.01663017,-0.01663017
8.08,1474,-1.252818,0.08411026,-0.08411026
8.1,1472,-1.218268,0.01663017,-0.01663017
8.12,1474,-1.201983,0.08411026,-0.08411026
8.14,1472,-1.209538,0.01663017,-0.01663017
8.16,1472,-1.223973,0.01663017,-0.01663017
8.18,1472,-1.228605,0.01663017,-0.01663017
8.2,1472,-1.242226,0.01663017,-0.01663017
8.22,1472,-1.244404,0.01663017,-0.01663017
8.24,1472,-1.242695,0.01663017,-0.01663017
8.26,1472,-1.251714,0.01663017,-0.01663017
8.28,1471,-1.250355,-0.05084991,0.05084991
8.3,1472,-1.260945,0.01663017,-0.01663017
8.32,1472,-1.256238,0.01663017,-0.01663017
8.34,1472,-1.221332,0.01663017,-0.01663017
8.36,1474,-1.199942,0.08411026,-0.08411026
8.38,1472,-1.213112,0.01663017,-0.01663017
8.4,1472,-1.212909,0.01663017,-0.01663017
8.42,1471,-1.218715,-0.05084991,0.05084991
8.44,1468,-1.214154,-0.1858101,0.1858101
8.46,1472,-1.220689,0.01663017,-0.01663017
8.48,1472,-1.222739,0.01663017,-0.01663017
8.5,1472,-1.217169,0.01663017,-0.01663017
8.52,1472,-1.213608,0.01663017,-0.01663017
8.54,1472,-1.212445,0.01663017,-0.01663017
8.56,1472,-1.221771,0.01663017,-0.01663017
8.58,1472,-1.220273,0.01663017,-0.01663017
8.6,1472,-1.210958,0.01663017,-0.01663017
8.62,1472,-1.209826,0.01663017,-0.01663017
8.64,1474,-1.204788,0.08411026,-0.08411026
8.66,1471,-1.206768,-0.05084991,0.05084991
8.68,1471,-1.206036,-0.05084991,0.05084991
8.7,1472,-1.218195,0.01663017,-0.01663017
8.72,1474,-1.219187,0.08411026,-0.08411026
8.74,1472,-1.211781,0.01663017,-0.01663017
8.76,1474,-1.213878,0.08411026,-0.08411026
8.78,1472,-1.210889,0.01663017,-0.01663017
8.8,1472,-1.222739,0.01663017,-0.01663017
8.82,1474,-1.217317,0.08411026,-0.08411026
8.84,1472,-1.224038,0.01663017,-0.01663017
8.86,1471,-1.231046,-0.05084991,0.05084991
8.88,1474,-1.227964,0.08411026,-0.08411026
8.9,1472,-1.222835,0.01663017,-0.01663017
8.92,1472,-1.227174,0.01663017,-0.01663017
8.94,1472,-1.193444,0.01663017,-0.01663017
8.96,1474,-1.204121,0.08411026,-0.08411026
8.98,1472,-1.185408,0.01663017,-0.01663017
9,1474,-1.199139,0.08411026,-0.08411026
9.02,1474,-1.191252,0.08411026,-0.08411026
9.04,1474,-1.177742,0.08411026,-0.08411026
9.06,1472,-1.183023,0.01663017,-0.01663017
9.08,1472,-1.19008,0.01663017,-0.01663017
9.1,1474,-1.186431,0.08411026,-0.08411026
9.12,1472,-1.185081,0.01663017,-0.01663017
9.14,1472,-1.199308,0.01663017,-0.01663017
9.16,1474,-1.202197,0.08411026,-0.08411026
9.18,1472,-1.198855,0.01663017,-0.01663017
9.2,1472,-1.205707,0.01663017,-0.01663017
9.22,1472,-1.197696,0.01663017,-0.01663017
9.24,1472,-1.203732,0.01663017,-0.01663017
9.26,1472,-1.206648,0.01663017,-0.01663017
9.28,1472,-1.203568,0.01663017,-0.01663017
9.3,1472,-1.194002,0.01663017,-0.01663017
9.32,1472,-1.194694,0.01663017,-0.01663017
9.34,1472,-1.195442,0.01663017,-0.01663017
9.36,1474,-1.192831,0.08411026,-0.08411026
9.38,1472,-1.183733,0.01663017,-0.01663017
9.4,1472,-1.17525,0.01663017,-0.01663017
9.42,1472,-1.178997,0.01663017,-0.01663017
9.44,1472,-1.170867,0.01663017,-0.01663017
9.46,1472,-1.171723,0.01663017,-0.01663017
9.48,1472,-1.163208,0.01663017,-0.01663017
9.5,1472,-1.165818,0.01663017,-0.01663017
9.52,1472,-1.147812,0.01663017,-0.01663017
9.54,1472,-1.170899,0.01663017,-0.01663017
9.56,1489,-1.147702,0.6914301,-0.6914301
9.58,1506,-1.199094,1.36623,-1.36623
9.6,1523,-1.104524,2.04103,-2.04103
9.62,1548,-1.031123,3.05323,-3.05323
9.64,1573,-0.6856763,4.06543,-4.06543
9.66,1563,-0.2571515,3.66055,-3.66055
9.68,1597,0.2051642,5.01015,-5.01015
9.7,1597,0.6871299,5.01015,-5.01015
9.72,1632,1.173498,6.42723,-6.42723
9.74,1630,1.573195,6.35975,-6.35975
9.76,1641,2.025903,6.764629,-6.764629
9.78,1639,2.591751,6.69715,-6.69715
9.8,1649,2.983328,7.10203,-7.10203
9.82,1666,3.336216,7.77683,-7.77683
9.84,1649,3.705518,7.10203,-7.10203
9.86,1666,3.988894,7.77683,-7.77683
9.88,1683,4.249798,8.45163,-8.45163
9.9,1649,4.315026,7.10203,-7.10203
9.92,1674,4.478199,8.114229,-8.114229
9.94,1673,4.608613,8.04675,-8.04675
9.96,1674,4.585946,8.114229,-8.114229
9.98,1647,4.693424,7.03455,-7.03455
10,1656,4.728946,7.37195,-7.37195
10.02,1664,4.78427,7.70935,-7.70935
10.04,1649,4.616385,7.10203,-7.10203
10.06,1657,4.655601,7.439429,-7.439429
10.08,1642,4.611843,6.832109,-6.832109
10.1,1656,4.602852,7.37195,-7.37195
10.12,1639,4.590302,6.69715,-6.69715
10.14,1632,4.570684,6.42723,-6.42723
10.16,1617,4.641225,5.81991,-5.81991
10.18,1607,4.529712,5.41503,-5.41503
10.2,1605,4.454766,5.347549,-5.347549
10.22,1597,4.282485,5.01015,-5.01015
10.24,1600,3.888077,5.14511,-5.14511
10.26,1592,3.57926,4.80771,-4.80771
10.28,1558,3.264764,3.45811,-3.45811
10.3,1556,3.052594,3.39063,-3.39063
10.32,1556,2.801185,3.39063,-3.39063
10.34,1523,2.555474,2.04103,-2.04103
10.36,1523,2.281639,2.04103,-2.04103
10.38,1497,1.960978,1.02883,-1.02883
10.4,1499,1.610602,1.09631,-1.09631
10.42,1472,1.188915,0.01663017,-0.01663017
10.44,1482,0.7163298,0.4215097,-0.4215097
10.46,1456,0.2454201,-0.6581707,0.6581707
10.48,1456,-0.250433,-0.6581707,0.6581707
10.5,1432,-0.6010134,-1.60289,1.60289
10.52,1441,-1.173397,-1.26549,1.26549
10.54,1417,-1.503676,-2.210211,2.210211
10.56,1416,-1.766126,-2.277691,2.277691
10.58,1417,-1.834667,-2.210211,2.210211
10.6,1384,-2.110295,-3.559811,3.559811
10.62,1385,-2.634593,-3.492331,3.492331
10.64,1350,-2.78348,-4.90941,4.90941
10.66,1345,-2.927919,-5.111851,5.111851
10.68,1343,-3.275033,-5.179329,5.179329
10.7,1336,-3.754755,-5.449249,5.449249
10.72,1328,-4.349519,-5.78665,5.78665
10.74,1296,-5.141611,-7.068769,7.068769
10.76,1309,-5.764369,-6.528931,6.528931
10.78,1306,-6.212598,-6.663889,6.663889
10.8,1289,-6.495823,-7.33869,7.33869
10.82,1297,-6.751345,-7.001289,7.001289
10.84,1304,-6.949372,-6.731369,6.731369
10.86,1281,-7.249797,-7.67609,7.67609
10.88,1282,-7.391582,-7.60861,7.60861
10.9,1304,-7.362288,-6.731369,6.731369
10.92,1276,-7.272998,-7.878531,7.878531
10.94,1297,-7.458128,-7.001289,7.001289
10.96,1313,-7.50032,-6.39397,6.39397
10.98,1308,-7.436808,-6.596411,6.596411
11,1313,-7.457423,-6.39397,6.39397
11.02,1304,-7.422893,-6.731369,6.731369
11.04,1343,-7.32397,-5.179329,5.179329
11.06,1328,-7.279444,-5.78665,5.78665
11.08,1375,-7.282565,-3.897209,3.897209
11.1,1377,-7.235661,-3.829729,3.829729
11.12,1351,-7.086639,-4.84193,4.84193
11.14,1362,-6.863036,-4.43705,4.43705
11.16,1368,-6.036992,-4.16713,4.16713
11.18,1367,-5.442251,-4.23461,4.23461
11.2,1375,-5.265887,-3.897209,3.897209
11.22,1407,-4.788447,-2.615089,2.615089
11.24,1414,-4.568865,-2.345169,2.345169
11.26,1417,-4.510481,-2.210211,2.210211
11.28,1449,-4.111323,-0.9280891,0.9280891
11.3,1456,-3.881104,-0.6581707,0.6581707
11.32,1456,-3.671254,-0.6581707,0.6581707
11.34,1458,-3.29517,-0.5906906,0.5906906
11.36,1464,-2.905988,-0.3207703,0.3207703
