Tiempo,ControlPWM,Plataforma,Posicion,Error
1.96,29.62842,-1.971008,-0.6584091,0.6584091
1.98,35.70166,-1.983382,-0.7933693,0.7933693
2,35.70166,-1.991854,-0.7933693,0.7933693
2.02,32.66504,-1.994198,-0.7258892,0.7258892
2.04,35.70166,-1.993524,-0.7933693,0.7933693
2.06,35.70166,-1.999187,-0.7933693,0.7933693
2.08,35.70166,-2.006241,-0.7933693,0.7933693
2.1,35.70166,-2.005631,-0.7933693,0.7933693
2.12,35.70166,-2.014452,-0.7933693,0.7933693
2.14,32.66504,-2.010588,-0.7258892,0.7258892
2.16,35.70166,-2.012949,-0.7933693,0.7933693
2.18,32.66504,-2.01971,-0.7258892,0.7258892
2.2,35.70166,-2.019599,-0.7933693,0.7933693
2.22,35.70166,-2.019766,-0.7933693,0.7933693
2.24,32.66504,-2.012173,-0.7258892,0.7258892
2.26,35.70166,-2.021826,-0.7933693,0.7933693
2.28,38.73828,-2.029853,-0.8608494,0.8608494
2.3,32.66504,-2.027427,-0.7258892,0.7258892
2.32,32.66504,-2.023491,-0.7258892,0.7258892
2.34,35.70166,-2.036244,-0.7933693,0.7933693
2.36,35.70166,-2.038012,-0.7933693,0.7933693
2.38,35.70166,-2.034016,-0.7933693,0.7933693
2.4,32.66504,-2.036493,-0.7258892,0.7258892
2.42,35.70166,-2.035133,-0.7933693,0.7933693
2.44,29.62842,-2.041199,-0.6584091,0.6584091
2.46,32.66504,-2.042808,-0.7258892,0.7258892
2.48,35.70166,-2.039252,-0.7933693,0.7933693
2.5,32.66504,-2.034468,-0.7258892,0.7258892
2.52,35.70166,-2.022209,-0.7933693,0.7933693
2.54,32.66504,-2.022986,-0.7258892,0.7258892
2.56,35.70166,-2.03252,-0.7933693,0.7933693
2.58,35.70166,-2.029257,-0.7933693,0.7933693
2.6,35.70166,-2.033845,-0.7933693,0.7933693
2.62,35.70166,-2.037665,-0.7933693,0.7933693
2.64,35.70166,-2.03049,-0.7933693,0.7933693
2.66,35.70166,-2.040203,-0.7933693,0.7933693
2.68,35.70166,-2.048097,-0.7933693,0.7933693
2.7,35.70166,-2.03648,-0.7933693,0.7933693
2.72,35.70166,-2.044293,-0.7933693,0.7933693
2.74,35.70166,-2.045054,-0.7933693,0.7933693
2.76,35.70166,-2.034014,-0.7933693,0.7933693
2.78,32.66504,-2.040939,-0.7258892,0.7258892
2.8,35.70166,-2.040557,-0.7933693,0.7933693
2.82,35.70166,-2.039102,-0.7933693,0.7933693
2.84,32.66504,-2.029262,-0.7258892,0.7258892
2.86,35.70166,-2.017792,-0.7933693,0.7933693
2.88,35.70166,-2.014998,-0.7933693,0.7933693
2.9,29.62842,-2.01205,-0.6584091,0.6584091
2.92,32.66504,-2.003369,-0.7258892,0.7258892
2.94,35.70166,-2.000568,-0.7933693,0.7933693
2.96,32.66504,-1.99657,-0.7258892,0.7258892
2.98,29.62842,-1.989188,-0.6584091,0.6584091
3,35.70166,-1.98769,-0.7933693,0.7933693
3.02,35.70166,-1.989311,-0.7933693,0.7933693
3.04,35.70166,-1.990215,-0.7933693,0.7933693
3.06,17.48206,-1.988084,-0.3884897,0.3884897
3.08,-9.847412,-1.958309,0.2188301,-0.2188301
3.1,-55.39636,-1.990354,1.23103,-1.23103
