Tiempo,ControlPWM,Plataforma,Posicion,Error
2.7,150,3.383992,6.62943,-6.62943
2.72,150,3.380666,6.22455,-6.22455
2.74,150,3.561778,5.887151,-5.887151
2.76,150,3.541752,5.27983,-5.27983
2.78,150,3.663427,4.87495,-4.87495
2.8,150,3.597214,5.684711,-5.684711
2.82,150,3.613784,5.21235,-5.21235
2.84,150,3.546137,4.94243,-4.94243
2.86,150,3.500332,4.60503,-4.60503
2.88,150,3.413502,4.20015,-4.20015
2.9,150,3.47825,3.86275,-3.86275
2.92,150,3.529989,3.592831,-3.592831
2.94,150,3.454298,3.25543,-3.25543
2.96,150,3.521081,2.918031,-2.918031
2.98,150,3.559682,2.58063,-2.58063
3,150,3.601426,2.175751,-2.175751
3.02,150,3.527488,0.89363,-0.89363
3.04,150,3.50088,0.6237106,-0.6237106
3.06,150,3.487841,0.2188301,-0.2188301
3.08,150,3.477548,0.2863102,-0.2863102
3.1,150,3.485184,-1.13077,1.13077
3.12,150,3.525965,-0.05108929,0.05108929
3.14,150,3.422609,-1.13077,1.13077
3.16,150,3.442961,-1.13077,1.13077
3.18,150,3.454116,-1.06329,1.06329
3.2,150,3.50259,-2.48037,2.48037
3.22,150,3.492266,-2.142969,2.142969
3.24,150,3.492393,-2.142969,2.142969
3.26,150,3.522351,-3.357609,3.357609
3.28,150,3.569662,-3.357609,3.357609
3.3,150,3.519168,-4.36981,4.36981
3.32,150,3.534887,-4.30233,4.30233
3.34,150,3.456346,-5.314529,5.314529
3.36,150,3.44672,-6.259249,6.259249
3.38,150,3.544955,-7.20397,7.20397
3.4,150,3.597939,-6.93405,6.93405
3.42,150,3.655262,-6.93405,6.93405
3.44,150,3.740887,-7.541368,7.541368
3.46,150,3.782728,-8.148689,8.148689
3.48,150,3.787686,-9.565769,9.565769
3.5,150,3.755672,-10.24057,10.24057
3.52,150,3.761124,-9.90317,9.90317
3.54,150,3.762732,-10.78041,10.78041
3.56,150,3.63241,-11.11781,11.11781
3.58,150,3.716716,-12.53489,12.53489
3.6,150,3.755694,-12.26497,12.26497
3.62,150,3.726526,-11.05033,11.05033
3.64,150,3.728907,-11.65765,11.65765
3.66,150,3.738672,-12.19749,12.19749
3.68,150,3.744033,-11.05033,11.05033
3.7,150,3.75885,-11.65765,11.65765
3.72,150,3.7594,-12.19749,12.19749
3.74,150,3.76364,-11.92757,11.92757
3.76,150,3.748381,-12.60237,12.60237
3.78,150,3.750337,-12.26497,12.26497
3.8,150,3.76771,-13.07473,13.07473
3.82,150,3.77331,-14.01945,14.01945
3.84,150,3.770569,-13.68205,13.68205
3.86,150,3.768593,-13.61457,13.61457
3.88,150,3.77749,-12.87229,12.87229
3.9,150,3.77485,-13.61457,13.61457
3.92,150,3.774004,-13.95197,13.95197
3.94,150,3.77275,-13.07473,13.07473
3.96,150,3.781945,-12.26497,12.26497
3.98,150,3.785043,-12.26497,12.26497
4,150,3.787139,-13.14221,13.14221
4.02,150,3.776534,-12.46741,12.46741
4.04,150,3.767292,-12.53489,12.53489
4.06,150,3.759059,-12.53489,12.53489
4.08,150,3.747467,-12.46741,12.46741
4.1,150,3.734067,-12.53489,12.53489
4.12,150,3.752985,-11.92757,11.92757
4.14,150,3.754749,-11.92757,11.92757
4.16,150,3.755924,-12.26497,12.26497
4.18,150,3.774397,-11.59017,11.59017
4.2,150,3.757631,-11.99505,11.99505
4.22,150,3.750389,-11.05033,11.05033
4.24,150,3.736068,-13.14221,13.14221
4.26,150,3.726787,-13.07473,13.07473
4.28,150,3.735754,-12.80481,12.80481
4.3,150,3.728376,-12.80481,12.80481
4.32,150,3.754368,-12.80481,12.80481
4.34,150,3.732172,-11.92757,11.92757
4.36,150,3.744921,-11.11781,11.11781
4.38,150,3.754727,-10.98285,10.98285
4.4,150,3.747721,-11.92757,11.92757
4.42,150,3.737594,-11.65765,11.65765
4.44,150,3.720935,-12.26497,12.26497
4.46,150,3.683513,-12.26497,12.26497
4.48,150,3.699665,-12.19749,12.19749
4.5,150,3.701379,-12.13001,12.13001
4.52,150,3.762702,-12.19749,12.19749
4.54,150,3.715792,-12.26497,12.26497
4.56,150,3.71789,-12.26497,12.26497
4.58,150,3.731577,-12.26497,12.26497
4.6,150,3.728362,-12.26497,12.26497
4.62,150,3.72151,-12.19749,12.19749
4.64,150,3.733291,-12.19749,12.19749
4.66,150,3.74579,-12.19749,12.19749
4.68,150,3.741695,-12.19749,12.19749
4.7,150,3.739116,-12.26497,12.26497
4.72,150,3.739352,-13.14221,13.14221
4.74,150,3.743349,-11.65765,11.65765
4.76,150,3.739217,-11.65765,11.65765
4.78,150,3.74331,-11.65765,11.65765
4.8,150,3.737135,-11.72513,11.72513
4.82,150,3.73656,-11.59017,11.59017
4.84,150,3.75064,-11.59017,11.59017
4.86,150,3.774256,-11.65765,11.65765
4.88,150,3.825484,-11.59017,11.59017
4.9,150,3.827814,-11.65765,11.65765
4.92,150,3.840186,-11.59017,11.59017
4.94,150,3.877527,-12.53489,12.53489
4.96,150,3.908319,-12.60237,12.60237
4.98,150,3.883403,-12.53489,12.53489
5,0,3.895017,-12.46741,12.46741
5.02,0,3.914056,-11.65765,11.65765
5.04,0,3.769136,-11.65765,11.65765
5.06,0,3.354444,-11.65765,11.65765
5.08,0,2.482044,-12.19749,12.19749
5.1,0,0.7161855,-11.99505,11.99505
5.12,0,-0.9352369,-12.53489,12.53489
5.14,0,-1.679908,-12.60237,12.60237
5.16,0,-0.5152842,-13.41213,13.41213
5.18,0,-0.106413,-12.60237,12.60237
5.2,0,0.6091912,-12.53489,12.53489
5.22,0,0.4385333,-12.53489,12.53489
5.24,0,-0.187607,-12.53489,12.53489
5.26,0,-0.728892,-12.46741,12.46741
5.28,0,-1.035846,-12.46741,12.46741
5.3,0,-1.248112,-13.95197,13.95197
5.32,0,-1.632669,-13.14221,13.14221
5.34,0,-1.864017,-13.34465,13.34465
5.36,0,-1.905749,-13.41213,13.41213
5.38,0,-1.819649,-12.46741,12.46741
5.4,0,-1.719743,-12.53489,12.53489
5.42,0,-1.702749,-12.46741,12.46741
5.44,0,-1.673363,-12.53489,12.53489
5.46,0,-1.605476,-12.53489,12.53489
5.48,0,-1.614332,-12.53489,12.53489
5.5,0,-1.580045,-12.60237,12.60237
5.52,0,-1.561618,-12.53489,12.53489
5.54,0,-1.546365,-12.53489,12.53489
5.56,0,-1.540124,-12.53489,12.53489
5.58,0,-1.521493,-12.53489,12.53489
5.6,0,-1.511203,-12.60237,12.60237
5.62,0,-1.498749,-12.46741,12.46741
5.64,0,-1.496745,-12.46741,12.46741
5.66,0,-1.488968,-12.53489,12.53489
5.68,0,-1.480643,-12.46741,12.46741
5.7,0,-1.466239,-12.46741,12.46741
5.72,0,-1.462351,-12.46741,12.46741
5.74,0,-1.458891,-12.66985,12.66985
5.76,0,-1.449458,-12.60237,12.60237
5.78,0,-1.439547,-12.46741,12.46741
5.8,0,-1.434905,-12.60237,12.60237
5.82,0,-1.43232,-12.60237,12.60237
5.84,0,-1.431993,-12.60237,12.60237
5.86,0,-1.436419,-12.53489,12.53489
5.88,0,-1.429484,-12.53489,12.53489
5.9,0,-1.420685,-12.46741,12.46741
5.92,0,-1.419471,-12.46741,12.46741
5.94,0,-1.425262,-12.53489,12.53489
5.96,0,-1.416416,-12.60237,12.60237
5.98,0,-1.421595,-12.60237,12.60237
6,0,-1.422123,-12.60237,12.60237
6.02,0,-1.426643,-12.46741,12.46741
6.04,0,-1.435734,-12.53489,12.53489
6.06,0,-1.423836,-12.53489,12.53489
6.08,0,-1.419141,-12.53489,12.53489
6.1,0,-1.416811,-12.53489,12.53489
6.12,0,-1.413757,-12.53489,12.53489
6.14,0,-1.41066,-12.53489,12.53489
6.16,0,-1.408925,-12.53489,12.53489
6.18,0,-1.404494,-12.60237,12.60237
6.2,0,-1.410462,-12.53489,12.53489
6.22,0,-1.409075,-12.46741,12.46741
6.24,0,-1.411856,-12.53489,12.53489
6.26,0,-1.407442,-12.53489,12.53489
6.28,0,-1.410938,-12.53489,12.53489
6.3,0,-1.40454,-12.53489,12.53489
