Tiempo,ControlPWM,Plataforma,Posicion,Error,TiempoTranscurrido
2.26,200,-6.347299,0.89363,-0.89363,6848
2.28,200,-6.285598,0.2863102,-0.2863102,6812
2.3,200,-6.411098,0.6237106,-0.6237106,6848
2.32,200,-6.524104,1.23103,-1.23103,6848
2.34,200,-6.497535,1.63591,-1.63591,6808
2.36,200,-6.602654,1.90583,-1.90583,6776
2.38,200,-6.596292,2.31071,-2.31071,6788
2.4,200,-6.587656,2.175751,-2.175751,6724
2.42,200,-6.661058,2.58063,-2.58063,6736
2.44,200,-6.644134,3.93023,-3.93023,6720
2.46,200,-6.608226,3.93023,-3.93023,6628
2.48,200,-6.42738,5.34731,-5.34731,6620
2.5,-200,-6.41397,5.27983,-5.27983,6556
2.52,-200,-6.490126,5.27983,-5.27983,6576
2.54,-200,-6.474494,5.34731,-5.34731,6576
2.56,-200,-5.722029,6.35951,-6.35951,6556
2.58,-200,-4.522604,7.30423,-7.30423,6492
2.6,-200,-3.212109,6.89935,-6.89935,6428
2.62,-200,-1.563502,7.84407,-7.84407,6460
2.64,-200,0.05609676,8.58635,-8.58635,6388
2.66,-200,1.765044,9.531071,-9.531071,6364
2.68,-200,3.193826,9.531071,-9.531071,6320
2.7,-200,4.714635,10.47579,-10.47579,6284
2.72,-200,6.097667,10.74571,-10.74571,6256
2.74,-200,6.577628,11.08311,-11.08311,6244
2.76,-200,6.623223,10.47579,-10.47579,6220
2.78,-200,6.828247,11.15059,-11.15059,6240
2.8,-200,6.761265,10.74571,-10.74571,6208
2.82,-200,6.835109,11.75791,-11.75791,6220
2.84,-200,6.710855,11.75791,-11.75791,6176
2.86,-200,6.718466,11.75791,-11.75791,6172
2.88,-200,6.659038,10.81319,-10.81319,6180
2.9,-200,6.614387,11.96035,-11.96035,6240
2.92,-200,6.584578,11.42051,-11.42051,6148
2.94,-200,6.500226,11.42051,-11.42051,6196
2.96,-200,6.473723,10.74571,-10.74571,6188
2.98,-200,6.461859,11.15059,-11.15059,6248
3,-200,6.475036,11.42051,-11.42051,6196
3.02,-200,6.39195,10.74571,-10.74571,6192
3.04,-200,6.295767,11.08311,-11.08311,6244
3.06,-200,6.249718,10.47579,-10.47579,6216
